game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,resid_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,families,designers,categories,mechanics,n_version_tgt,n_version_src,n_contained_tgt,n_contained_src,n_reimplements_src,n_reimplementation_src,n_reimpl_tgt,n_expansion_src,n_expansion_tgt,n_integration_tgt,is_reimplementation,is_expansion,is_game_system,is_edition_title,is_volume_sequel,is_container,max_eco,eco_tokens,game_links_as_target,game_links_as_source,eligibility_flag,confidence,reason,evidence,related_id,related_title,family_related,bgg_page_fetch_status,bgg_page_snippet,bgg_description_source,bgg_description_snippet
3097,1849: The Game of Sicilian Railways,1998.0,942,8.922906481864528,8.172319568999157,0.750586912865371,0.759720707460886,0.03888436798461337,8.846693120614686,eligible,"[""Country: Italy"", ""Digital Implementations: 18xx.games"", ""Islands: Sicily (Italy)"", ""Series: 18xx""]","[""Chris Lawson"", ""Federico Vellani""]","[""Economic"", ""Post-Napoleonic"", ""Trains"", ""Transportation""]","[""Auction / Bidding"", ""Investment"", ""Network and Route Building"", ""Stock Holding"", ""Tile Placement""]",0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,81,Series: 18xx,0,7,borderline,borderline,"established series derivative via families Series: 18xx eco 81 (≥20, like Series: Unlock! 47, Series: Adventures IDW) + title '1849: The Game of Sicilian Railways' — part of well-known series, not genuinely hidden to modern hobby audience — borderline (Pass7 series eco threshold 20)","title '1849: The Game of Sicilian Railways' year 1998.0 weight 4.16 designers ['Chris Lawson', 'Federico Vellani'] n_obs 942 adj 8.92 resid 0.75 Q4 0.76 SE 0.0389 LB 8.85 hidden eligible cats ['Economic', 'Post-Napoleonic', 'Trains'] mechs ['Auction / Bidding', 'Investment', 'Network and Route Building'] | families ['Country: Italy', 'Digital Implementations: 18xx.games', 'Islands: Sicily (Italy)', 'Series: 18xx'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 7 (version_src 3 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 2) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 1 is_container 0 (title 0 desc 0 cats Game System False) | eco max 81 (Game max 0 Series max 81 tokens Series: 18xx) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'The poor get poorer in this economic beatdown set on the island of Sicily.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'The poor get poorer in this economic beatdown set on the island of Sicily.'",,,Series: 18xx,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,The poor get poorer in this economic beatdown set on the island of Sicily.,games_pass2.parquet,The poor get poorer in this economic beatdown set on the island of Sicily.
3201,Lord of the Rings: The Confrontation,2002.0,6909,7.553048626393202,6.754858184448503,0.7981904419446986,0.8103144603110577,0.014357965303285055,7.524907014398763,exclude,"[""Authors: J.R.R. Tolkien"", ""Misc: Dice Tower Hall of Fame"", ""Players: Two-Player Only Games"", ""Series: Two-player games (Kosmos)"", ""Theme: Wizards""]","[""Reiner Knizia""]","[""Adventure"", ""Bluffing"", ""Card Game"", ""Deduction"", ""Fantasy"", ""Movies / TV / Radio theme"", ""Novel-based""]","[""Area Movement"", ""Card Play Conflict Resolution"", ""Hand Management"", ""Memory"", ""Secret Unit Deployment"", ""Simultaneous Action Selection"", ""Variable Player Powers""]",0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,53,Series: Two-player games (Kosmos),0,12,borderline,borderline,"established series derivative via families Series: Two-player games (Kosmos) eco 53 (≥20, like Series: Unlock! 47, Series: Adventures IDW) + title 'Lord of the Rings: The Confrontation' — part of well-known series, not genuinely hidden to modern hobby audience — borderline (Pass7 series eco threshold 20)","title 'Lord of the Rings: The Confrontation' year 2002.0 weight 2.15 designers ['Reiner Knizia'] n_obs 6909 adj 7.55 resid 0.80 Q4 0.81 SE 0.0144 LB 7.52 hidden exclude cats ['Adventure', 'Bluffing', 'Card Game'] mechs ['Area Movement', 'Card Play Conflict Resolution', 'Hand Management'] | families ['Authors: J.R.R. Tolkien', 'Misc: Dice Tower Hall of Fame', 'Players: Two-Player Only Games', 'Series: Two-player games (Kosmos)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 12 (version_src 8 contained_src 0 reimplements_src 0 reimpl_src 1 expansion_src 1) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 53 (Game max 0 Series max 53 tokens Series: Two-player games (Kosmos)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'A game of hidden identities: help Frodo destroy the ring or use Sauron to thwart him.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'A game of hidden identities: help Frodo destroy the ring or use Sauron to thwart him.'",,,Series: Two-player games (Kosmos),attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,A game of hidden identities: help Frodo destroy the ring or use Sauron to thwart him.,games_pass2.parquet,A game of hidden identities: help Frodo destroy the ring or use Sauron to thwart him.
9625,Struggle of Empires,2004.0,4239,8.040042482087804,7.541693612034093,0.49834887005371087,0.5614423246869045,0.018330266856048803,8.004115159049949,exclude,"[""Admin: Better Description Needed!"", ""Components: Map (Global Scale)"", ""Country: Austria"", ""Country: France"", ""Country: Great Britain"", ""Country: Netherlands"", ""Country: Prussia"", ""Country: Russia"", ""Country: Spain"", ""Digital Implementations: Tabletopia"", ""Theme: Colonial""]","[""Martin Wallace""]","[""Age of Reason"", ""Civilization"", ""Economic"", ""Educational"", ""Fighting"", ""Political"", ""Territory Building""]","[""Alliances"", ""Area Majority / Influence"", ""Area Movement"", ""Auction / Bidding"", ""Auction: Sealed Bid"", ""Bribery"", ""Chit-Pull System"", ""Dice Rolling"", ""Income"", ""Loans"", ""Negotiation"", ""Turn Order: Auction""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Struggle of Empires' year 2004.0 weight 3.59 designers ['Martin Wallace'] n_obs 4239 adj 8.04 resid 0.50 Q4 0.56 SE 0.0183 LB 8.00 hidden exclude cats ['Age of Reason', 'Civilization', 'Economic'] mechs ['Alliances', 'Area Majority / Influence', 'Area Movement'] | families ['Admin: Better Description Needed!', 'Components: Map (Global Scale)', 'Country: Austria', 'Country: France'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Form alliances, explore the new world, and conquer your enemies to create an empire.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Form alliances, explore the new world, and conquer your enemies to create an empire.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,"Form alliances, explore the new world, and conquer your enemies to create an empire.",games_pass2.parquet,"Form alliances, explore the new world, and conquer your enemies to create an empire."
18615,Warmaster Ancients,2005.0,116,7.523357291135707,6.933200788119972,0.5901565030157352,0.4487848403239818,0.1108080982232961,7.306173418618047,eligible,"[""Ancient: Babylon"", ""Ancient: Carthage"", ""Ancient: Egypt"", ""Ancient: Greece"", ""Ancient: Mesopotamia"", ""Ancient: Persia"", ""Ancient: Rome"", ""Ancient: Sparta"", ""Country: France"", ""Country: Italy"", ""History: Early Muslim conquests"", ""History: Macedonian Wars"", ""History: Norman Conquest"", ""History: Roman Empire"", ""History: Viking Expansion"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""War Battlespace: Land Warfare"", ""War Level of Command: Tactical""]","[""Rick Priestley""]","[""Ancient"", ""Book"", ""Medieval"", ""Miniatures"", ""Wargame""]","[""Dice Rolling"", ""Line of Sight"", ""Measurement Movement"", ""Movement Template"", ""Scenario / Mission / Campaign Game"", ""Simulation"", ""Variable Player Powers"", ""Variable Set-up""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Warmaster Ancients' year 2005.0 weight 2.60 designers ['Rick Priestley'] n_obs 116 adj 7.52 resid 0.59 Q4 0.45 SE 0.1108 LB 7.31 hidden eligible cats ['Ancient', 'Book', 'Medieval'] mechs ['Dice Rolling', 'Line of Sight', 'Measurement Movement'] | families ['Ancient: Babylon', 'Ancient: Carthage', 'Ancient: Egypt', 'Ancient: Greece'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
25021,Sekigahara: The Unification of Japan,2011.0,6099,8.468805334098382,7.9536893324760545,0.515116001622328,0.5551718883862673,0.01528168274102391,8.438853235925976,exclude,"[""Components: Block Wargames"", ""Components: Map (Continental / National scale)"", ""Components: Multi-Use Cards"", ""Country: Japan"", ""Digital Implementations: VASSAL"", ""Digital Implementations: Yucata"", ""History: Sengoku Period"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Sekigahara mechanism"", ""War Level of Command: Strategic""]","[""Matt Calkins""]","[""Civil War"", ""Pike and Shot"", ""Wargame""]","[""Action Points"", ""Card Play Conflict Resolution"", ""Force Commitment"", ""Hand Management"", ""Point to Point Movement"", ""Secret Unit Deployment"", ""Turn Order: Auction"", ""Variable Set-up""]",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Series: Sekigahara mechanism,0,11,eligible,eligible,,"title 'Sekigahara: The Unification of Japan' year 2011.0 weight 2.80 designers ['Matt Calkins'] n_obs 6099 adj 8.47 resid 0.52 Q4 0.56 SE 0.0153 LB 8.44 hidden exclude cats ['Civil War', 'Pike and Shot', 'Wargame'] mechs ['Action Points', 'Card Play Conflict Resolution', 'Force Commitment'] | families ['Components: Block Wargames', 'Components: Map (Continental / National scale)', 'Components: Multi-Use Cards', 'Country: Japan'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 11 (version_src 8 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 2 (Game max 0 Series max 2 tokens Series: Sekigahara mechanism) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.,games_pass2.parquet,Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.
27817,Marne 1918: Friedensturm,2006.0,123,8.225838398197409,7.309796532674467,0.9160418655229421,0.8926502024699499,0.10760883759820682,8.014925076504923,eligible,"[""Country: France"", ""Players: Two-Player Only Games"", ""Region: Champagne (France)""]","[""Thomas Pouchin"", ""Nicolas Rident""]","[""Wargame"", ""World War I""]","[""Dice Rolling"", ""Hexagon Grid""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,borderline,borderline,version target of 18602 (Caylus) via game_links version but no Game: family and no edition token — borderline,"title 'Marne 1918: Friedensturm' year 2006.0 weight 3.23 designers ['Thomas Pouchin', 'Nicolas Rident'] n_obs 123 adj 8.23 resid 0.92 Q4 0.89 SE 0.1076 LB 8.01 hidden eligible cats ['Wargame', 'World War I'] mechs ['Dice Rolling', 'Hexagon Grid'] | families ['Country: France', 'Players: Two-Player Only Games', 'Region: Champagne (France)'] (0 Game: 0 Series:) | game_links as_target 1 (version_tgt 1 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 1 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | version: base 18602 Caylus shared 0 ydiff 1.0 wdiff 0.5627 BGG attempted webfetch https://boa | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",18602.0,Caylus,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
27976,Heroscape Master Set: Swarm of the Marro,2007.0,2332,7.7404189269080295,6.7537321588029435,0.9866867681050859,0.9432020345635106,0.02471361192988601,7.691980247525453,borderline,"[""Game: Heroscape""]","[""Stephen Baker"", ""Rob Daviau"", ""Chris Nelson"", ""Craig Van Ness""]","[""Adventure"", ""Fantasy"", ""Fighting"", ""Miniatures"", ""Science Fiction""]","[""Dice Rolling"", ""Modular Board""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Game: Heroscape,1,0,borderline,borderline,version target of 389 (Die Mauer) via game_links version + families ['Game: Heroscape'] but title 'Heroscape Master Set: Swarm of the Marro' has no edition token — borderline,"title 'Heroscape Master Set: Swarm of the Marro' year 2007.0 weight 2.27 designers ['Stephen Baker', 'Rob Daviau', 'Chris Nelson', 'Craig Van Ness'] n_obs 2332 adj 7.74 resid 0.99 Q4 0.94 SE 0.0247 LB 7.69 hidden borderline cats ['Adventure', 'Fantasy', 'Fighting'] mechs ['Dice Rolling', 'Modular Board'] | families ['Game: Heroscape'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 1 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 5 (Game max 5 Series max 0 tokens Game: Heroscape) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Take the battle to a swamp you've built using a team you've designed.' | version: base 389 Die Mauer shared 0 ydiff 10.0 wdiff 0.9733 BGG attempted webfetch https://boa | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Take the battle to a swamp you've built using a team you've designed.'",389.0,Die Mauer,Game: Heroscape,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Take the battle to a swamp you've built using a team you've designed.,games_pass2.parquet,Take the battle to a swamp you've built using a team you've designed.
29278,18Rhl: Rhineland,2007.0,102,8.338798424903786,7.811055726353747,0.5277426985500391,0.5209889805097587,0.1181681428029229,8.107188865010057,eligible,"[""Digital Implementations: 18xx.games"", ""Series: 18xx""]","[""Wolfram Janich""]","[""Economic"", ""Trains""]","[""Auction / Bidding"", ""Network and Route Building"", ""Stock Holding"", ""Tile Placement""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Series: 18xx,1,0,borderline,borderline,version target of 1150 (Lionheart) via game_links version but no Game: family and no edition token — borderline,"title '18Rhl: Rhineland' year 2007.0 weight 3.67 designers ['Wolfram Janich'] n_obs 102 adj 8.34 resid 0.53 Q4 0.52 SE 0.1182 LB 8.11 hidden eligible cats ['Economic', 'Trains'] mechs ['Auction / Bidding', 'Network and Route Building', 'Stock Holding'] | families ['Digital Implementations: 18xx.games', 'Series: 18xx'] (0 Game: 1 Series:) | game_links as_target 1 (version_tgt 1 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 81 (Game max 0 Series max 81 tokens Series: 18xx) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | version: base 1150 Lionheart shared 0 ydiff 10.0 wdiff 1.9042000000000001 BGG attempted webfetch https://boa | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",1150.0,Lionheart,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
29603,D-Day at Omaha Beach,2009.0,1827,8.513437232590862,8.109369330929267,0.4040679016615947,0.3296905976060902,0.027921016300081865,8.458712040642702,borderline,"[""Country: France"", ""Country: Germany"", ""Country: USA"", ""Digital Implementations: VASSAL"", ""Players: Games with Solitaire Rules"", ""Players: Solitaire Only Wargames"", ""Players: Wargames with Solitaire Rules"", ""Region: Normandy (France)"", ""Series: D-Day (Decision Games)"", ""War Battlespace: Amphibious Warfare""]","[""John H. Butterfield""]","[""Wargame"", ""World War II""]","[""Cooperative Game"", ""Hexagon Grid"", ""Secret Unit Deployment"", ""Simulation"", ""Solo / Solitaire Game""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Series: D-Day (Decision Games),0,0,eligible,eligible,,"title 'D-Day at Omaha Beach' year 2009.0 weight 3.48 designers ['John H. Butterfield'] n_obs 1827 adj 8.51 resid 0.40 Q4 0.33 SE 0.0279 LB 8.46 hidden borderline cats ['Wargame', 'World War II'] mechs ['Cooperative Game', 'Hexagon Grid', 'Secret Unit Deployment'] | families ['Country: France', 'Country: Germany', 'Country: USA', 'Digital Implementations: VASSAL'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 4 (Game max 0 Series max 4 tokens Series: D-Day (Decision Games)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Command the US landing forces that storm Omaha Beach on D-Day.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Command the US landing forces that storm Omaha Beach on D-Day.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Command the US landing forces that storm Omaha Beach on D-Day.,games_pass2.parquet,Command the US landing forces that storm Omaha Beach on D-Day.
29663,Star Fleet Battles: Captain's Edition Basic Set,1990.0,494,7.693625417274866,7.115090815180178,0.5785346020946882,0.38123874045405515,0.05369539250916151,7.58838244795691,eligible,"[""Game: Star Fleet Battles"", ""Players: Wargames with Solitaire Rules"", ""Setting: Star Fleet Universe"", ""TV Shows: Star Trek (various)""]","[""Stephen V. Cole""]","[""Movies / TV / Radio theme"", ""Science Fiction"", ""Wargame""]","[""Dice Rolling"", ""Grid Movement"", ""Hexagon Grid"", ""Movement Points"", ""Scenario / Mission / Campaign Game"", ""Simulation""]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Game: Star Fleet Battles,1,0,borderline,borderline,"edition_title 'Star Fleet Battles: Captain's Edition Basic Set' contains edition pattern (Medium/Max/Pocket/Collector etc) + families ['Game: Star Fleet Battles'] but no version/contained_in/reimplements link — borderline/review per Pass7 expanded edition detection (description-only must not be hard, e.g., Kamisado Max, Tumblin-Dice Medium)","title 'Star Fleet Battles: Captain's Edition Basic Set' year 1990.0 weight 4.30 designers ['Stephen V. Cole'] n_obs 494 adj 7.69 resid 0.58 Q4 0.38 SE 0.0537 LB 7.59 hidden eligible cats ['Movies / TV / Radio theme', 'Science Fiction', 'Wargame'] mechs ['Dice Rolling', 'Grid Movement', 'Hexagon Grid'] | families ['Game: Star Fleet Battles', 'Players: Wargames with Solitaire Rules', 'Setting: Star Fleet Universe', 'TV Shows: Star Trek (various)'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 2 (Game max 2 Series max 0 tokens Game: Star Fleet Battles) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",,,Game: Star Fleet Battles,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
38429,Cornerstone,2008.0,231,7.581854742456799,6.455332005895233,1.126522736561566,1.0120115194797519,0.07852257009464976,7.427950505071285,eligible,"[""Misc: Mensa Select""]","[""Matt Mette""]","[""Action / Dexterity""]","[""Dice Rolling"", ""Network and Route Building"", ""Team-Based Game""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Cornerstone' year 2008.0 weight 1.68 designers ['Matt Mette'] n_obs 231 adj 7.58 resid 1.13 Q4 1.01 SE 0.0785 LB 7.43 hidden eligible cats ['Action / Dexterity'] mechs ['Dice Rolling', 'Network and Route Building', 'Team-Based Game'] | families ['Misc: Mensa Select'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Collectively build a checkered tower and climb its height with your meeple.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Collectively build a checkered tower and climb its height with your meeple.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Collectively build a checkered tower and climb its height with your meeple.,games_pass2.parquet,Collectively build a checkered tower and climb its height with your meeple.
41627,Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,2009.0,940,7.543444250159891,7.093560565896199,0.44988368426369174,0.49842460201602545,0.03892571235353286,7.4671498539469665,eligible,"[""Category: Tower Defense"", ""Country: South Africa"", ""Digital Implementations: Tabletopia"", ""History: Anglo-Zulu War"", ""Players: Games with Solitaire Rules"", ""Players: Solitaire Only Games"", ""Players: Solitaire Only Wargames"", ""Players: Wargames with Solitaire Rules"", ""Series: States of Siege"", ""Theme: Siege""]","[""Joseph Miranda""]","[""Post-Napoleonic"", ""Wargame""]","[""Action Points"", ""Campaign / Battle Card Driven"", ""Chit-Pull System"", ""Dice Rolling"", ""Point to Point Movement"", ""Solo / Solitaire Game""]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,Series: States of Siege,0,0,borderline,borderline,edition_title 'Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition' contains edition pattern but no version/contained_in link and no Game: family — borderline (Pass7 expanded: Medium/Max/Pocket etc),"title 'Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition' year 2009.0 weight 2.12 designers ['Joseph Miranda'] n_obs 940 adj 7.54 resid 0.45 Q4 0.50 SE 0.0389 LB 7.47 hidden eligible cats ['Post-Napoleonic', 'Wargame'] mechs ['Action Points', 'Campaign / Battle Card Driven', 'Chit-Pull System'] | families ['Category: Tower Defense', 'Country: South Africa', 'Digital Implementations: Tabletopia', 'History: Anglo-Zulu War'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 19 (Game max 0 Series max 19 tokens Series: States of Siege) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'MIght of the Zulu Empire against power of the British Colonial Forces.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'MIght of the Zulu Empire against power of the British Colonial Forces.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,MIght of the Zulu Empire against power of the British Colonial Forces.,games_pass2.parquet,MIght of the Zulu Empire against power of the British Colonial Forces.
