a,b,pearson,spearman,jaccard_top1,jaccard_top5,jaccard_top10
Q3b_6band|ols|adj,Q3b_6band|wls_n|adj,0.9667753021348575,0.9553419537896324,0.5287958115183246,0.6185226019845645,0.6807780320366132
Q3b_6band|ols|adj,Q3b_flex_volume_ns|gls_eff|adj,0.997732327910416,0.9960931076770256,0.9863945578231292,0.9704697986577181,0.9547571523619428
Q3b_6band|ols|adj,Q3b_flex_volume_ns|ols|adj,0.9977338889242986,0.9960939798654802,0.9863945578231292,0.9704697986577181,0.9547571523619428
Q3b_6band|ols|adj,Q3b_flex_volume_ns|wls_n|adj,0.970070560852612,0.9591290342713351,0.5614973262032086,0.6475869809203143,0.6953260242354299
Q3b_6band|ols|adj,Q3b|gls_eff|adj,0.997732327910416,0.9960931076770256,0.9863945578231292,0.9704697986577181,0.9547571523619428
Q3b_6band|ols|adj,Q3b|ols|adj,0.9977338889242986,0.9960939798654802,0.9863945578231292,0.9704697986577181,0.9547571523619428
Q3b_6band|ols|adj,Q3b|wls_n|adj,0.970070560852612,0.9591290342713351,0.5614973262032086,0.6475869809203143,0.6953260242354299
Q3b_6band|ols|adj,Q3|gls_eff|adj,0.9463632727727401,0.9252626939902024,0.43137254901960786,0.5501583949313622,0.5898268398268398
Q3b_6band|ols|adj,Q3|ols|adj,0.9463659687531328,0.9252643456997102,0.43137254901960786,0.5501583949313622,0.5898268398268398
Q3b_6band|ols|adj,Q3|wls_n|adj,0.925554307618203,0.8975248071829256,0.3904761904761905,0.48884381338742394,0.5577942735949099
Q3b_6band|ols|adj,Q4_mechanics_ns|ols|adj,0.9752592352706914,0.9656498703586041,0.6590909090909091,0.7250293772032902,0.7477691850089233
Q3b_6band|ols|adj,Q4_mechanics_ns|wls_n|adj,0.9601758227222598,0.9439192258721365,0.5208333333333334,0.6329254727474972,0.6524184476940382
Q3b_6band|ols|adj,Q4|gls_eff|adj,0.9782655789565518,0.970156801316611,0.7176470588235294,0.735224586288416,0.7603355302576393
Q3b_6band|ols|adj,Q4|ols|adj,0.9782552386675902,0.9701431001918779,0.7176470588235294,0.7331759149940968,0.7592814371257485
Q3b_6band|ols|adj,Q4|wls_n|adj,0.9608522155641824,0.9452938303523899,0.5287958115183246,0.6203090507726269,0.6769406392694064
Q3b_6band|wls_n|adj,Q3b_flex_volume_ns|gls_eff|adj,0.9646060433525855,0.9514697699662804,0.5287958115183246,0.6185226019845645,0.6827033218785796
Q3b_6band|wls_n|adj,Q3b_flex_volume_ns|ols|adj,0.9644734983388495,0.9512951466457868,0.5287958115183246,0.6185226019845645,0.681740125930166
Q3b_6band|wls_n|adj,Q3b_flex_volume_ns|wls_n|adj,0.9955044557680464,0.9927100925150182,0.825,0.8917525773195877,0.9065541855937703
Q3b_6band|wls_n|adj,Q3b|gls_eff|adj,0.9646060433525855,0.9514697699662804,0.5287958115183246,0.6185226019845645,0.6827033218785796
Q3b_6band|wls_n|adj,Q3b|ols|adj,0.9644734983388495,0.9512951466457868,0.5287958115183246,0.6185226019845645,0.681740125930166
Q3b_6band|wls_n|adj,Q3b|wls_n|adj,0.9955044557680464,0.9927100925150182,0.825,0.8917525773195877,0.9065541855937703
Q3b_6band|wls_n|adj,Q3|gls_eff|adj,0.950350264185576,0.9291706469656597,0.5129533678756477,0.5583864118895966,0.6214128035320088
Q3b_6band|wls_n|adj,Q3|ols|adj,0.9502495382716525,0.92903619373165,0.5129533678756477,0.5583864118895966,0.6205184776613348
Q3b_6band|wls_n|adj,Q3|wls_n|adj,0.9718890978869396,0.9584196977204849,0.6132596685082873,0.6475869809203143,0.7041763341067285
Q3b_6band|wls_n|adj,Q4_mechanics_ns|ols|adj,0.9426886677709762,0.9243022389249911,0.47474747474747475,0.5734190782422294,0.6277008310249308
Q3b_6band|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.975722179754645,0.9659679740634229,0.5783783783783784,0.7189695550351288,0.7343565525383707
Q3b_6band|wls_n|adj,Q4|gls_eff|adj,0.945765450654483,0.9286772658906534,0.49743589743589745,0.5633652822151225,0.6277008310249308
Q3b_6band|wls_n|adj,Q4|ols|adj,0.9456377825097001,0.928509828413162,0.49743589743589745,0.5617021276595745,0.6267995570321152
Q3b_6band|wls_n|adj,Q4|wls_n|adj,0.9795548217743512,0.971175480995693,0.6404494382022472,0.7476190476190476,0.765625
Q3b_flex_volume_ns|gls_eff|adj,Q3b_flex_volume_ns|ols|adj,0.9999998011545498,0.9999996422970278,1.0,0.9972789115646259,0.998639455782313
Q3b_flex_volume_ns|gls_eff|adj,Q3b_flex_volume_ns|wls_n|adj,0.9726866721133721,0.9633130309414412,0.5698924731182796,0.6512935883014623,0.710128055878929
Q3b_flex_volume_ns|gls_eff|adj,Q3b|gls_eff|adj,1.0,0.9999999999999998,1.0,1.0,1.0
Q3b_flex_volume_ns|gls_eff|adj,Q3b|ols|adj,0.9999998011545498,0.9999996422970278,1.0,0.9972789115646259,0.998639455782313
Q3b_flex_volume_ns|gls_eff|adj,Q3b|wls_n|adj,0.9726866721133721,0.9633130309414412,0.5698924731182796,0.6512935883014623,0.710128055878929
Q3b_flex_volume_ns|gls_eff|adj,Q3|gls_eff|adj,0.9475199294900462,0.9277388148813172,0.43137254901960786,0.542016806722689,0.5924119241192412
Q3b_flex_volume_ns|gls_eff|adj,Q3|ols|adj,0.9475215770821486,0.9277398476202019,0.43137254901960786,0.542016806722689,0.5924119241192412
Q3b_flex_volume_ns|gls_eff|adj,Q3|wls_n|adj,0.9268372415745771,0.8995977233366989,0.3904761904761905,0.48582995951417,0.5602761550716941
Q3b_flex_volume_ns|gls_eff|adj,Q4_mechanics_ns|ols|adj,0.9767641592983812,0.9682721501074298,0.6590909090909091,0.7290930506478209,0.7561267184698147
Q3b_flex_volume_ns|gls_eff|adj,Q4_mechanics_ns|wls_n|adj,0.961853219611717,0.9464232746923615,0.5208333333333334,0.6383928571428571,0.6617647058823529
Q3b_flex_volume_ns|gls_eff|adj,Q4|gls_eff|adj,0.9805611101931646,0.9740097846244522,0.727810650887574,0.7497020262216925,0.7795275590551181
Q3b_flex_volume_ns|gls_eff|adj,Q4|ols|adj,0.9805490412586456,0.9739950285652531,0.727810650887574,0.7476190476190476,0.7784503631961259
Q3b_flex_volume_ns|gls_eff|adj,Q4|wls_n|adj,0.9634835045462145,0.9493730859618965,0.5368421052631579,0.6274944567627494,0.6904487917146145
Q3b_flex_volume_ns|ols|adj,Q3b_flex_volume_ns|wls_n|adj,0.9725623560904028,0.9631490670100344,0.5698924731182796,0.6512935883014623,0.7091332169866201
Q3b_flex_volume_ns|ols|adj,Q3b|gls_eff|adj,0.9999998011545499,0.9999996422970278,1.0,0.9972789115646259,0.998639455782313
Q3b_flex_volume_ns|ols|adj,Q3b|ols|adj,1.0,0.9999999999999998,1.0,1.0,1.0
Q3b_flex_volume_ns|ols|adj,Q3b|wls_n|adj,0.9725623560904028,0.9631490670100344,0.5698924731182796,0.6512935883014623,0.7091332169866201
Q3b_flex_volume_ns|ols|adj,Q3|gls_eff|adj,0.947444734666359,0.9276463181587231,0.43137254901960786,0.542016806722689,0.5915492957746479
Q3b_flex_volume_ns|ols|adj,Q3|ols|adj,0.9474466859463933,0.9276477544014055,0.43137254901960786,0.542016806722689,0.5915492957746479
Q3b_flex_volume_ns|ols|adj,Q3|wls_n|adj,0.9266618806759855,0.8993722563268455,0.3904761904761905,0.48582995951417,0.559447983014862
Q3b_flex_volume_ns|ols|adj,Q4_mechanics_ns|ols|adj,0.9767641447860744,0.9682673032886563,0.6590909090909091,0.7290930506478209,0.7561267184698147
Q3b_flex_volume_ns|ols|adj,Q4_mechanics_ns|wls_n|adj,0.961744150272028,0.9462757250224266,0.5208333333333334,0.6383928571428571,0.6608253250423969
Q3b_flex_volume_ns|ols|adj,Q4|gls_eff|adj,0.9805609376181568,0.9740045511649297,0.727810650887574,0.7517899761336515,0.7784503631961259
Q3b_flex_volume_ns|ols|adj,Q4|ols|adj,0.980549236236403,0.9739902981325032,0.727810650887574,0.7497020262216925,0.7773744706594071
Q3b_flex_volume_ns|ols|adj,Q4|wls_n|adj,0.9633691782652959,0.9492187992207066,0.5368421052631579,0.6274944567627494,0.6894767107533065
Q3b_flex_volume_ns|wls_n|adj,Q3b|gls_eff|adj,0.972686672113372,0.9633130309414412,0.5698924731182796,0.6512935883014623,0.710128055878929
Q3b_flex_volume_ns|wls_n|adj,Q3b|ols|adj,0.9725623560904026,0.9631490670100344,0.5698924731182796,0.6512935883014623,0.7091332169866201
Q3b_flex_volume_ns|wls_n|adj,Q3b|wls_n|adj,1.0,0.9999999999999998,1.0,1.0,1.0
Q3b_flex_volume_ns|wls_n|adj,Q3|gls_eff|adj,0.9455390649257852,0.9232243983133581,0.44554455445544555,0.5307612095933264,0.5993467610234078
Q3b_flex_volume_ns|wls_n|adj,Q3|ols|adj,0.9454406416032987,0.9230944326607711,0.44554455445544555,0.5307612095933264,0.5984766050054406
Q3b_flex_volume_ns|wls_n|adj,Q3|wls_n|adj,0.9672133059961623,0.9521735447610405,0.5531914893617021,0.6043715846994535,0.6693181818181818
Q3b_flex_volume_ns|wls_n|adj,Q4_mechanics_ns|ols|adj,0.949982867825583,0.9348100855448332,0.49743589743589745,0.5921908893709328,0.6385945343000557
Q3b_flex_volume_ns|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.980414777330916,0.9727539240012276,0.6222222222222222,0.7476190476190476,0.7508939213349225
Q3b_flex_volume_ns|wls_n|adj,Q4|gls_eff|adj,0.9537661516854833,0.9402745253607047,0.5368421052631579,0.5887445887445888,0.6422582448295137
Q3b_flex_volume_ns|wls_n|adj,Q4|ols|adj,0.9536452754566168,0.9401161777389745,0.5368421052631579,0.587027027027027,0.641340782122905
Q3b_flex_volume_ns|wls_n|adj,Q4|wls_n|adj,0.984441992118763,0.978583456821825,0.6590909090909091,0.7729468599033816,0.7806060606060606
Q3b|gls_eff|adj,Q3b|ols|adj,0.9999998011545498,0.9999996422970278,1.0,0.9972789115646259,0.998639455782313
Q3b|gls_eff|adj,Q3b|wls_n|adj,0.9726866721133721,0.9633130309414412,0.5698924731182796,0.6512935883014623,0.710128055878929
Q3b|gls_eff|adj,Q3|gls_eff|adj,0.9475199294900462,0.9277388148813172,0.43137254901960786,0.542016806722689,0.5924119241192412
Q3b|gls_eff|adj,Q3|ols|adj,0.9475215770821486,0.9277398476202019,0.43137254901960786,0.542016806722689,0.5924119241192412
Q3b|gls_eff|adj,Q3|wls_n|adj,0.9268372415745771,0.8995977233366989,0.3904761904761905,0.48582995951417,0.5602761550716941
Q3b|gls_eff|adj,Q4_mechanics_ns|ols|adj,0.9767641592983812,0.9682721501074298,0.6590909090909091,0.7290930506478209,0.7561267184698147
Q3b|gls_eff|adj,Q4_mechanics_ns|wls_n|adj,0.961853219611717,0.9464232746923615,0.5208333333333334,0.6383928571428571,0.6617647058823529
Q3b|gls_eff|adj,Q4|gls_eff|adj,0.9805611101931646,0.9740097846244522,0.727810650887574,0.7497020262216925,0.7795275590551181
Q3b|gls_eff|adj,Q4|ols|adj,0.9805490412586456,0.9739950285652531,0.727810650887574,0.7476190476190476,0.7784503631961259
Q3b|gls_eff|adj,Q4|wls_n|adj,0.9634835045462145,0.9493730859618965,0.5368421052631579,0.6274944567627494,0.6904487917146145
Q3b|ols|adj,Q3b|wls_n|adj,0.9725623560904028,0.9631490670100344,0.5698924731182796,0.6512935883014623,0.7091332169866201
Q3b|ols|adj,Q3|gls_eff|adj,0.947444734666359,0.9276463181587231,0.43137254901960786,0.542016806722689,0.5915492957746479
Q3b|ols|adj,Q3|ols|adj,0.9474466859463933,0.9276477544014055,0.43137254901960786,0.542016806722689,0.5915492957746479
Q3b|ols|adj,Q3|wls_n|adj,0.9266618806759855,0.8993722563268455,0.3904761904761905,0.48582995951417,0.559447983014862
Q3b|ols|adj,Q4_mechanics_ns|ols|adj,0.9767641447860744,0.9682673032886563,0.6590909090909091,0.7290930506478209,0.7561267184698147
Q3b|ols|adj,Q4_mechanics_ns|wls_n|adj,0.961744150272028,0.9462757250224266,0.5208333333333334,0.6383928571428571,0.6608253250423969
Q3b|ols|adj,Q4|gls_eff|adj,0.9805609376181568,0.9740045511649297,0.727810650887574,0.7517899761336515,0.7784503631961259
Q3b|ols|adj,Q4|ols|adj,0.980549236236403,0.9739902981325032,0.727810650887574,0.7497020262216925,0.7773744706594071
Q3b|ols|adj,Q4|wls_n|adj,0.9633691782652959,0.9492187992207066,0.5368421052631579,0.6274944567627494,0.6894767107533065
Q3b|wls_n|adj,Q3|gls_eff|adj,0.9455390649257852,0.9232243983133581,0.44554455445544555,0.5307612095933264,0.5993467610234078
Q3b|wls_n|adj,Q3|ols|adj,0.9454406416032987,0.9230944326607711,0.44554455445544555,0.5307612095933264,0.5984766050054406
Q3b|wls_n|adj,Q3|wls_n|adj,0.9672133059961623,0.9521735447610405,0.5531914893617021,0.6043715846994535,0.6693181818181818
Q3b|wls_n|adj,Q4_mechanics_ns|ols|adj,0.949982867825583,0.9348100855448332,0.49743589743589745,0.5921908893709328,0.6385945343000557
Q3b|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.980414777330916,0.9727539240012276,0.6222222222222222,0.7476190476190476,0.7508939213349225
Q3b|wls_n|adj,Q4|gls_eff|adj,0.9537661516854833,0.9402745253607047,0.5368421052631579,0.5887445887445888,0.6422582448295137
Q3b|wls_n|adj,Q4|ols|adj,0.9536452754566168,0.9401161777389745,0.5368421052631579,0.587027027027027,0.641340782122905
Q3b|wls_n|adj,Q4|wls_n|adj,0.984441992118763,0.978583456821825,0.6590909090909091,0.7729468599033816,0.7806060606060606
Q3|gls_eff|adj,Q3|ols|adj,0.9999998397335074,0.9999997019979632,1.0,0.9972789115646259,0.998639455782313
Q3|gls_eff|adj,Q3|wls_n|adj,0.9782927866326507,0.9702261291556055,0.6312849162011173,0.6990740740740741,0.746730083234245
Q3|gls_eff|adj,Q4_mechanics_ns|ols|adj,0.9315022277811283,0.9079242083136656,0.40384615384615385,0.5118434603501545,0.5761802575107297
Q3|gls_eff|adj,Q4_mechanics_ns|wls_n|adj,0.9381483159777658,0.9135824641651535,0.43842364532019706,0.5323590814196242,0.5846817691477886
Q3|gls_eff|adj,Q4|gls_eff|adj,0.9286795713207846,0.9040675025842753,0.43842364532019706,0.5087358684480987,0.559447983014862
Q3|gls_eff|adj,Q4|ols|adj,0.9285969201294586,0.9039616048326934,0.43842364532019706,0.5071868583162218,0.5586206896551724
Q3|gls_eff|adj,Q4|wls_n|adj,0.9374576156577383,0.9125443001256237,0.4527363184079602,0.5291666666666667,0.588967009194159
Q3|ols|adj,Q3|wls_n|adj,0.9781908681845797,0.9700898386013996,0.6312849162011173,0.6971098265895954,0.7456922162804516
Q3|ols|adj,Q4_mechanics_ns|ols|adj,0.9315023770697471,0.9079194833608393,0.40384615384615385,0.5118434603501545,0.5770263016639828
Q3|ols|adj,Q4_mechanics_ns|wls_n|adj,0.9380609384877278,0.9134643400837296,0.43842364532019706,0.5323590814196242,0.5855369670804101
Q3|ols|adj,Q4|gls_eff|adj,0.9286813621141817,0.9040648515407426,0.43842364532019706,0.5087358684480987,0.5602761550716941
Q3|ols|adj,Q4|ols|adj,0.9285989856265735,0.9039593153998856,0.43842364532019706,0.5071868583162218,0.559447983014862
Q3|ols|adj,Q4|wls_n|adj,0.9373715974085045,0.9124282559285002,0.4527363184079602,0.5291666666666667,0.5898268398268398
Q3|wls_n|adj,Q4_mechanics_ns|ols|adj,0.9111871189409134,0.882022000888823,0.3904761904761905,0.47537688442211057,0.544689800210305
Q3|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.9542717055504095,0.935720110239215,0.5368421052631579,0.575107296137339,0.6349471341124096
Q3|wls_n|adj,Q4|gls_eff|adj,0.9083885312028891,0.8781782165817085,0.4106280193236715,0.4709418837675351,0.5262337662337663
Q3|wls_n|adj,Q4|ols|adj,0.9082172957466634,0.8779571661863745,0.4106280193236715,0.4694694694694695,0.5254413291796469
Q3|wls_n|adj,Q4|wls_n|adj,0.9539109712807952,0.9350606980203534,0.5368421052631579,0.575107296137339,0.6340378197997776
Q4_mechanics_ns|ols|adj,Q4_mechanics_ns|wls_n|adj,0.9741096050851251,0.9646511373981492,0.6222222222222222,0.6990740740740741,0.7221570926143025
Q4_mechanics_ns|ols|adj,Q4|gls_eff|adj,0.9961111474799342,0.9942089216680257,0.8598726114649682,0.8724489795918368,0.8689567430025446
Q4_mechanics_ns|ols|adj,Q4|ols|adj,0.9961111879771704,0.9942090399625744,0.8598726114649682,0.8724489795918368,0.8689567430025446
Q4_mechanics_ns|ols|adj,Q4|wls_n|adj,0.9687611446737756,0.9572870460075558,0.6043956043956044,0.6700796359499431,0.7071470075537478
Q4_mechanics_ns|wls_n|adj,Q4|gls_eff|adj,0.9701610427826174,0.9588353269492723,0.6043956043956044,0.6700796359499431,0.6982658959537572
Q4_mechanics_ns|wls_n|adj,Q4|ols|adj,0.9700418347104288,0.9586730036957198,0.6043956043956044,0.6681818181818182,0.6972848064702484
Q4_mechanics_ns|wls_n|adj,Q4|wls_n|adj,0.995497172973517,0.9934390110067526,0.8481012658227848,0.8653113087674714,0.866581956797967
Q4|gls_eff|adj,Q4|ols|adj,0.999999758066149,0.9999995504308288,1.0,0.9972789115646259,0.998639455782313
Q4|gls_eff|adj,Q4|wls_n|adj,0.9725984619842742,0.9627793891231144,0.6132596685082873,0.6757990867579908,0.7161214953271028
Q4|ols|adj,Q4|wls_n|adj,0.972473711277475,0.9626092607989473,0.6132596685082873,0.6738882554161916,0.7151196730881495
