game_id,title,primary_type,exposure_band,share_band,n_band,mean_adj_band,mean_p_band,adj_diff_vs_global
40793,Dice Town,Party,0-4,0.1328403875573686,1041,,,
40793,Dice Town,Party,5-19,0.3472718001019887,2723,,,
40793,Dice Town,Party,ge20,0.5198878123406425,4078,,,
40800,Miss Poutine,Other,ALL,1.0,200,6.234029751024213,0.5831198409854482,0.0
40801,Docker,Other,ALL,1.0,136,5.919600698904056,0.6624369044996443,0.0
40816,Magestorm,Wargame,0-4,0.1201923076923077,50,,,
40816,Magestorm,Wargame,5-19,0.3461538461538461,143,,,
40816,Magestorm,Wargame,ge20,0.5336538461538461,222,,,
40830,Genial Spezial,Other,ALL,1.0,218,6.5702086902190295,0.7817889619801546,0.0
40831,The Pillars of the Earth: Builders Duel,Economic,0-4,0.0267100977198697,40,,,
40831,The Pillars of the Earth: Builders Duel,Economic,5-19,0.0977198697068403,149,,,
40831,The Pillars of the Earth: Builders Duel,Economic,ge20,0.8755700325732899,1344,,,
40832,Keltis: Das Kartenspiel,Other,ALL,1.0,1778,7.013208525204579,0.6568897860259326,0.0
40834,Dominion: Intrigue,Other,ALL,1.0,32981,7.926722135093922,0.5689113844848602,0.0
40843,Krysis,Other,ALL,1.0,268,6.200854414897252,0.7412943906788718,0.0
40851,Battleship: The Tactical Combat Game,Other,ALL,1.0,202,5.108831334583862,0.4761668876427951,0.0
40853,Trivial Pursuit: Genus VI,Party,0-4,0.2325581395348837,39,,,
40853,Trivial Pursuit: Genus VI,Party,5-19,0.377906976744186,64,,,
40853,Trivial Pursuit: Genus VI,Party,ge20,0.3895348837209302,67,,,
40871,Crunch: The Game for Utter Bankers,Economic,0-4,0.1303191489361702,48,,,
40871,Crunch: The Game for Utter Bankers,Economic,5-19,0.2579787234042553,97,,,
40871,Crunch: The Game for Utter Bankers,Economic,ge20,0.6117021276595744,230,,,
40935,Zoowaboo,Other,ALL,1.0,468,6.683449776793799,0.6710991063630523,0.0
40941,Hide the Kids!,Other,ALL,1.0,349,6.764438655681133,0.578933711623963,0.0
40949,Nur die Ziege zählt,Other,ALL,1.0,237,6.475871230216947,0.7277169117023433,0.0
40958,6 nimmt! Junior,Other,ALL,1.0,225,5.972832146002808,0.6374825281619328,0.0
40961,Topas,Other,ALL,1.0,141,6.077842824887742,0.7309734794788104,0.0
40962,Mirror Mansion,Other,ALL,1.0,209,6.294456626902729,0.7040630398902599,0.0
40990,Word on the Street,Party,0-4,0.0673613695571269,181,,,
40990,Word on the Street,Party,5-19,0.2951246743580201,793,,,
40990,Word on the Street,Party,ge20,0.637513956084853,1712,,,
41002,Vasco da Gama,Other,ALL,1.0,4562,7.688999234332145,0.8089392857755722,0.0
41003,Keltis: Der Weg der Steine Mitbringspiel,Other,ALL,1.0,1353,6.771121484221367,0.6265357272747225,0.0
41006,Ordo,Other,ALL,1.0,109,7.683836580063044,0.7524324095825967,0.0
41010,My First Carcassonne,Other,ALL,1.0,4390,6.805534623752633,0.5133267885904014,0.0
41019,Sherwood Forest,Other,ALL,1.0,393,6.11985044965974,0.7463882429173211,0.0
45748,Carcassonne: Wheel of Fortune,Other,ALL,1.0,1213,7.135140932354736,0.6133212278436261,0.0
45986,Stronghold,Other,ALL,1.0,3466,7.522384961386835,0.7971337151026526,0.0
46007,A Brief History of the World,Wargame,0-4,0.0833333333333333,78,,,
46007,A Brief History of the World,Wargame,5-19,0.2542194092827004,241,,,
46007,A Brief History of the World,Wargame,ge20,0.6624472573839663,628,,,
46213,Telestrations,Party,0-4,0.0953011601419717,1798,,,
46213,Telestrations,Party,5-19,0.433172643958256,8176,,,
46213,Telestrations,Party,ge20,0.4715261958997722,8901,,,
46255,Campaign Manager 2008,Other,ALL,1.0,2725,7.052708432513845,0.7145266338533133,0.0
46323,Warlords of Europe,Wargame,0-4,0.0449826989619377,12,,,
46323,Warlords of Europe,Wargame,5-19,0.2179930795847751,63,,,
46323,Warlords of Europe,Wargame,ge20,0.7370242214532872,213,,,
46362,High Noon Saloon,Other,ALL,1.0,348,6.297955915945667,0.610431748745864,0.0
46396,Ubongo 3D,Other,ALL,1.0,2046,7.505798498477866,0.6835736403375273,0.0
46410,Schinderhannes,Other,ALL,1.0,189,6.840686619972489,0.8276252053892994,0.0
46422,Nostra City,Other,ALL,1.0,396,6.6142147235564535,0.7564608493738095,0.0
46530,The Red Dragon Inn: Gambling? I'm In!,Other,ALL,1.0,275,6.094087340979256,0.5633568024231058,0.0
46586,Ratuki,Other,ALL,1.0,281,5.316900007853892,0.5523972543341225,0.0
46614,Nonaga,Other,ALL,1.0,181,7.003117575436624,0.6598650505433371,0.0
46669,1914: Offensive à outrance,Wargame,0-4,0.0,0,,,
46669,1914: Offensive à outrance,Wargame,5-19,0.0962962962962963,13,,,
46669,1914: Offensive à outrance,Wargame,ge20,0.9037037037037036,121,,,
46743,Pirate Code,Other,ALL,1.0,151,5.22682874444873,0.5632399001685242,0.0
46744,Race 3000,Other,ALL,1.0,208,4.8325566451649165,0.5601588477556908,0.0
46745,Lava Dragon,Other,ALL,1.0,269,5.201415705500521,0.5448909964565082,0.0
46746,Monster 4,Other,ALL,1.0,157,5.288798631434938,0.5625989374055288,0.0
46747,Magikus,Other,ALL,1.0,202,4.78660645981227,0.5441898907130863,0.0
46748,Robo Champ,Other,ALL,1.0,189,4.550288755805337,0.5410646442806637,0.0
46782,Rush n' Crush,Other,ALL,1.0,844,6.546489317837246,0.6899080957136872,0.0
46807,Infinite City,Other,ALL,1.0,1791,6.55915006580345,0.6848352783049261,0.0
46957,Square Shooters,Other,ALL,1.0,207,5.62814332374336,0.5964113460766796,0.0
47046,Gambit 7,Party,0-4,0.0390625,25,,,
47046,Gambit 7,Party,5-19,0.253125,162,,,
47046,Gambit 7,Party,ge20,0.7078125,453,,,
47055,High Frontier,Economic,0-4,0.0554455445544554,83,,,
47055,High Frontier,Economic,5-19,0.165016501650165,249,,,
47055,High Frontier,Economic,ge20,0.7795379537953795,1181,,,
47082,"Win, Lose, or Banana",Other,ALL,1.0,907,5.816647762427596,0.6397863971440222,0.0
47130,Shootin' Ladders: Frag Fest,Other,ALL,1.0,168,6.037738053252748,0.592296731131518,0.0
47185,Warhammer: Invasion,Other,ALL,1.0,5834,7.470320364685771,0.6307257069038757,0.0
47218,Yikerz!,Other,ALL,1.0,381,6.300812874921984,0.570736278615461,0.0
47408,Acqua Dolce,Party,0-4,0.1724137931034483,20,,,
47408,Acqua Dolce,Party,5-19,0.2413793103448276,28,,,
47408,Acqua Dolce,Party,ge20,0.5862068965517241,68,,,
47462,Killer Bunnies and the Quest for the Magic Carrot: Remix,Other,ALL,1.0,227,5.661357495823498,0.5498531256343198,0.0
48726,Alien Frontiers,Other,ALL,1.0,15191,7.700490673780562,0.687551043798073,0.0
41123,Pirate Versus Pirate,Other,ALL,1.0,267,6.1220257938711935,0.609559528856398,0.0
41149,Linkage,Other,ALL,1.0,150,6.73408702749196,0.7947212440008106,0.0
41185,"Europa: Paris ist ja klar, aber wo liegt Córdoba?",Other,ALL,1.0,119,6.73431506229257,0.6732956205164334,0.0
41186,Monopoly City,Economic,0-4,0.2320942883046237,255,,,
41186,Monopoly City,Economic,5-19,0.4016319129646419,443,,,
41186,Monopoly City,Economic,ge20,0.3662737987307343,403,,,
41239,Mamma Mia! Plus,Other,ALL,1.0,540,7.319508051712995,0.6560483222455863,0.0
41243,Down in Flames: WWII-Guns Blazing,Wargame,0-4,0.0489510489510489,6,,,
41243,Down in Flames: WWII-Guns Blazing,Wargame,5-19,0.1678321678321678,23,,,
41243,Down in Flames: WWII-Guns Blazing,Wargame,ge20,0.7832167832167832,112,,,
41259,Ramses Pyramid,Other,ALL,1.0,578,5.118014142122796,0.5842834554852467,0.0
41291,Ubongo Extreme: Fun-Size Edition,Other,ALL,1.0,400,6.494575822192238,0.6411261420480566,0.0
41302,First Orchard,Coop,0-4,0.0737704918032786,125,,,
41302,First Orchard,Coop,5-19,0.3026932084309133,516,,,
41302,First Orchard,Coop,ge20,0.6235362997658079,1065,,,
41311,Black Stories 4,Party,0-4,0.0916030534351145,24,,,
41311,Black Stories 4,Party,5-19,0.3969465648854962,104,,,
41311,Black Stories 4,Party,ge20,0.5114503816793893,134,,,
41334,Scary Tales: Snow White vs. The Giant,Other,ALL,1.0,163,5.363598558363509,0.6400448496799066,0.0
41372,Zombie in My Pocket,Coop,0-4,0.0902255639097744,47,,,
41372,Zombie in My Pocket,Coop,5-19,0.3195488721804511,169,,,
41372,Zombie in My Pocket,Coop,ge20,0.5902255639097744,314,,,
41429,Band of Brothers: Screaming Eagles,Wargame,0-4,0.0060331825037707,3,,,
41429,Band of Brothers: Screaming Eagles,Wargame,5-19,0.1764705882352941,116,,,
41429,Band of Brothers: Screaming Eagles,Wargame,ge20,0.8174962292609351,542,,,
41474,Giro d'Italia: The Game,Other,ALL,1.0,332,7.443241427410084,0.7149590007943489,0.0
41490,Phantom Leader,Wargame,0-4,0.0364372469635627,17,,,
41490,Phantom Leader,Wargame,5-19,0.2085020242914979,102,,,
41490,Phantom Leader,Wargame,ge20,0.7550607287449392,373,,,
41493,Yamslam,Party,0-4,0.0892116182572614,42,,,
41493,Yamslam,Party,5-19,0.3485477178423236,167,,,
41493,Yamslam,Party,ge20,0.5622406639004149,271,,,
41496,Chickyboom,Other,ALL,1.0,197,5.970592218272048,0.6220042180092115,0.0
41541,Are You the Traitor?,Party,0-4,0.0931506849315068,67,,,
41541,Are You the Traitor?,Party,5-19,0.3465753424657534,252,,,
41541,Are You the Traitor?,Party,ge20,0.5602739726027397,409,,,
41569,The Great Fire of London 1666,Other,ALL,1.0,1597,6.936202780859238,0.7655344602640011,0.0
41573,Schweinebammel,Other,ALL,1.0,181,5.83154114872782,0.6631421049566172,0.0
41585,FlipOut,Other,ALL,1.0,195,6.149258176173126,0.6239444329082939,0.0
41612,Struggle for the Galactic Empire,Wargame,0-4,0.0255474452554744,6,,,
41612,Struggle for the Galactic Empire,Wargame,5-19,0.1788321167883211,48,,,
41612,Struggle for the Galactic Empire,Wargame,ge20,0.7956204379562044,218,,,
41627,Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,Wargame,0-4,0.0531914893617021,49,,,
41627,Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,Wargame,5-19,0.2702127659574468,254,,,
41627,Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,Wargame,ge20,0.676595744680851,636,,,
41636,Abandon Ship,Other,ALL,1.0,1138,6.649254149315492,0.642544529961793,0.0
41646,Sushi Roll!,Party,0-4,0.1544117647058823,20,,,
41646,Sushi Roll!,Party,5-19,0.2941176470588235,39,,,
41646,Sushi Roll!,Party,ge20,0.5514705882352942,75,,,
41658,Adios Amigos,Other,ALL,1.0,680,6.450194636517307,0.6185702613787545,0.0
41749,American Rails,Economic,0-4,0.0056022408963585,5,,,
41749,American Rails,Economic,5-19,0.0532212885154061,56,,,
41749,American Rails,Economic,ge20,0.9411764705882352,1007,,,
41757,Opus-Dei: Existence After Religion,Other,ALL,1.0,144,6.220783627285607,0.6180945836950382,0.0
41762,Fastrack,Other,ALL,1.0,681,6.604192992854929,0.6260275225933017,0.0
41763,Le Passe-Trappe Grande,Other,ALL,1.0,151,7.370013794155383,0.7160720788351673,0.0
41783,Hochstapler,Other,ALL,1.0,124,5.744365834775671,0.6543417687415591,0.0
41833,Creationary,Party,0-4,0.1762513312034078,330,,,
41833,Creationary,Party,5-19,0.3753993610223642,705,,,
41833,Creationary,Party,ge20,0.4483493077742279,842,,,
41837,Force on Force: Modern Wargaming Rules,Wargame,0-4,0.0175438596491228,1,,,
41837,Force on Force: Modern Wargaming Rules,Wargame,5-19,0.2631578947368421,30,,,
41837,Force on Force: Modern Wargaming Rules,Wargame,ge20,0.7192982456140351,82,,,
41849,1866: The Struggle for Supremacy in Germany,Wargame,0-4,0.0,0,,,
41849,1866: The Struggle for Supremacy in Germany,Wargame,5-19,0.078125,10,,,
41849,1866: The Struggle for Supremacy in Germany,Wargame,ge20,0.921875,118,,,
41860,Kangaroo,Other,ALL,1.0,168,5.9448865999515,0.6040107226132672,0.0
41863,Axis & Allies: 1942,Wargame,0-4,0.266420664206642,721,,,
41863,Axis & Allies: 1942,Wargame,5-19,0.4250922509225092,1152,,,
41863,Axis & Allies: 1942,Wargame,ge20,0.3084870848708487,836,,,
41875,Trader,Other,ALL,1.0,279,6.851716882231964,0.6971871503969413,0.0
41890,Food Chain,Other,ALL,1.0,156,5.759170083287427,0.6423682423302496,0.0
41898,Epäillyt,Other,ALL,1.0,111,5.927220696389491,0.676885285934208,0.0
41916,The Magic Labyrinth,Other,ALL,1.0,6215,6.971433099591626,0.5449653208707975,0.0
41933,Arctic Scavengers,Other,ALL,1.0,3464,7.188368551177378,0.6861426124826866,0.0
41934,World at War: The Untold Stories,Wargame,0-4,0.0,0,,,
41934,World at War: The Untold Stories,Wargame,5-19,0.1610169491525423,18,,,
41934,World at War: The Untold Stories,Wargame,ge20,0.8389830508474576,99,,,
42006,Glücks-Piraten,Other,ALL,1.0,131,5.612542952163175,0.5588354126683058,0.0
42050,Eurobusiness,Economic,0-4,0.2222222222222222,126,,,
42050,Eurobusiness,Economic,5-19,0.4320987654320987,244,,,
42050,Eurobusiness,Economic,ge20,0.345679012345679,196,,,
42052,Vinhos,Economic,0-4,0.0091556459816887,44,,,
42052,Vinhos,Economic,5-19,0.0927772126144455,455,,,
42052,Vinhos,Economic,ge20,0.8980671414038657,4414,,,
42105,Mixmo,Party,0-4,0.0956284153005464,34,,,
42105,Mixmo,Party,5-19,0.3278688524590163,119,,,
42105,Mixmo,Party,ge20,0.5765027322404371,211,,,
42111,Fzzzt!,Other,ALL,1.0,869,6.630418138383303,0.7261109847723138,0.0
42112,Mob Ties: The Board Game,Other,ALL,1.0,164,6.940534865701026,0.7312709353510136,0.0
42124,Dungeon Twister 2: Prison,Other,ALL,1.0,1208,7.569677046029382,0.743753096610234,0.0
42131,War of the Ring,Wargame,0-4,0.040650406504065,4,,,
42131,War of the Ring,Wargame,5-19,0.2926829268292683,36,,,
42131,War of the Ring,Wargame,ge20,0.6666666666666666,82,,,
42132,Scary Tales: Little Red vs. Pinocchio,Other,ALL,1.0,188,5.47396398215399,0.6490986081255732,0.0
42195,Labyrinth: The Duel,Other,ALL,1.0,170,6.231817248091655,0.6406287592845243,0.0
42206,7 Ate 9,Other,ALL,1.0,594,6.153611478488876,0.572582878233048,0.0
42207,Super Circles,Other,ALL,1.0,174,6.177109747522811,0.622391749619078,0.0
42215,Tobago,Other,ALL,1.0,12256,7.419809049215903,0.6709493932796381,0.0
42244,Martinique,Other,ALL,1.0,1103,6.541194244791594,0.7033205461495016,0.0
42306,Wings of War: WW2 Deluxe set,Wargame,0-4,0.1055555555555555,37,,,
42306,Wings of War: WW2 Deluxe set,Wargame,5-19,0.3722222222222222,133,,,
42306,Wings of War: WW2 Deluxe set,Wargame,ge20,0.5222222222222223,188,,,
42328,Pax Baltica: Great Northern War 1700-1721,Wargame,0-4,0.0028818443804034,0,,,
42328,Pax Baltica: Great Northern War 1700-1721,Wargame,5-19,0.1095100864553314,38,,,
42328,Pax Baltica: Great Northern War 1700-1721,Wargame,ge20,0.8876080691642652,308,,,
42336,Ultimate Tic-Tac-Toe,Other,ALL,1.0,160,6.379442746016726,0.7626655290508655,0.0
42360,Space Pirates,Other,ALL,1.0,152,5.816264691824363,0.6663401547284608,0.0
42368,Inquisitio,Other,ALL,1.0,144,5.907426429397298,0.7322447087468825,0.0
42396,The Eagle and The Star,Wargame,0-4,0.0344827586206896,3,,,
42396,The Eagle and The Star,Wargame,5-19,0.2672413793103448,30,,,
42396,The Eagle and The Star,Wargame,ge20,0.6982758620689655,81,,,
42444,Batt'l Kha'os,Other,ALL,1.0,713,6.476725761949076,0.6576901033663537,0.0
42448,We Didn't Playtest This Either,Party,0-4,0.1112359550561797,98,,,
42448,We Didn't Playtest This Either,Party,5-19,0.396629213483146,352,,,
42448,We Didn't Playtest This Either,Party,ge20,0.4921348314606741,437,,,
42452,Rattus,Other,ALL,1.0,6139,7.165426707881464,0.6920136389337721,0.0
42487,Lost Cities: The Board Game,Other,ALL,1.0,4687,7.087756047181157,0.610968245044474,0.0
42490,Pony Express,Other,ALL,1.0,750,6.741902396096743,0.7025184816016414,0.0
42493,Giro D'Italia Card Game,Other,ALL,1.0,114,6.151426998499386,0.7067688660618685,0.0
42560,The Hell of Stalingrad,Wargame,0-4,0.0154440154440154,3,,,
42560,The Hell of Stalingrad,Wargame,5-19,0.1081081081081081,27,,,
42560,The Hell of Stalingrad,Wargame,ge20,0.8764478764478765,227,,,
42644,Activity Junior,Party,0-4,0.102803738317757,11,,,
42644,Activity Junior,Party,5-19,0.4299065420560747,45,,,
42644,Activity Junior,Party,ge20,0.4672897196261682,50,,,
42651,Airborne in My Pocket,Wargame,0-4,0.1502590673575129,28,,,
42651,Airborne in My Pocket,Wargame,5-19,0.3212435233160621,61,,,
42651,Airborne in My Pocket,Wargame,ge20,0.5284974093264249,102,,,
42673,Field Commander: Napoleon,Wargame,0-4,0.0273584905660377,28,,,
42673,Field Commander: Napoleon,Wargame,5-19,0.2566037735849056,271,,,
42673,Field Commander: Napoleon,Wargame,ge20,0.7160377358490566,759,,,
42685,Connect 4x4,Other,ALL,1.0,151,5.85902892767385,0.5589493936753887,0.0
42688,Hibernia,Wargame,0-4,0.1059322033898305,25,,,
42688,Hibernia,Wargame,5-19,0.2923728813559322,69,,,
42688,Hibernia,Wargame,ge20,0.6016949152542372,142,,,
42691,RÖK,Other,ALL,1.0,209,5.633408630611876,0.5827378995220263,0.0
42702,Jackal,Other,ALL,1.0,455,5.843208607024194,0.3714469524360257,0.0
42713,Arcane Legions,Wargame,0-4,0.1010830324909747,27,,,
42713,Arcane Legions,Wargame,5-19,0.3104693140794224,86,,,
42713,Arcane Legions,Wargame,ge20,0.5884476534296029,163,,,
42731,Lock 'n Load: Heroes of the Gap,Wargame,0-4,0.0,0,,,
42731,Lock 'n Load: Heroes of the Gap,Wargame,5-19,0.1981132075471698,21,,,
42731,Lock 'n Load: Heroes of the Gap,Wargame,ge20,0.8018867924528302,85,,,
42743,Opera,Economic,0-4,0.0184824902723735,18,,,
42743,Opera,Economic,5-19,0.0758754863813229,77,,,
42743,Opera,Economic,ge20,0.9056420233463036,931,,,
42776,Gears of War: The Board Game,Coop,0-4,0.0784512467058585,387,,,
42776,Gears of War: The Board Game,Coop,5-19,0.328603284005676,1620,,,
42776,Gears of War: The Board Game,Coop,ge20,0.5929454692884655,2925,,,
42881,Trenches of Valor: Raids Across No Man's Land 1918,Wargame,0-4,0.0285714285714285,2,,,
42881,Trenches of Valor: Raids Across No Man's Land 1918,Wargame,5-19,0.1809523809523809,18,,,
42881,Trenches of Valor: Raids Across No Man's Land 1918,Wargame,ge20,0.7904761904761904,83,,,
53953,Thunderstone,Other,ALL,1.0,10441,7.2303953992623535,0.6608984243091097,0.0
54043,Jaipur,Economic,0-4,0.1297007934231909,6784,,,
54043,Jaipur,Economic,5-19,0.3825638084313163,20010,,,
54043,Jaipur,Economic,ge20,0.4877353981454927,25510,,,
43393,Cubiko,Other,ALL,1.0,126,6.821484345654059,0.7099105136330913,0.0
43443,Castle Panic,Coop,0-4,0.1499286644749085,2417,,,
43443,Castle Panic,Coop,5-19,0.3940202220705912,6352,,,
43443,Castle Panic,Coop,ge20,0.4560511134545003,7351,,,
43526,Germantown,Wargame,0-4,0.0,0,,,
43526,Germantown,Wargame,5-19,0.0502793296089385,8,,,
43526,Germantown,Wargame,ge20,0.9497206703910616,170,,,
43528,World Without End,Economic,0-4,0.0396762731938412,200,,,
43528,World Without End,Economic,5-19,0.1855507303592578,940,,,
43528,World Without End,Economic,ge20,0.7747729964469009,3925,,,
43530,Party Alias,Party,0-4,0.2123995407577497,184,,,
43530,Party Alias,Party,5-19,0.4695752009184845,409,,,
43530,Party Alias,Party,ge20,0.3180252583237657,276,,,
43570,Friday,Other,ALL,1.0,21475,7.29715768360388,0.5798198434313462,0.0
43578,Monster Chase,Coop,0-4,0.0922570016474464,111,,,
43578,Monster Chase,Coop,5-19,0.3228995057660626,391,,,
43578,Monster Chase,Coop,ge20,0.5848434925864909,710,,,
43845,18Ardennes,18XX,0-4,0.0396039603960396,3,,,
43845,18Ardennes,18XX,5-19,0.3168316831683168,31,,,
43845,18Ardennes,18XX,ge20,0.6435643564356436,65,,,
43856,Chronology,Party,0-4,0.1015625,13,,,
43856,Chronology,Party,5-19,0.390625,50,,,
43856,Chronology,Party,ge20,0.5078125,65,,,
43868,The Adventurers: The Temple of Chac,Other,ALL,1.0,4848,6.836867256189926,0.6236233278710477,0.0
43890,Jenga Max,Party,0-4,0.0761904761904762,8,,,
43890,Jenga Max,Party,5-19,0.2476190476190476,25,,,
43890,Jenga Max,Party,ge20,0.6761904761904762,71,,,
43927,Trivial Pursuit: Team,Party,0-4,0.10062893081761,15,,,
43927,Trivial Pursuit: Team,Party,5-19,0.320754716981132,50,,,
43927,Trivial Pursuit: Team,Party,ge20,0.5786163522012578,92,,,
44163,Power Grid: Factory Manager,Economic,0-4,0.0226214238190286,135,,,
44163,Power Grid: Factory Manager,Economic,5-19,0.1701596806387225,1022,,,
44163,Power Grid: Factory Manager,Economic,ge20,0.8072188955422488,4853,,,
44338,Ninja Burger: Secret Ninja Death Touch Edition,Other,ALL,1.0,165,6.335730296897549,0.5226511340979476,0.0
44558,Beer & Pretzels,Other,ALL,1.0,277,6.432625887482177,0.6847058480694102,0.0
44614,Who Would Win,Party,0-4,0.087378640776699,26,,,
44614,Who Would Win,Party,5-19,0.2233009708737864,69,,,
44614,Who Would Win,Party,ge20,0.6893203883495146,213,,,
44890,"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",Wargame,0-4,0.0206185567010309,3,,,
44890,"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",Wargame,5-19,0.211340206185567,41,,,
44890,"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",Wargame,ge20,0.7680412371134021,149,,,
45134,Arcana,Other,ALL,1.0,1900,6.373013195029554,0.6439380781231564,0.0
45315,Dungeon Lords,Economic,0-4,0.0595401138902904,825,,,
45315,Dungeon Lords,Economic,5-19,0.2346284149066532,3255,,,
45315,Dungeon Lords,Economic,ge20,0.7058314712030563,9792,,,
45319,Alcazar,Economic,0-4,0.0196721311475409,5,,,
45319,Alcazar,Economic,5-19,0.1180327868852459,36,,,
45319,Alcazar,Economic,ge20,0.8622950819672132,263,,,
55679,Panzer General: Allied Assault,Wargame,0-4,0.0903614457831325,29,,,
