game_id,n_obs,n_ref_raters,ref_penetration,hiddenness_bucket,hidden_bucket
256874,815,812,0.0029092680969373,eligible_<1700,eligible_<1700
256877,1631,1628,0.0058328675638104,eligible_<1700,eligible_<1700
256916,6433,6432,0.0230448428565286,exclude_>2500,exclude_>2500
256952,5294,5253,0.0188206715679951,exclude_>2500,exclude_>2500
256997,1698,1695,0.0060729180102325,eligible_<1700,eligible_<1700
256998,243,243,0.0008706307235908,eligible_<1700,eligible_<1700
256999,2740,2732,0.0097883256660504,exclude_>2500,exclude_>2500
257145,220,217,0.0007774768190091,eligible_<1700,eligible_<1700
257193,949,943,0.0033786204623299,eligible_<1700,eligible_<1700
257204,104,104,0.0003726156183269,eligible_<1700,eligible_<1700
257307,107,106,0.0003797813032947,eligible_<1700,eligible_<1700
257669,127,126,0.000451438152973,eligible_<1700,eligible_<1700
257707,267,262,0.0009387047307852,eligible_<1700,eligible_<1700
257769,2902,2892,0.0103615804634765,exclude_>2500,exclude_>2500
266444,537,529,0.0018953236739899,eligible_<1700,eligible_<1700
266446,442,438,0.0015692850079539,eligible_<1700,eligible_<1700
266447,583,578,0.0020708829557017,eligible_<1700,eligible_<1700
266448,428,425,0.001522708055663,eligible_<1700,eligible_<1700
266460,368,366,0.0013113203491121,eligible_<1700,eligible_<1700
266507,9745,9737,0.0348861372658612,exclude_>2500,exclude_>2500
266538,188,187,0.0006699915444917,eligible_<1700,eligible_<1700
266802,266,263,0.0009422875732691,eligible_<1700,eligible_<1700
271320,11746,11740,0.042062570761139,exclude_>2500,exclude_>2500
271519,1839,1835,0.0065745159579804,borderline_1700-2500,borderline_1700-2500
271529,2662,2659,0.0095267781647247,exclude_>2500,exclude_>2500
272215,123,122,0.0004371067830373,eligible_<1700,eligible_<1700
272453,2541,2531,0.0090681743267838,exclude_>2500,exclude_>2500
272538,194,192,0.0006879057569113,eligible_<1700,eligible_<1700
272541,643,640,0.0022930191897043,eligible_<1700,eligible_<1700
272666,505,503,0.0018021697694082,eligible_<1700,eligible_<1700
272738,6194,6161,0.0220738925433882,exclude_>2500,exclude_>2500
273436,174,155,0.0005553405850065,eligible_<1700,eligible_<1700
273477,4060,4045,0.0144925978474282,exclude_>2500,exclude_>2500
273779,789,783,0.0028053656649039,eligible_<1700,eligible_<1700
274028,228,226,0.0008097224013643,eligible_<1700,eligible_<1700
274049,224,221,0.0007918081889447,eligible_<1700,eligible_<1700
281020,146,146,0.0005230950026513,eligible_<1700,eligible_<1700
281075,2067,2066,0.0074021525717643,borderline_1700-2500,borderline_1700-2500
281132,540,537,0.0019239864138613,eligible_<1700,eligible_<1700
281258,892,885,0.003170815598263,eligible_<1700,eligible_<1700
285436,105,80,0.000286627398713,eligible_<1700,eligible_<1700
285536,125,124,0.0004442724680052,eligible_<1700,eligible_<1700
285773,1460,1454,0.0052094529716095,eligible_<1700,eligible_<1700
285853,136,134,0.0004801008928443,eligible_<1700,eligible_<1700
285893,326,325,0.0011644238072717,eligible_<1700,eligible_<1700
286062,455,455,0.0016301933301804,eligible_<1700,eligible_<1700
293835,1941,1936,0.0069363830488556,borderline_1700-2500,borderline_1700-2500
293875,222,220,0.0007882253464608,eligible_<1700,eligible_<1700
293959,378,332,0.0011895037046591,eligible_<1700,eligible_<1700
293972,422,421,0.0015083766857273,eligible_<1700,eligible_<1700
294230,880,880,0.0031529013858434,eligible_<1700,eligible_<1700
294235,440,434,0.0015549536380182,eligible_<1700,eligible_<1700
295192,1936,1918,0.0068718918841452,borderline_1700-2500,borderline_1700-2500
295293,2420,2404,0.0086131533313269,borderline_1700-2500,borderline_1700-2500
295394,134,134,0.0004801008928443,eligible_<1700,eligible_<1700
295402,191,173,0.0006198317497169,eligible_<1700,eligible_<1700
295478,192,184,0.0006592430170399,eligible_<1700,eligible_<1700
295480,117,115,0.0004120268856499,eligible_<1700,eligible_<1700
296167,1260,1258,0.0045072158447626,eligible_<1700,eligible_<1700
296363,139,138,0.0004944322627799,eligible_<1700,eligible_<1700
296483,291,284,0.0010175272654313,eligible_<1700,eligible_<1700
297204,422,422,0.0015119595282113,eligible_<1700,eligible_<1700
297531,264,263,0.0009422875732691,eligible_<1700,eligible_<1700
297658,664,660,0.0023646760393826,eligible_<1700,eligible_<1700
297734,142,141,0.0005051807902317,eligible_<1700,eligible_<1700
297897,113,111,0.0003976955157143,eligible_<1700,eligible_<1700
298060,1482,1472,0.0052739441363199,eligible_<1700,eligible_<1700
298065,4516,4510,0.0161586196024478,exclude_>2500,exclude_>2500
304324,1202,1199,0.0042958281382117,eligible_<1700,eligible_<1700
304420,6852,6849,0.0245388881723203,exclude_>2500,exclude_>2500
304450,183,181,0.0006484944895882,eligible_<1700,eligible_<1700
304620,178,176,0.0006305802771686,eligible_<1700,eligible_<1700
304668,1168,1162,0.0041632629663069,eligible_<1700,eligible_<1700
304783,8806,8802,0.0315361795434025,exclude_>2500,exclude_>2500
304821,188,188,0.0006735743869756,eligible_<1700,eligible_<1700
304983,115,115,0.0004120268856499,eligible_<1700,eligible_<1700
311031,639,635,0.0022751049772847,eligible_<1700,eligible_<1700
311330,380,375,0.0013435659314673,eligible_<1700,eligible_<1700
311464,322,322,0.0011536752798199,eligible_<1700,eligible_<1700
311822,176,176,0.0006305802771686,eligible_<1700,eligible_<1700
311920,139,139,0.0004980151052639,eligible_<1700,eligible_<1700
311988,3370,3356,0.0120240193760121,exclude_>2500,exclude_>2500
312346,149,141,0.0005051807902317,eligible_<1700,eligible_<1700
312463,253,252,0.000902876305946,eligible_<1700,eligible_<1700
312484,46534,46534,0.1667239921464093,exclude_>2500,exclude_>2500
312512,497,496,0.0017770898720208,eligible_<1700,eligible_<1700
312535,113,112,0.0004012783581982,eligible_<1700,eligible_<1700
312675,225,221,0.0007918081889447,eligible_<1700,eligible_<1700
319288,153,147,0.0005266778451352,eligible_<1700,eligible_<1700
319402,210,208,0.0007452312366539,eligible_<1700,eligible_<1700
319421,202,196,0.0007022371268469,eligible_<1700,eligible_<1700
319579,1148,1147,0.0041095203290482,eligible_<1700,eligible_<1700
319604,223,221,0.0007918081889447,eligible_<1700,eligible_<1700
319736,140,136,0.0004872665778121,eligible_<1700,eligible_<1700
319829,160,157,0.0005625062699743,eligible_<1700,eligible_<1700
324930,122,113,0.0004048612006821,eligible_<1700,eligible_<1700
324941,111,107,0.0003833641457786,eligible_<1700,eligible_<1700
324957,143,142,0.0005087636327156,eligible_<1700,eligible_<1700
325494,4573,4540,0.0162661048769651,exclude_>2500,exclude_>2500
325678,143,140,0.0005015979477478,eligible_<1700,eligible_<1700
325810,840,836,0.0029952563165512,eligible_<1700,eligible_<1700
325830,153,148,0.0005302606876191,eligible_<1700,eligible_<1700
325889,218,215,0.0007703111340413,eligible_<1700,eligible_<1700
327076,1206,1197,0.0042886624532439,eligible_<1700,eligible_<1700
327077,1042,1030,0.0036903277584304,eligible_<1700,eligible_<1700
327242,267,267,0.0009566189432047,eligible_<1700,eligible_<1700
327643,133,130,0.0004657695229086,eligible_<1700,eligible_<1700
327711,3224,3220,0.0115367527981999,exclude_>2500,exclude_>2500
327723,101,74,0.0002651303438095,eligible_<1700,eligible_<1700
327831,1154,1152,0.0041274345414678,eligible_<1700,eligible_<1700
327971,1083,1083,0.0038802184100778,eligible_<1700,eligible_<1700
328211,1244,1236,0.0044283933101165,eligible_<1700,eligible_<1700
328289,252,252,0.000902876305946,eligible_<1700,eligible_<1700
328536,203,194,0.0006950714418791,eligible_<1700,eligible_<1700
328565,4727,4720,0.0169110165240695,exclude_>2500,exclude_>2500
328826,526,526,0.0018845751465382,eligible_<1700,eligible_<1700
328866,3044,3032,0.0108631784112243,exclude_>2500,exclude_>2500
337098,197,194,0.0006950714418791,eligible_<1700,eligible_<1700
337195,160,159,0.0005696719549421,eligible_<1700,eligible_<1700
337262,330,330,0.0011823380196913,eligible_<1700,eligible_<1700
337391,189,186,0.0006664087020078,eligible_<1700,eligible_<1700
337690,325,318,0.0011393439098843,eligible_<1700,eligible_<1700
337784,510,510,0.0018272496667956,eligible_<1700,eligible_<1700
337864,214,203,0.0007273170242343,eligible_<1700,eligible_<1700
337929,372,370,0.0013256517190478,eligible_<1700,eligible_<1700
337961,531,528,0.001891740831506,eligible_<1700,eligible_<1700
338067,758,748,0.0026799661779669,eligible_<1700,eligible_<1700
338353,288,285,0.0010211101079152,eligible_<1700,eligible_<1700
338364,292,289,0.0010354414778508,eligible_<1700,eligible_<1700
338460,1727,1727,0.0061875689697178,borderline_1700-2500,borderline_1700-2500
338479,510,507,0.0018165011393439,eligible_<1700,eligible_<1700
338763,197,192,0.0006879057569113,eligible_<1700,eligible_<1700
338834,4492,4479,0.0160475514854464,exclude_>2500,exclude_>2500
342948,242,234,0.0008383851412356,eligible_<1700,eligible_<1700
343028,155,154,0.0005517577425226,eligible_<1700,eligible_<1700
343282,665,646,0.0023145162446078,eligible_<1700,eligible_<1700
343433,469,468,0.0016767702824713,eligible_<1700,eligible_<1700
343525,423,420,0.0015047938432434,eligible_<1700,eligible_<1700
343562,2954,2932,0.010504894162833,exclude_>2500,exclude_>2500
343566,401,401,0.0014367198360491,eligible_<1700,eligible_<1700
343696,234,233,0.0008348022987517,eligible_<1700,eligible_<1700
343844,993,990,0.0035470140590739,eligible_<1700,eligible_<1700
343847,210,209,0.0007488140791378,eligible_<1700,eligible_<1700
343905,5356,5352,0.0191753729739025,exclude_>2500,exclude_>2500
343927,597,595,0.0021317912779282,eligible_<1700,eligible_<1700
344050,253,250,0.0008957106209782,eligible_<1700,eligible_<1700
344339,104,102,0.0003654499333591,eligible_<1700,eligible_<1700
344341,379,376,0.0013471487739513,eligible_<1700,eligible_<1700
344408,454,452,0.0016194448027286,eligible_<1700,eligible_<1700
344554,2010,2003,0.0071764334952778,borderline_1700-2500,borderline_1700-2500
355483,3768,3763,0.0134822362669647,exclude_>2500,exclude_>2500
355735,701,697,0.0024972412112873,eligible_<1700,eligible_<1700
355881,647,644,0.0023073505596399,eligible_<1700,eligible_<1700
356039,309,306,0.0010963498000773,eligible_<1700,eligible_<1700
356133,378,376,0.0013471487739513,eligible_<1700,eligible_<1700
356230,279,278,0.0009960302105278,eligible_<1700,eligible_<1700
356485,213,212,0.0007595626065895,eligible_<1700,eligible_<1700
357071,279,278,0.0009960302105278,eligible_<1700,eligible_<1700
357726,1445,1445,0.0051772073892543,eligible_<1700,eligible_<1700
357989,118,117,0.0004191925706178,eligible_<1700,eligible_<1700
358000,275,274,0.0009816988405921,eligible_<1700,eligible_<1700
358051,115,114,0.000408444043166,eligible_<1700,eligible_<1700
362965,112,111,0.0003976955157143,eligible_<1700,eligible_<1700
362986,2490,2487,0.0089105292574917,borderline_1700-2500,borderline_1700-2500
363086,172,172,0.000616248907233,eligible_<1700,eligible_<1700
363351,201,201,0.0007201513392665,eligible_<1700,eligible_<1700
363538,114,113,0.0004048612006821,eligible_<1700,eligible_<1700
363614,337,337,0.0012074179170786,eligible_<1700,eligible_<1700
364186,1995,1995,0.0071477707554065,borderline_1700-2500,borderline_1700-2500
364488,233,232,0.0008312194562678,eligible_<1700,eligible_<1700
364641,1324,1322,0.004736517763733,eligible_<1700,eligible_<1700
364655,570,562,0.0020135574759591,eligible_<1700,eligible_<1700
364792,612,608,0.0021783682302191,eligible_<1700,eligible_<1700
365455,151,149,0.000533843530103,eligible_<1700,eligible_<1700
365647,215,215,0.0007703111340413,eligible_<1700,eligible_<1700
374400,463,459,0.001644524700116,eligible_<1700,eligible_<1700
374595,1212,1208,0.0043280737205669,eligible_<1700,eligible_<1700
374909,185,183,0.000655660174556,eligible_<1700,eligible_<1700
374926,263,227,0.0008133052438482,eligible_<1700,eligible_<1700
375616,142,142,0.0005087636327156,eligible_<1700,eligible_<1700
375651,4036,4031,0.0144424380526534,exclude_>2500,exclude_>2500
375931,201,193,0.0006914885993952,eligible_<1700,eligible_<1700
376223,564,562,0.0020135574759591,eligible_<1700,eligible_<1700
376478,228,226,0.0008097224013643,eligible_<1700,eligible_<1700
376740,814,812,0.0029092680969373,eligible_<1700,eligible_<1700
377420,841,841,0.0030131705289708,eligible_<1700,eligible_<1700
377480,425,422,0.0015119595282113,eligible_<1700,eligible_<1700
377704,164,164,0.0005875861673617,eligible_<1700,eligible_<1700
377738,196,196,0.0007022371268469,eligible_<1700,eligible_<1700
378010,159,159,0.0005696719549421,eligible_<1700,eligible_<1700
378387,656,656,0.0023503446694469,eligible_<1700,eligible_<1700
378737,104,102,0.0003654499333591,eligible_<1700,eligible_<1700
378851,170,169,0.0006055003797813,eligible_<1700,eligible_<1700
378889,234,234,0.0008383851412356,eligible_<1700,eligible_<1700
379037,242,240,0.0008598821961391,eligible_<1700,eligible_<1700
379056,162,155,0.0005553405850065,eligible_<1700,eligible_<1700
379066,243,241,0.000863465038623,eligible_<1700,eligible_<1700
379297,216,215,0.0007703111340413,eligible_<1700,eligible_<1700
379552,154,152,0.0005445920575547,eligible_<1700,eligible_<1700
379582,133,131,0.0004693523653926,eligible_<1700,eligible_<1700
379908,440,430,0.0015406222680826,eligible_<1700,eligible_<1700
379928,171,171,0.0006126660647491,eligible_<1700,eligible_<1700
380105,459,459,0.001644524700116,eligible_<1700,eligible_<1700
380175,213,212,0.0007595626065895,eligible_<1700,eligible_<1700
380439,629,629,0.0022536079223813,eligible_<1700,eligible_<1700
380442,372,371,0.0013292345615317,eligible_<1700,eligible_<1700
380607,4455,4451,0.0159472318958969,exclude_>2500,exclude_>2500
380916,127,126,0.000451438152973,eligible_<1700,eligible_<1700
381083,175,175,0.0006269974346847,eligible_<1700,eligible_<1700
381117,483,481,0.0017233472347621,eligible_<1700,eligible_<1700
381188,135,134,0.0004801008928443,eligible_<1700,eligible_<1700
381429,299,298,0.001067687060206,eligible_<1700,eligible_<1700
381435,713,709,0.0025402353210943,eligible_<1700,eligible_<1700
381827,267,266,0.0009530361007208,eligible_<1700,eligible_<1700
381992,130,128,0.0004586038379408,eligible_<1700,eligible_<1700
382054,174,173,0.0006198317497169,eligible_<1700,eligible_<1700
382241,102,101,0.0003618670908752,eligible_<1700,eligible_<1700
382419,172,168,0.0006019175372973,eligible_<1700,eligible_<1700
383064,324,323,0.0011572581223039,eligible_<1700,eligible_<1700
383172,161,159,0.0005696719549421,eligible_<1700,eligible_<1700
383179,5564,5561,0.0199241870530404,exclude_>2500,exclude_>2500
383458,286,283,0.0010139444229473,eligible_<1700,eligible_<1700
383467,691,676,0.0024220015191252,eligible_<1700,eligible_<1700
383607,3269,3266,0.0117015635524599,exclude_>2500,exclude_>2500
383725,141,140,0.0005015979477478,eligible_<1700,eligible_<1700
383758,333,333,0.001193086547143,eligible_<1700,eligible_<1700
384175,213,211,0.0007559797641056,eligible_<1700,eligible_<1700
384213,1870,1867,0.0066891669174656,borderline_1700-2500,borderline_1700-2500
385331,795,792,0.0028376112472591,eligible_<1700,eligible_<1700
385408,188,182,0.0006520773320721,eligible_<1700,eligible_<1700
415981,381,381,0.0013650629863708,eligible_<1700,eligible_<1700
416266,471,468,0.0016767702824713,eligible_<1700,eligible_<1700
416780,104,103,0.000369032775843,eligible_<1700,eligible_<1700
418059,4040,4040,0.0144746836350086,exclude_>2500,exclude_>2500
419997,171,171,0.0006126660647491,eligible_<1700,eligible_<1700
420242,121,119,0.0004263582555856,eligible_<1700,eligible_<1700
420385,293,292,0.0010461900053026,eligible_<1700,eligible_<1700
421299,130,129,0.0004621866804247,eligible_<1700,eligible_<1700
422042,369,369,0.0013220688765639,eligible_<1700,eligible_<1700
422780,507,505,0.001809335454376,eligible_<1700,eligible_<1700
423307,153,153,0.0005481749000386,eligible_<1700,eligible_<1700
423401,656,654,0.0023431789844791,eligible_<1700,eligible_<1700
425005,269,268,0.0009602017856886,eligible_<1700,eligible_<1700
425235,115,113,0.0004048612006821,eligible_<1700,eligible_<1700
425428,1027,1016,0.0036401679636556,eligible_<1700,eligible_<1700
427278,201,201,0.0007201513392665,eligible_<1700,eligible_<1700
427345,261,261,0.0009351218883013,eligible_<1700,eligible_<1700
428058,107,107,0.0003833641457786,eligible_<1700,eligible_<1700
13,119003,118020,0.4228470699514166,exclude_>2500,exclude_>2500
172,31909,31837,0.1140669561603393,exclude_>2500,exclude_>2500
186,205,201,0.0007201513392665,eligible_<1700,eligible_<1700
189,934,931,0.003335626352523,eligible_<1700,eligible_<1700
194,826,815,0.0029200166243891,eligible_<1700,eligible_<1700
198,249,249,0.0008921277784943,eligible_<1700,eligible_<1700
202,761,754,0.0027014632328704,eligible_<1700,eligible_<1700
204,3086,3079,0.0110315720079682,exclude_>2500,exclude_>2500
207,182,179,0.0006413288046204,eligible_<1700,eligible_<1700
211,241,232,0.0008312194562678,eligible_<1700,eligible_<1700
425,142,139,0.0004980151052639,eligible_<1700,eligible_<1700
426,408,300,0.0010748527451739,eligible_<1700,eligible_<1700
431,1052,1046,0.003747653238173,eligible_<1700,eligible_<1700
478,53698,53402,0.191330954325924,exclude_>2500,exclude_>2500
485,1085,1072,0.0038408071427547,eligible_<1700,eligible_<1700
489,104,104,0.0003726156183269,eligible_<1700,eligible_<1700
504,162,161,0.0005768376399099,eligible_<1700,eligible_<1700
506,502,492,0.0017627585020852,eligible_<1700,eligible_<1700
508,821,758,0.002715794602806,eligible_<1700,eligible_<1700
524,360,355,0.0012719090817891,eligible_<1700,eligible_<1700
525,132,132,0.0004729352078765,eligible_<1700,eligible_<1700
822,122032,121624,0.4357596342634392,exclude_>2500,exclude_>2500
831,744,739,0.0026477205956117,eligible_<1700,eligible_<1700
833,1688,1604,0.0057468793441965,eligible_<1700,eligible_<1700
836,163,163,0.0005840033248778,eligible_<1700,eligible_<1700
840,524,519,0.0018594952491508,eligible_<1700,eligible_<1700
841,351,351,0.0012575777118534,eligible_<1700,eligible_<1700
857,160,158,0.0005660891124582,eligible_<1700,eligible_<1700
867,245,244,0.0008742135660747,eligible_<1700,eligible_<1700
883,2019,1999,0.0071621021253421,borderline_1700-2500,borderline_1700-2500
895,290,264,0.000945870415753,eligible_<1700,eligible_<1700
900,121,119,0.0004263582555856,eligible_<1700,eligible_<1700
903,2482,2475,0.0088675351476847,borderline_1700-2500,borderline_1700-2500
909,210,208,0.0007452312366539,eligible_<1700,eligible_<1700
910,180,180,0.0006449116471043,eligible_<1700,eligible_<1700
911,451,405,0.0014510512059847,eligible_<1700,eligible_<1700
912,414,384,0.0013758115138226,eligible_<1700,eligible_<1700
923,811,804,0.002880605357066,eligible_<1700,eligible_<1700
927,166,163,0.0005840033248778,eligible_<1700,eligible_<1700
932,1324,1321,0.0047329349212491,eligible_<1700,eligible_<1700
936,1161,1124,0.0040271149519182,eligible_<1700,eligible_<1700
944,381,372,0.0013328174040156,eligible_<1700,eligible_<1700
956,144,143,0.0005123464751995,eligible_<1700,eligible_<1700
958,278,270,0.0009673674706565,eligible_<1700,eligible_<1700
964,206,204,0.0007308998667182,eligible_<1700,eligible_<1700
979,210,202,0.0007237341817504,eligible_<1700,eligible_<1700
986,4084,4061,0.0145499233271708,exclude_>2500,exclude_>2500
999,144,142,0.0005087636327156,eligible_<1700,eligible_<1700
1006,123,123,0.0004406896255213,eligible_<1700,eligible_<1700
1012,171,168,0.0006019175372973,eligible_<1700,eligible_<1700
1465,11921,11872,0.0425355059690155,exclude_>2500,exclude_>2500
1475,2436,2339,0.0083802685698725,borderline_1700-2500,borderline_1700-2500
1898,146,145,0.0005195121601673,eligible_<1700,eligible_<1700
1902,107,100,0.0003582842483913,eligible_<1700,eligible_<1700
1908,123,122,0.0004371067830373,eligible_<1700,eligible_<1700
1924,217,214,0.0007667282915573,eligible_<1700,eligible_<1700
1927,47483,46745,0.1674799719105149,exclude_>2500,exclude_>2500
1932,199,195,0.000698654284363,eligible_<1700,eligible_<1700
1942,429,429,0.0015370394255986,eligible_<1700,eligible_<1700
1950,1337,1300,0.0046576952290869,eligible_<1700,eligible_<1700
1953,123,123,0.0004406896255213,eligible_<1700,eligible_<1700
1960,119,117,0.0004191925706178,eligible_<1700,eligible_<1700
1972,116,106,0.0003797813032947,eligible_<1700,eligible_<1700
1973,179,171,0.0006126660647491,eligible_<1700,eligible_<1700
1982,764,759,0.0027193774452899,eligible_<1700,eligible_<1700
1997,194,180,0.0006449116471043,eligible_<1700,eligible_<1700
2003,289,288,0.0010318586353669,eligible_<1700,eligible_<1700
2025,1903,1846,0.0066139272253034,borderline_1700-2500,borderline_1700-2500
2047,469,464,0.0016624389125356,eligible_<1700,eligible_<1700
2077,390,290,0.0010390243203347,eligible_<1700,eligible_<1700
2081,1203,989,0.0035434312165899,eligible_<1700,eligible_<1700
2095,129,128,0.0004586038379408,eligible_<1700,eligible_<1700
2110,114,114,0.000408444043166,eligible_<1700,eligible_<1700
2115,323,306,0.0010963498000773,eligible_<1700,eligible_<1700
2123,282,277,0.0009924473680439,eligible_<1700,eligible_<1700
2129,761,729,0.0026118921707726,eligible_<1700,eligible_<1700
2143,154,145,0.0005195121601673,eligible_<1700,eligible_<1700
2144,130,122,0.0004371067830373,eligible_<1700,eligible_<1700
2146,272,261,0.0009351218883013,eligible_<1700,eligible_<1700
2150,481,428,0.0015334565831147,eligible_<1700,eligible_<1700
2174,137,133,0.0004765180503604,eligible_<1700,eligible_<1700
2190,191,183,0.000655660174556,eligible_<1700,eligible_<1700
2194,214,184,0.0006592430170399,eligible_<1700,eligible_<1700
2197,455,441,0.0015800335354056,eligible_<1700,eligible_<1700
2200,129,129,0.0004621866804247,eligible_<1700,eligible_<1700
2201,274,268,0.0009602017856886,eligible_<1700,eligible_<1700
2211,212,210,0.0007523969216217,eligible_<1700,eligible_<1700
2217,177,177,0.0006341631196526,eligible_<1700,eligible_<1700
2627,105,103,0.000369032775843,eligible_<1700,eligible_<1700
2655,37313,37149,0.1330990154348854,exclude_>2500,exclude_>2500
2665,206,176,0.0006305802771686,eligible_<1700,eligible_<1700
2689,695,680,0.0024363328890608,eligible_<1700,eligible_<1700
2719,9385,9138,0.0327400146179973,exclude_>2500,exclude_>2500
2738,222,217,0.0007774768190091,eligible_<1700,eligible_<1700
2748,669,612,0.0021926996001547,eligible_<1700,eligible_<1700
2750,1578,1532,0.0054889146853547,eligible_<1700,eligible_<1700
2759,198,186,0.0006664087020078,eligible_<1700,eligible_<1700
2767,745,735,0.002633389225676,eligible_<1700,eligible_<1700
2770,932,892,0.0031958954956504,eligible_<1700,eligible_<1700
2778,275,234,0.0008383851412356,eligible_<1700,eligible_<1700
2792,347,335,0.0012002522321108,eligible_<1700,eligible_<1700
2800,277,223,0.0007989738739126,eligible_<1700,eligible_<1700
2802,183,131,0.0004693523653926,eligible_<1700,eligible_<1700
2808,1521,1256,0.0045000501597947,eligible_<1700,eligible_<1700
2821,725,695,0.0024900755263195,eligible_<1700,eligible_<1700
2854,124,113,0.0004048612006821,eligible_<1700,eligible_<1700
2866,291,282,0.0010103615804634,eligible_<1700,eligible_<1700
2879,437,425,0.001522708055663,eligible_<1700,eligible_<1700
2881,246,214,0.0007667282915573,eligible_<1700,eligible_<1700
2883,272,265,0.0009494532582369,eligible_<1700,eligible_<1700
2884,292,275,0.000985281683076,eligible_<1700,eligible_<1700
2897,172,168,0.0006019175372973,eligible_<1700,eligible_<1700
2916,119,114,0.000408444043166,eligible_<1700,eligible_<1700
2921,12829,12477,0.0447031256717829,exclude_>2500,exclude_>2500
2929,155,143,0.0005123464751995,eligible_<1700,eligible_<1700
2938,319,315,0.0011285953824326,eligible_<1700,eligible_<1700
2955,6002,5987,0.0214504779511873,exclude_>2500,exclude_>2500
2989,141,140,0.0005015979477478,eligible_<1700,eligible_<1700
2994,148,103,0.000369032775843,eligible_<1700,eligible_<1700
2995,261,201,0.0007201513392665,eligible_<1700,eligible_<1700
2998,536,485,0.0017376786046978,eligible_<1700,eligible_<1700
3059,371,353,0.0012647433968213,eligible_<1700,eligible_<1700
3955,31395,31145,0.1115876291614715,exclude_>2500,exclude_>2500
3958,134,129,0.0004621866804247,eligible_<1700,eligible_<1700
3966,261,239,0.0008562993536552,eligible_<1700,eligible_<1700
4532,520,496,0.0017770898720208,eligible_<1700,eligible_<1700
4558,169,165,0.0005911690098456,eligible_<1700,eligible_<1700
4578,102,96,0.0003439528784556,eligible_<1700,eligible_<1700
4587,327,326,0.0011680066497556,eligible_<1700,eligible_<1700
4604,469,458,0.0016409418576321,eligible_<1700,eligible_<1700
4637,482,473,0.0016946844948908,eligible_<1700,eligible_<1700
4642,177,158,0.0005660891124582,eligible_<1700,eligible_<1700
4657,103,87,0.0003117072961004,eligible_<1700,eligible_<1700
4694,157,148,0.0005302606876191,eligible_<1700,eligible_<1700
4724,230,225,0.0008061395588804,eligible_<1700,eligible_<1700
4764,128,125,0.0004478553104891,eligible_<1700,eligible_<1700
4784,145,135,0.0004836837353282,eligible_<1700,eligible_<1700
4802,108,88,0.0003152901385843,eligible_<1700,eligible_<1700
4815,166,124,0.0004442724680052,eligible_<1700,eligible_<1700
4839,279,193,0.0006914885993952,eligible_<1700,eligible_<1700
4852,201,151,0.0005410092150708,eligible_<1700,eligible_<1700
4854,407,318,0.0011393439098843,eligible_<1700,eligible_<1700
4864,1482,1425,0.005105550539576,eligible_<1700,eligible_<1700
4892,194,189,0.0006771572294595,eligible_<1700,eligible_<1700
4915,121,94,0.0003367871934878,eligible_<1700,eligible_<1700
4918,117,90,0.0003224558235521,eligible_<1700,eligible_<1700
4922,229,217,0.0007774768190091,eligible_<1700,eligible_<1700
4967,110,95,0.0003403700359717,eligible_<1700,eligible_<1700
4978,143,127,0.0004550209954569,eligible_<1700,eligible_<1700
4983,136,136,0.0004872665778121,eligible_<1700,eligible_<1700
4984,508,377,0.0013507316164352,eligible_<1700,eligible_<1700
5021,276,221,0.0007918081889447,eligible_<1700,eligible_<1700
5038,100,77,0.0002758788712613,eligible_<1700,eligible_<1700
5050,625,599,0.0021461226478639,eligible_<1700,eligible_<1700
5086,460,428,0.0015334565831147,eligible_<1700,eligible_<1700
5166,118,109,0.0003905298307465,eligible_<1700,eligible_<1700
5178,190,188,0.0006735743869756,eligible_<1700,eligible_<1700
5186,149,145,0.0005195121601673,eligible_<1700,eligible_<1700
5235,165,147,0.0005266778451352,eligible_<1700,eligible_<1700
5248,117,115,0.0004120268856499,eligible_<1700,eligible_<1700
5258,559,527,0.0018881579890221,eligible_<1700,eligible_<1700
5271,195,192,0.0006879057569113,eligible_<1700,eligible_<1700
5278,153,117,0.0004191925706178,eligible_<1700,eligible_<1700
5298,638,629,0.0022536079223813,eligible_<1700,eligible_<1700
5339,1888,1831,0.0065601845880447,borderline_1700-2500,borderline_1700-2500
5354,127,125,0.0004478553104891,eligible_<1700,eligible_<1700
5367,345,340,0.0012181664445304,eligible_<1700,eligible_<1700
5410,103,85,0.0003045416111326,eligible_<1700,eligible_<1700
5428,141,134,0.0004801008928443,eligible_<1700,eligible_<1700
5437,103,82,0.0002937930836808,eligible_<1700,eligible_<1700
5465,136,124,0.0004442724680052,eligible_<1700,eligible_<1700
5478,533,528,0.001891740831506,eligible_<1700,eligible_<1700
5482,200,151,0.0005410092150708,eligible_<1700,eligible_<1700
5485,163,109,0.0003905298307465,eligible_<1700,eligible_<1700
5516,107,104,0.0003726156183269,eligible_<1700,eligible_<1700
5534,1237,1223,0.0043818163578256,eligible_<1700,eligible_<1700
5585,456,440,0.0015764506929217,eligible_<1700,eligible_<1700
5588,1335,1295,0.0046397810166673,eligible_<1700,eligible_<1700
5614,206,168,0.0006019175372973,eligible_<1700,eligible_<1700
5622,605,459,0.001644524700116,eligible_<1700,eligible_<1700
5640,134,133,0.0004765180503604,eligible_<1700,eligible_<1700
5641,1009,958,0.0034323630995886,eligible_<1700,eligible_<1700
5646,197,195,0.000698654284363,eligible_<1700,eligible_<1700
