game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,expected_Q4Fam,resid_Q4Fam,se_adj,lower_bound_adj,lower_bound_resid_Q3bFam,vol_band,hiddenness_bucket,fam_18XX,fam_Cooperative Game,fam_Legacy Game
6927,Hornet Leader: Strike Fighter Operations,1991.0,307,7.574977762072288,6.956054017871908,0.6189237442003792,6.885067492222488,0.6899102698497996,0.06811320375224417,7.441475882717889,0.48542186484598066,200-499,eligible,0.0,1.0,0.0
7662,Bar-Lev: The Yom-Kippur War of 1973,1974.0,115,7.679248551361279,6.754042747761092,0.9252058036001864,6.879206330124871,0.8000422212364073,0.11128882975690979,7.461122445037735,0.7070796972766433,100-199,eligible,0.0,0.0,0.0
7858,Ardennes '44: The Battle of the Bulge,2003.0,801,8.321685514894092,7.806026143454417,0.5156593714396749,7.87014465163031,0.45154086326378184,0.04216811987394148,8.239035999941168,0.4330098564867496,500-999,eligible,0.0,0.0,0.0
7935,1844: Schweiz,2003.0,212,8.943775536007132,8.045227384204917,0.8985481518022151,8.045882964109396,0.8978925718977369,0.0819657779858829,8.783122611154802,0.7378952269498846,200-499,eligible,1.0,0.0,0.0
9963,Santorini,2004.0,380,7.687820440284095,6.597742660037348,1.0900777802467472,6.594326698711187,1.0934937415729076,0.0612221669799983,7.567824993003298,0.9700823329659505,200-499,eligible,0.0,0.0,0.0
10226,"Thunder at the Crossroads: The Battle of Gettysburg, July 1-3, 1863  (Second Edition)",1993.0,204,8.006943232984549,7.28674867263774,0.7201945603468083,7.4403373470242435,0.5666058859603051,0.0835574950961671,7.843170542596061,0.5564218699583208,200-499,eligible,0.0,0.0,0.0
10431,Epic Armageddon,2003.0,264,7.739873230407917,7.088691815175968,0.6511814152319486,7.001880098662486,0.7379931317454309,0.0734511386057802,7.595908998740588,0.5072171835646194,200-499,eligible,0.0,0.0,0.0
17863,The Western Front: 1914 to 1918,2004.0,133,8.018629143082904,7.3026492860371945,0.7159798570457099,7.419654086359053,0.5989750567238517,0.10348434981369051,7.815799817448071,0.5131505314108765,100-199,eligible,0.0,0.0,0.0
25900,Kingdom of Heaven: The Crusader States 1097-1291,2012.0,335,8.025060034856406,7.564709694637365,0.46035034021904053,7.581379772416447,0.4436802624399583,0.06520457857049432,7.897259060858237,0.33254936622087167,200-499,eligible,0.0,0.0,0.0
32424,1848: Australia,2007.0,577,8.654277629694453,8.176348879324,0.4779287503704541,8.180480864720964,0.4737967649734891,0.049683546532099006,8.55689787849154,0.3805489991675401,500-999,eligible,1.0,0.0,0.0
32928,Mü and Lots More,2007.0,852,7.883644317423068,6.820139831810259,1.0635044856128086,6.862863412749725,1.0207809046733427,0.040886571846877606,7.8035066366031876,0.9833668047929285,500-999,eligible,0.0,0.0,0.0
35614,Where There Is Discord: War in the South Atlantic,2009.0,408,8.092738575263006,7.428012762144025,0.6647258131189808,7.455401834583151,0.6373367406798547,0.05908407140146145,7.976933795316142,0.5489210331721164,200-499,eligible,0.0,0.0,0.0
37919,Ascending Empires,2011.0,2050,7.581653563485185,7.1537190491842395,0.4279345143009454,7.130082579220007,0.45157098426517805,0.026358674392962838,7.529990561674977,0.37627151249073826,1k-2.5k,borderline,0.0,0.0,0.0
57141,"Codeword Cromwell: The German Invasion of England, 8 June 1940",2014.0,136,8.201727887811241,7.362543957709596,0.8391839301016457,7.272297094072524,0.9294307937387174,0.1023366135853585,8.001148125183938,0.638604167474343,100-199,eligible,0.0,0.0,0.0
84465,Ottoman Sunset: The Great War in the Near East,2010.0,701,7.51292335843262,7.069085059425699,0.44383829900692096,7.129387719774808,0.38353563865781215,0.045075596943300024,7.424575188423752,0.3554901289980529,500-999,eligible,0.0,0.0,0.0
90942,Mixtour,2012.0,159,7.7790354639485635,6.572384113991083,1.2066513499574807,6.595204298983122,1.1838311649654418,0.09464592796897318,7.593529445129376,1.0211453311382932,100-199,eligible,0.0,0.0,0.0
122294,Ascension: Immortal Heroes,2012.0,1661,7.617165878976864,6.945822841786876,0.6713430371899873,7.054730295013311,0.5624355839635529,0.02928300756045698,7.559771184158368,0.6139483423714917,1k-2.5k,eligible,0.0,0.0,0.0
