game_id,n_obs,n_ref_raters,ref_penetration,title,resid_Q3bFam,hiddenness_bucket,hidden_bucket
2990,168,163,0.0005840033248778,Balanx,-0.581545365213981,eligible_<1700,eligible_<1700
3034,268,251,0.0008992934634621,Cluedo: Super Sleuth,-0.3284632495517945,eligible_<1700,eligible_<1700
3048,570,550,0.0019705633661521,Trivial Pursuit: Millennium Edition,-0.8008388628461738,eligible_<1700,eligible_<1700
3054,118,93,0.0003332043510039,Sideshow: The Campaign for German East Africa 1914-1918,-0.3531114564829911,eligible_<1700,eligible_<1700
4562,608,607,0.0021747853877352,Mogul,0.6709143471568266,eligible_<1700,eligible_<1700
4580,117,117,0.0004191925706178,Who Is Going to Do the Dishes?,0.6304374447200347,eligible_<1700,eligible_<1700
4597,199,195,0.000698654284363,Blood Wars,-0.738426461001918,eligible_<1700,eligible_<1700
4598,226,225,0.0008061395588804,Word Rummikub,-0.5146272208875997,eligible_<1700,eligible_<1700
4606,444,431,0.0015442051105665,Sucking Vacuum,-0.289602610378302,eligible_<1700,eligible_<1700
4610,1435,1421,0.0050912191696404,Lord of the Rings: The Duel,-0.4138554829967074,eligible_<1700,eligible_<1700
4651,474,342,0.0012253321294982,Stalingrad,-0.3959175941388455,eligible_<1700,eligible_<1700
4667,283,265,0.0009494532582369,Eagles: Waterloo,0.1935251535336108,eligible_<1700,eligible_<1700
4688,540,525,0.0018809923040543,Angola,1.275227771609865,eligible_<1700,eligible_<1700
