game_id,title,year,n_obs,users_rated_pop,rank_current,bayes_rating,raw_mean,adj_mean,se,post_sd,z,lb_adj,lb_adj_post,resid_lb,expected_quality_pref,underratedness_pref,underratedness_cv_pref,underratedness_wls_pref,underratedness_ols_Q3,underratedness_wls_Q3,min_alt_resid,cv_diff,n_decile,n_tertile,vol_band_label,year_flag,is_reimplementation,reimplements_name,num_weights,weight,playing_time,cat_count,cat_str,mech_count,mech_str,mean_delta_pool,share_heavy_500plus,share_heavy_250plus,share_light_10_24,share_own,chi2_volume_band,screening_disposition,reason
25738,The Big Taboo,2006.0,885,990.0,6333.0,5.70132,6.266719898305086,6.444513905337257,0.04013822759998176,0.040094968713907185,-7.155773885783515,6.365842979241293,6.365927766657999,-0.36589100697754884,6.731733986218842,-0.28722008088158457,-0.2878637231462937,-0.5686775358653895,-0.3154632803537911,-0.5927748774052688,-0.5927748774052688,0.0006436422647091433,D8,high,500-999,2000-2019,False,,38.0,1.5263,60.0,4,Action / Dexterity; Memory; Party Game; Word Game,4,Acting; Memory; Paper-and-Pencil; Team-Based Game,-0.1777940070321754,0.1401129943502825,0.303954802259887,0.0790960451977401,0.6903954802259887,63.48936994922971,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
150138,10 Negritos,2014.0,157,170.0,16102.0,5.53325,6.136496815286625,6.130729055179785,0.0952971692610018,0.09472252220639385,-3.0158930872106295,5.943946603428222,5.945072911655253,-0.4741885257565601,6.4181351291847815,-0.2874060740049966,-0.27418261897300766,-0.5116188478394257,-0.33158517640002305,-0.49269479817343687,-0.5116188478394257,0.013223455031988962,D3,low,100-199,2000-2019,False,,17.0,2.4118,90.0,4,Deduction; Movies / TV / Radio theme; Murder / Mystery; Novel-based,3,Area Movement; Cooperative Game; Simultaneous Action Selection,0.005767760106842,0.1592356687898089,0.3439490445859872,0.0891719745222929,0.554140127388535,4.625747200339818,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
348450,Lacrimosa,2022.0,4052,5122.0,620.0,6.90511,7.647315646594273,8.065574912188232,0.018758370449207598,0.018753949301183646,-15.327542192862413,8.028808506107785,8.028817171557913,-0.3242861206100198,8.353094626717805,-0.2875197145295729,-0.2996167788797841,-0.21012763544097623,-0.2898020482768455,-0.24360429934518635,-0.2996167788797841,0.012097064350211184,D10,high,2.5k-5k,2020-2024,False,,247.0,3.1619,90.0,1,Music,6,"Area Majority / Influence; Deck, Bag, and Pool Building; End Game Bonuses; Movement Points; Multi-Use Cards; Open Drafting",-0.4182592655939491,0.2628331688055281,0.5392398815399803,0.0281342546890424,0.5175222112537019,496.2020383614383,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
41890,Food Chain,2009.0,156,160.0,28211.0,5.49063,5.431410256410257,5.762183475263003,0.09560212098206831,0.09502197319944565,-3.0077192929203553,5.574803318138149,5.575940407792089,-0.47492450084672666,6.049727818984875,-0.28754434372187276,-0.3082126668267211,-0.3927454708730327,-0.34515372389487364,-0.37635234877753554,-0.3927454708730327,0.02066832310484834,D3,low,100-199,2000-2019,False,,13.0,1.2308,30.0,4,Animals; Card Game; Educational; Environmental,2,Hand Management; Open Drafting,-0.3307732188527467,0.391025641025641,0.5961538461538461,0.0256410256410256,0.3974358974358974,72.3973809331076,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
195194,Horizons,2018.0,752,805.0,4850.0,5.79914,6.736358590425532,7.052912831234574,0.0435432565506387,0.04348804380165928,-6.604141541619316,6.9675680483953215,6.9676762653833215,-0.3729106122827123,7.340478660678034,-0.28756582944346043,-0.3029203710730055,-0.3160404891812423,-0.2850693015056187,-0.33304548770934517,-0.33304548770934517,0.015354541629545082,D8,high,500-999,2000-2019,False,,22.0,2.6818,75.0,3,Civilization; Science Fiction; Space Exploration,3,Area Majority / Influence; Modular Board; Tile Placement,-0.3165542408090456,0.3218085106382978,0.5797872340425532,0.0239361702127659,0.5106382978723404,137.88260609132425,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
188793,Game of Thrones: The Trivia Game,2016.0,141,150.0,22199.0,5.5124,5.859219858156028,6.104510355711149,0.10055884356361675,0.09988435061745357,-2.86085399221759,5.90741502232646,5.90873702850094,-0.4847795024464459,6.392194524772906,-0.2876841690617571,-0.28493953495408775,-0.34843083761402127,-0.31330102697320594,-0.31834191756918084,-0.34843083761402127,0.0027446341076693415,D3,low,100-199,2000-2019,False,,6.0,1.5,60.0,3,Fantasy; Novel-based; Trivia,1,Area Majority / Influence,-0.2452904975551197,0.2695035460992908,0.3971631205673759,0.0780141843971631,0.5460992907801419,12.556128409124858,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
316750,The Princess Bride Adventure Book Game,2020.0,1018,1192.0,4456.0,5.8365,6.58974764243615,6.715865005678261,0.03742449403912632,0.03738942205976775,-7.688059527991076,6.642512997361574,6.642581738441117,-0.36107374629443795,7.003586743656012,-0.28772173797775036,-0.3171137966011015,-0.550293652882778,-0.18366470864933593,-0.4637296831846722,-0.550293652882778,0.029392058623351147,D8,high,1k-2.5k,2020-2024,False,,27.0,1.7037,90.0,2,Miniatures; Movies / TV / Radio theme,11,Action Points; Area Movement; Automatic Resource Growth; Cooperative Game; Hand Management; Move Through Deck; Once-Per-Game Abilities; Pick-up and Deliver; Point to Point Movement; Scenario / Mission / Campaign Game; Solo / Solitaire Game,-0.1261173632421061,0.1974459724950884,0.418467583497053,0.0510805500982318,0.6964636542239686,8.298484971020454,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
269160,Colors of Paris,2019.0,1408,1531.0,3163.0,6.00564,6.852264595170454,7.146631996855827,0.03182207530991525,0.03180050546371916,-9.04633691400465,7.084260729248394,7.084303006146937,-0.3502444821637562,7.43450521141215,-0.2878732145563223,-0.2947414553848944,-0.3076559678114741,-0.2334202628936044,-0.2895673316072438,-0.3076559678114741,0.00686824082857207,D9,high,1k-2.5k,2000-2019,False,,55.0,2.1818,60.0,0,,7,Contracts; Open Drafting; Set Collection; Tech Trees / Tech Tracks; Turn Order: Claim Action; Variable Player Powers; Worker Placement,-0.2943674016853808,0.291903409090909,0.5191761363636364,0.0291193181818181,0.4971590909090909,131.67897363594523,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
296577,Red Flag Over Paris,2021.0,670,808.0,3713.0,5.92277,7.32068656716418,7.813055611067226,0.046130952856298514,0.04606531522669274,-6.240422286842683,7.722638943468881,7.722767593222907,-0.37829329391607946,8.10093223738496,-0.28787662631773436,-0.29717295156189927,-0.04166168276756821,-0.30645657093478107,-0.03572360644779948,-0.30645657093478107,0.009296325244164905,D8,high,500-999,2020-2024,False,,58.0,2.8621,40.0,4,Card Game; Political; Post-Napoleonic; Wargame,5,Action / Event; Area Majority / Influence; Campaign / Battle Card Driven; Solo / Solitaire Game; Tug of War,-0.492369043903055,0.2402985074626865,0.4611940298507462,0.0432835820895522,0.5492537313432836,20.865784622589512,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
5239,Omaha Beachhead: Battle for the Bocage,1987.0,145,151.0,13831.0,5.54689,6.341034482758621,6.602487666667007,0.09916212512704234,0.09851516969028822,-2.905549058015932,6.408129901418004,6.409397934074042,-0.4824781845027388,6.890608085920743,-0.2881204192537359,-0.2896797032082885,-0.1316157787776051,-0.315513212909762,-0.14327034323552645,-0.315513212909762,0.001559283954552626,D3,low,100-199,pre2000,False,,24.0,2.7917,300.0,2,Wargame; World War II,3,Dice Rolling; Hexagon Grid; Simulation,-0.261453183908386,0.2344827586206896,0.4551724137931034,0.0689655172413793,0.7448275862068966,8.653495300509427,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
8816,Frenzy,2003.0,219,222.0,24042.0,5.50714,5.590182648401827,5.727650610479083,0.08068778046425086,0.08033808009346623,-3.5726362603217288,5.569502560769151,5.570187973495889,-0.4464161399613935,6.015918700730545,-0.28826809025146183,-0.313171641787207,-0.4365263454549737,-0.278679686821687,-0.36492553094577307,-0.4365263454549737,0.024903551535745194,D5,mid,200-499,2000-2019,False,,34.0,1.1765,20.0,3,Card Game; Fantasy; Real-time,1,Variable Player Powers,-0.1374679620772605,0.2968036529680365,0.54337899543379,0.045662100456621,0.6073059360730594,22.884114745297197,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
51067,Monopoly: The Nightmare Before Christmas,2009.0,122,141.0,22356.0,5.51197,5.815573770491803,5.644283891769725,0.10810602808665735,0.10726929295023305,-2.666592065495629,5.432396076719877,5.434036077587269,-0.5001624917779766,5.9325585684978535,-0.2882746767281281,-0.3060434139670809,-0.660307742618726,-0.3025897289367423,-0.5971089844973863,-0.660307742618726,0.01776873723895278,D2,low,100-199,2000-2019,False,,6.0,1.8333,90.0,3,Economic; Movies / TV / Radio theme; Negotiation,5,Auction / Bidding; Player Elimination; Roll / Spin and Move; Set Collection; Trading,0.1712898787220791,0.0737704918032786,0.1639344262295082,0.1557377049180328,0.8852459016393442,60.87537869604919,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
160784,Fidelitas,2015.0,650,675.0,7805.0,5.64199,6.166119830769231,6.480223793708911,0.04683528294677856,0.04676659721139372,-6.15587159097771,6.3884266391332245,6.388561263174579,-0.3801091423231629,6.768535781456388,-0.2883119877474769,-0.3004108718245426,-0.40640360823091193,-0.24948096513328188,-0.38531693282123314,-0.40640360823091193,0.012098884077065719,D7,high,500-999,2000-2019,False,,38.0,1.7895,30.0,2,Card Game; Medieval,1,Hand Management,-0.3141039629396755,0.3292307692307692,0.5953846153846154,0.0292307692307692,0.5246153846153846,137.2855982952529,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
323614,Castle Party,2021.0,589,750.0,5434.0,5.75405,6.647144872665534,6.819192856780539,0.04920080167708087,0.04912119220120807,-5.861987040510406,6.722759285493461,6.722915320066171,-0.38484803310084925,7.10760731859431,-0.28841446181377073,-0.2708859389320182,-0.2594971624318667,-0.2899340078808672,-0.23436702618597227,-0.2899340078808672,0.01752852288175255,D7,high,500-999,2020-2024,False,,9.0,1.7778,30.0,3,Fantasy; Horror; Mythology,5,Events; Line of Sight; Once-Per-Game Abilities; Pattern Building; Square Grid,-0.1720479841150032,0.2495755517826825,0.4601018675721562,0.0407470288624787,0.6044142614601019,18.958721110371386,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
284291,Bloom Town,2019.0,625,680.0,6647.0,5.68732,6.405136800000001,6.784131682833181,0.04776280433405265,0.047689962920093386,-6.039828075395063,6.690516586338437,6.690659355509798,-0.38209422307115537,7.072610809409593,-0.28847912657641217,-0.2852441303117903,-0.31405679199909287,-0.27618709370461936,-0.2857205555947182,-0.31405679199909287,0.00323499626462187,D7,high,500-999,2000-2019,False,,13.0,1.7692,40.0,1,City Building,1,Tile Placement,-0.3789948828331841,0.4144,0.632,0.016,0.432,272.4398084229302,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
381827,Pick a Pen: Gardens,2023.0,267,404.0,7014.0,5.67135,6.780062434456928,7.0668958223416105,0.0730759038880577,0.07281582651558034,-3.9487228344055265,6.923667050721018,6.924176802371073,-0.4317852619481901,7.3554523126692075,-0.288556490327597,-0.29771044285688575,-0.2625336137828853,-0.38153923365320974,-0.25548172921695933,-0.38153923365320974,0.009153952529288745,D5,mid,200-499,2020-2024,False,,11.0,1.7273,30.0,2,Farming; Puzzle,4,Drawing; Grid Coverage; Hexagon Grid; Paper-and-Pencil,-0.2868333878846793,0.4082397003745318,0.6067415730337079,0.0299625468164794,0.5767790262172284,117.41882312977036,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
183840,Oh My Goods!,2015.0,13013,13902.0,856.0,6.74021,6.9801274955813435,7.299730393123439,0.010467455221610644,0.01046668683674442,-27.58491130549173,7.279214180889082,7.27921568692342,-0.3092600361166927,7.588474217005775,-0.2887438238823359,-0.28573093004945616,-0.46515834265923406,-0.11894875928750093,-0.4151071697271833,-0.46515834265923406,0.003012893832879726,D10,high,10k-25k,2000-2019,False,,334.0,2.3024,30.0,3,Card Game; Economic; Medieval,11,Action Queue; Contracts; End Game Bonuses; Hand Management; Income; Multi-Use Cards; Open Drafting; Push Your Luck; Set Collection; Turn Order: Progressive; Variable Set-up,-0.3196028975420955,0.2077153615615154,0.4553907630830708,0.0327364942749558,0.6561899638822716,571.1846293529916,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
1570,Sirocco,1985.0,193,204.0,19412.0,5.52068,5.80720207253886,6.047753449003974,0.08595104714894779,0.08552872223061048,-3.3608750123809723,5.879289396592036,5.880117153431978,-0.45733477906281506,6.336624175654851,-0.28887072665087743,-0.286494992158814,-0.19487559853656755,-0.35448823350793646,-0.2607760812363651,-0.35448823350793646,0.0023757344920634083,D4,mid,100-199,pre2000,False,,22.0,1.7273,90.0,2,Wargame; World War II,1,Campaign / Battle Card Driven,-0.240551376465113,0.2487046632124352,0.4818652849740932,0.0569948186528497,0.6217616580310881,13.810143494510186,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
12627,Cthulhu 500,2004.0,533,545.0,13181.0,5.55164,5.816210131332083,6.03866285353066,0.051720917699599925,0.05162846146036693,-5.585567195095734,5.937289854839444,5.937471069068341,-0.3902636598943475,6.327553514733792,-0.28889066120313167,-0.3061982826696923,-0.36879087096950514,-0.23452546849655054,-0.3215108373499209,-0.36879087096950514,0.01730762146656062,D7,mid,500-999,2000-2019,False,,66.0,1.7121,60.0,3,Card Game; Horror; Racing,0,,-0.2224527221985756,0.223264540337711,0.4409005628517823,0.0656660412757973,0.5872420262664165,8.389551895835726,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
167400,Ashes Reborn: Rise of the Phoenixborn,2015.0,6017,6424.0,865.0,6.73194,7.2468110736247295,7.53740498349877,0.015393586656923789,0.015391143117587698,-18.79831701483091,7.507233553651199,7.507238342988298,-0.3195449518196951,7.8267785054708945,-0.2893735219721245,-0.28227192719492766,-0.1635858097515248,-0.15327480944453775,-0.13070261570807595,-0.28227192719492766,0.007101594777196851,D10,high,5k-10k,2000-2019,False,,200.0,2.92,120.0,3,Card Game; Fantasy; Fighting,7,Closed Drafting; Deck Construction; Dice Rolling; Die Icon Resolution; Hand Management; Interrupts; Variable Player Powers,-0.2905939098740173,0.1668605617417317,0.365464517201263,0.0570051520691374,0.5803556589662623,50.079110391001045,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
251538,Star Wars: Han Solo Card Game,2018.0,282,304.0,19945.0,5.51897,5.818049645390071,5.821771460661628,0.07110584019211061,0.07086616725553213,-4.07533726756568,5.682404013885091,5.682873772840785,-0.42914772725301475,6.111551741138106,-0.28978028047647797,-0.32866575491813954,-0.6182443934779922,-0.3011478545046158,-0.5972180322292662,-0.6182443934779922,0.03888547444166157,D5,mid,200-499,2000-2019,False,,7.0,1.1429,30.0,3,Card Game; Movies / TV / Radio theme; Science Fiction,2,Dice Rolling; Hand Management,-0.0037218152715623,0.1347517730496454,0.375886524822695,0.0638297872340425,0.7588652482269503,7.873624009032751,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
19918,No Stress Chess,2004.0,252,277.0,11300.0,5.57181,6.255753968253968,6.353822833030498,0.07521934653984602,0.07493579576705149,-3.854366504580041,6.2063929138124,6.206948673327077,-0.43735284901767935,6.643745762830079,-0.2899229297995811,-0.28283837674478907,-0.37400398823429004,-0.30014300196546717,-0.33004032976647135,-0.37400398823429004,0.007084553054792053,D5,mid,200-499,2000-2019,False,,14.0,2.2857,60.0,1,Abstract Strategy,1,Grid Movement,-0.0980688647765311,0.1507936507936507,0.3373015873015873,0.0555555555555555,0.7261904761904762,6.820942781161993,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
206802,Spaghetti,2016.0,239,251.0,16122.0,5.53319,5.825334728033473,6.205754657509878,0.07723797447822171,0.07693107128032185,-3.757050500185054,6.054368227532564,6.054969757800447,-0.44157340062399786,6.495941628156562,-0.2901869706466833,-0.2757717614378645,-0.45205646740268435,-0.2738814608424489,-0.3901043446304646,-0.45205646740268435,0.01441520920881878,D5,mid,200-499,2000-2019,False,,8.0,1.0,30.0,3,Action / Dexterity; Party Game; Real-time,2,Real-Time; Set Collection,-0.3804199294764027,0.5062761506276151,0.694560669456067,0.0376569037656903,0.3723849372384937,195.02940958897952,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
299178,Small Railroad Empires,2021.0,254,281.0,9070.0,5.60906,6.634724409448817,7.049732445282512,0.07492262212269835,0.07464240131275177,-3.874255981760626,6.902884105922023,6.903433338709519,-0.4371177562885438,7.340001862210567,-0.2902694169280551,-0.30181026425688984,-0.2756236353108612,-0.3339371188155251,-0.24578960825785234,-0.3339371188155251,0.011540847328834758,D5,mid,200-499,2020-2024,False,,10.0,2.3,60.0,2,Trains; Transportation,6,Hexagon Grid; Modular Board; Open Drafting; Pick-up and Deliver; Set Collection; Variable Player Powers,-0.4150080358337003,0.3543307086614173,0.6259842519685039,0.0196850393700787,0.5,105.8787580135502,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
163354,Cypher,2014.0,674,681.0,10161.0,5.58774,5.895169139465876,6.252606827139002,0.04599386205434128,0.045928807044567754,-6.316229326248793,6.162458857512493,6.162586365331649,-0.38065574996158086,6.543114607474074,-0.29050778033507196,-0.2990975039085866,-0.42682243801525654,-0.25598198436127717,-0.41011322927368443,-0.42682243801525654,0.008589723573514618,D8,high,500-999,2000-2019,False,,30.0,1.5,25.0,2,Card Game; Science Fiction,2,Hand Management; Open Drafting,-0.3574376876731283,0.3367952522255193,0.5637982195845698,0.0237388724035608,0.5445103857566765,135.27844100776542,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
179572,Dice City,2015.0,5290,5489.0,1795.0,6.32525,6.706165081285451,7.012742574149858,0.016417309688322626,0.01641434559663393,-17.697438834429377,6.980564647160746,6.980570456780455,-0.32272226102408685,7.303286908184832,-0.2905443340349745,-0.2848011255426357,-0.3783549808638682,-0.13335938449024098,-0.31502355406190574,-0.3783549808638682,0.0057432084923387805,D10,high,5k-10k,2000-2019,False,,119.0,2.0168,60.0,3,City Building; Dice; Medieval,3,Dice Rolling; Solo / Solitaire Game; Take That,-0.3065774928643943,0.2744801512287335,0.539508506616257,0.0234404536862003,0.5100189035916824,635.2440872831418,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
4375,Krone & Schwert,2002.0,292,304.0,14448.0,5.54262,6.002479452054795,6.334076740112216,0.069877667657023,0.06965016131699239,-4.15806219092327,6.1971165115044515,6.197562423930911,-0.4275159164823343,6.624632427986786,-0.2905556878745692,-0.31082810057737653,-0.3524693709157063,-0.3431435174016677,-0.3407061694422113,-0.3524693709157063,0.02027241270280733,D5,mid,200-499,2000-2019,False,,39.0,2.5128,60.0,3,City Building; Fighting; Medieval,3,Action Points; Campaign / Battle Card Driven; Modular Board,-0.3315972880574208,0.4794520547945206,0.7465753424657535,0.0205479452054794,0.5582191780821918,239.20043872665863,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
245446,Nimble,2018.0,309,329.0,15347.0,5.53718,5.817687281553398,6.1475836960226875,0.06792827512899471,0.06771922682859612,-4.278978498601068,6.014444276769858,6.014854011438639,-0.4238030479768557,6.438247324746714,-0.29066362872402607,-0.29977474882741717,-0.4077295971141819,-0.3254010932692273,-0.40488186177892604,-0.4077295971141819,0.009111120103391102,D6,mid,200-499,2000-2019,False,,8.0,1.0,5.0,3,Book; Card Game; Real-time,1,Pattern Recognition,-0.3298964144692933,0.3559870550161812,0.5857605177993528,0.0323624595469255,0.5469255663430421,86.65845785352694,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
239682,Noises at Night,2018.0,136,150.0,14807.0,5.54037,6.2922794117647065,6.411564549710611,0.10239066707160649,0.10167890069206532,-2.839900256930823,6.210878842250262,6.212273904354163,-0.49146498918432235,6.702343831434584,-0.2907792817239736,-0.30276984542435326,-0.2687986239859024,-0.33634346530947123,-0.23950516993719617,-0.33634346530947123,0.011990563700379653,D3,low,100-199,2000-2019,False,,3.0,1.6667,20.0,2,Bluffing; Deduction,3,Hand Management; Open Drafting; Pattern Recognition,-0.1192851379459046,0.3602941176470588,0.4926470588235294,0.0367647058823529,0.6029411764705882,35.5553787587469,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
270972,Ringmaster: Welcome to the Big Top,2019.0,365,403.0,11001.0,5.57542,6.143068493150686,6.275235090275372,0.06250048599609676,0.06233753670817758,-4.652565537159127,6.152734137723023,6.1530535183273445,-0.413288559753486,6.566022697476509,-0.2907876072011364,-0.2917161000301052,-0.38408568388808906,-0.3583829613970879,-0.4150094941455338,-0.4150094941455338,0.0009284928289687855,D6,mid,200-499,2000-2019,False,,11.0,1.0909,15.0,1,Card Game,2,Hand Management; Take That,-0.132166597124685,0.2356164383561643,0.4657534246575342,0.0410958904109589,0.5808219178082191,14.370945147180873,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
223322,Clash of Steel: A Tactical Card Game of Medieval Duels,2017.0,107,125.0,17062.0,5.52902,6.168224299065421,6.324206755258321,0.11543511442219266,0.11441805162872976,-2.519804929976546,6.0979539309908235,6.09994737406601,-0.5171267946809454,6.615080725671769,-0.29087397041344776,-0.2963707118892591,-0.3801194919810795,-0.2902366281618347,-0.2894808490030112,-0.3801194919810795,0.005496741475811362,D2,low,100-199,2000-2019,False,,3.0,1.6667,15.0,3,Card Game; Fighting; Medieval,3,Auction / Bidding; Betting and Bluffing; Campaign / Battle Card Driven,-0.1559824561928998,0.1869158878504672,0.308411214953271,0.0934579439252336,0.6915887850467289,9.86250426572576,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
357841,Castles by the Sea,2023.0,322,441.0,6107.0,5.71263,6.975270186335405,7.227860496474486,0.06654292556716794,0.06634637177916371,-4.3720900822412805,7.097436362362837,7.097821607787325,-0.42135579902718384,7.518792161390021,-0.2909316649155347,-0.29707609965390347,-0.15730682127365547,-0.4268961078117224,-0.17224282920146905,-0.4268961078117224,0.006144434738368787,D6,mid,200-499,2020-2024,False,,13.0,2.1538,60.0,3,Abstract Strategy; City Building; Fantasy,6,Grid Coverage; Layering; Modular Board; Square Grid; Three Dimensional Movement; Variable Set-up,-0.2525903101390805,0.2981366459627329,0.5434782608695652,0.0434782608695652,0.5869565217391305,39.10726240891222,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
231223,Visitor in Blackwood Grove,2018.0,801,838.0,7277.0,5.66028,6.146541822721597,6.517452118777029,0.042190392781045326,0.04214016223831307,-6.895687347714689,6.43475894892618,6.434857400789935,-0.37362492754621623,6.808383876472396,-0.2909317576953674,-0.30747116651725914,-0.36577067792509954,-0.30947276509084265,-0.3853786287246388,-0.3853786287246388,0.016539408821891755,D8,high,500-999,2000-2019,False,,9.0,1.4444,15.0,3,Deduction; Puzzle; Science Fiction,4,Induction; Pattern Recognition; Push Your Luck; Team-Based Game,-0.3709102960554248,0.3083645443196005,0.5205992509363295,0.0349563046192259,0.4956304619225967,102.97719876741849,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
249824,Munchkin Harry Potter Deluxe,2018.0,310,383.0,9241.0,5.60519,6.463978483870967,6.39472872390286,0.0678186248958805,0.06761058420855824,-4.291039956460265,6.261804219106934,6.2622119788540855,-0.4239369340163399,6.685741153123274,-0.29101242922041415,-0.2486721886336678,-0.5099231657593801,-0.3179733695195992,-0.5186685432162532,-0.5186685432162532,0.04234024058674635,D6,mid,200-499,2000-2019,False,,9.0,2.1111,120.0,2,Card Game; Movies / TV / Radio theme,2,Take That; Variable Player Powers,0.0692497599681072,0.0709677419354838,0.2258064516129032,0.1064516129032258,0.7516129032258064,68.53602478820164,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
370581,Fractured Sky,2024.0,1051,1761.0,1954.0,6.28208,7.476452197906754,7.798705220345813,0.03683226856014319,0.03679883389076573,-7.901656351714123,7.726513973967932,7.726579505919912,-0.36322717519417647,8.089741149162109,-0.2910359288162958,-0.28732005442844333,-0.07827061962391113,-0.29841363602459303,-0.026630632429498036,-0.29841363602459303,0.0037158743878524803,D8,high,1k-2.5k,2020-2024,False,,48.0,2.375,75.0,3,Bluffing; Deduction; Fantasy,3,Area Majority / Influence; Constrained Bidding; Deduction,-0.3222530224390609,0.1836346336822074,0.4119885823025689,0.0561370123691722,0.5423406279733587,9.802413737293202,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
155173,Subdivision,2014.0,1426,1464.0,4349.0,5.84783,6.426552363253857,6.855679886505386,0.03162059690182741,0.031599433897787785,-9.204840417302433,6.793703516577804,6.793744996065722,-0.3530389183087508,7.146742434886555,-0.2910625483811691,-0.30282171888922615,-0.3180704351823129,-0.22754174668616667,-0.2875802940655605,-0.3180704351823129,0.011759170508057082,D9,high,1k-2.5k,2000-2019,False,,46.0,2.3478,45.0,1,City Building,6,Closed Drafting; Dice Rolling; Grid Coverage; Hexagon Grid; Network and Route Building; Tile Placement,-0.4291275232515346,0.3962131837307153,0.6549789621318374,0.0161290322580645,0.4488078541374474,543.3819678240948,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
8326,The Fall of Rome,1973.0,185,195.0,17339.0,5.52792,5.892702702702703,6.192892957798067,0.0877897803465025,0.08733991046931873,-3.317193211122106,6.020824988318922,6.021706733278203,-0.4632836328504639,6.484108621169386,-0.291215663371319,-0.26271655355704393,-0.057135842534087544,-0.3500579539947166,-0.10413223680229944,-0.3500579539947166,0.02849910981427506,D4,mid,100-199,pre2000,False,,21.0,2.4286,90.0,2,Ancient; Wargame,9,Area Majority / Influence; Area Movement; Dice Rolling; Movement Points; Ratio / Combat Results Table; Scenario / Mission / Campaign Game; Simulation; Solo / Solitaire Game; Variable Set-up,-0.3001902550953639,0.1837837837837838,0.4054054054054054,0.0432432432432432,0.7945945945945946,2.6079936445498846,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
228425,Kaiju Crush,2017.0,180,190.0,13233.0,5.55119,6.325792611111111,6.425518622102036,0.08900073107246942,0.08853208693287935,-3.274790392769874,6.251077189199996,6.251995731713593,-0.4659001719676581,6.716977361167654,-0.29145873906561803,-0.29015046597296745,-0.3068405580524356,-0.3742815195704914,-0.30584126285490143,-0.3742815195704914,0.0013082730926505803,D4,mid,100-199,2000-2019,False,,2.0,2.0,45.0,2,Fighting; Territory Building,3,Modular Board; Pattern Building; Rock-Paper-Scissors,-0.0997260109909256,0.3222222222222222,0.5277777777777777,0.0611111111111111,0.4833333333333333,27.985629702647287,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
204592,The Mysterious Forest,2016.0,559,607.0,12006.0,5.5632,5.85215862254025,6.0560379406068465,0.0505037844391884,0.05041769230753849,-5.775633671564073,5.957050523106037,5.957219263684071,-0.39067877544919943,6.347729298555237,-0.2916913579483902,-0.2820915455833335,-0.2650947513068962,-0.2296384304661876,-0.2373629352069182,-0.2820915455833335,0.009599812365056692,D7,mid,500-999,2000-2019,False,,13.0,1.1538,25.0,6,Children's Game; Comic Book / Strip; Dice; Exploration; Fantasy; Memory,3,Cooperative Game; Dice Rolling; Memory,-0.2038793180665935,0.3023255813953488,0.5044722719141324,0.0429338103756708,0.5438282647584973,50.97670442070813,not_underrated,resid -0.29 ≤0 — not positive conditional anomaly
