game_id,title,year,n_obs,adj_mean,resid_Q3bFam,resid_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,families,designers,n_version_tgt,n_version_src,n_contained_tgt,n_contained_src,n_reimplements_src,n_reimplementation_src,n_expansion_src,n_expansion_tgt,n_integration_tgt,is_reimplementation,is_expansion,is_game_system,is_edition_title,max_eco,eco_tokens,game_links_as_target,game_links_as_source,eligibility_flag,confidence,reason,evidence,eco_flag,eco_confidence
284778,Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex,2022.0,1423,8.162431134415876,0.8103385180724789,0.8140896814333534,0.0316372004239458,8.100422221584942,eligible,"[""Animals: Dinosaurs"", ""Category: Two-Player Fighting Games"", ""Components: Miniatures"", ""Components: Multi-Use Cards"", ""Game: Unmatched"", ""Islands: Fictional"", ""Misc: Made by Panda"", ""Movies: Jurassic Park"", ""Players: Two-Player Only Games""]","[""Rob Daviau"", ""Justin D. Jacobson""]",0,0,0,0,0,0,0,0,2,0,0,0,0,18,Game: Unmatched,3,0,eligible,eligible,,"title 'Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex' year 2022.0 weight 2.00 designers ['Rob Daviau', 'Justin D. Jacobson'] n_obs 1423 adj 8.16 resid 0.81 | families ['Animals: Dinosaurs', 'Category: Two-Player Fighting Games', 'Components: Miniatures', 'Components: Multi-Use Cards'] (1 Game: 0 Series:) | game_links as_target 3 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 2) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 18 (Game max 18 Series max 0 tokens Game: Unmatched)",borderline,borderline
10183,Napoleon at Leipzig,1979.0,271,7.693195654389192,0.8098765769362268,0.6814265758144602,0.0724963014019341,7.551102903641401,eligible,"[""Cities: Leipzig (Saxony, Germany)"", ""Country: Austria"", ""Country: Germany"", ""Country: Russia"", ""History: Napoleonic Wars"", ""Players: Wargames with Solitaire Rules"", ""Series: Napoleon At Waterloo (SPI)"", ""Series: The Library of Napoleonic Battles (OSG)""]","[""Kevin Zucker""]",0,0,0,0,0,0,0,0,0,0,0,0,0,7,Series: Napoleon At Waterloo (SPI);Series: The Library of Napoleonic Battles (OSG),0,0,eligible,eligible,,"title 'Napoleon at Leipzig' year 1979.0 weight 2.89 designers ['Kevin Zucker'] n_obs 271 adj 7.69 resid 0.81 | families ['Cities: Leipzig (Saxony, Germany)', 'Country: Austria', 'Country: Germany', 'Country: Russia'] (0 Game: 2 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 7 (Game max 0 Series max 7 tokens Series: Napoleon At Waterloo (SPI);Series: The Library of Napoleonic Battles (OSG))",none,none
5452,"DAK: The Campaign in North Africa, 1940-1942",1997.0,196,8.401652134454874,0.8087549269561176,0.7436472958498364,0.0852456958425139,8.234570570603546,eligible,"[""Country: Libya"", ""Decades: The 1940's"", ""History: World War II (Africa)"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: OCS - Operational Combat Series (MMP & The Gamers)""]","[""Dean Essig""]",0,0,0,0,0,0,0,0,0,0,0,0,0,18,Series: OCS - Operational Combat Series (MMP & The Gamers),0,0,eligible,eligible,,"title 'DAK: The Campaign in North Africa, 1940-1942' year 1997.0 weight 4.08 designers ['Dean Essig'] n_obs 196 adj 8.40 resid 0.81 | families ['Country: Libya', ""Decades: The 1940's"", 'History: World War II (Africa)', 'Players: Two-Player Only Games'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 18 (Game max 0 Series max 18 tokens Series: OCS - Operational Combat Series (MMP & The Gamers))",none,none
5,Acquire,1963.0,20432,7.656134118457065,0.8072371058265615,0.7688591609625641,0.008349203680559,7.6397696792431695,exclude,"[""Components: 3-Dimensional (3D)"", ""Components: 9 x 12 Grids"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Digital Implementations: VASSAL"", ""Misc: BGG Hall of Fame"", ""Misc: Dice Tower Hall of Fame"", ""Series: 3M Bookshelf Series""]","[""Sid Sackson""]",0,34,0,0,0,0,2,0,0,0,0,0,0,17,Series: 3M Bookshelf Series,0,43,eligible,eligible,,"title 'Acquire' year 1963.0 weight 2.49 designers ['Sid Sackson'] n_obs 20432 adj 7.66 resid 0.81 | families ['Components: 3-Dimensional (3D)', 'Components: 9 x 12 Grids', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: VASSAL'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 43 (version_src 34 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 2) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 17 (Game max 0 Series max 17 tokens Series: 3M Bookshelf Series)",none,none
345266,Tales from the Red Dragon Inn,2023.0,519,8.660438543475616,0.8069957415113738,0.744695393582445,0.0523861903822678,8.55776161032637,eligible,"[""Category: Dungeon Crawler"", ""Components: Standees"", ""Crowdfunding: Kickstarter"", ""Game: The Red Dragon Inn"", ""Players: Games with Solitaire Rules""]","[""Geoff Bottone"", ""Jennifer Kitzman"", ""Jeff Morrow"", ""Sam Waller""]",0,0,0,0,0,0,0,0,0,0,0,0,0,11,Game: The Red Dragon Inn,0,0,eligible,eligible,,"title 'Tales from the Red Dragon Inn' year 2023.0 weight 2.65 designers ['Geoff Bottone', 'Jennifer Kitzman', 'Jeff Morrow', 'Sam Waller'] n_obs 519 adj 8.66 resid 0.81 | families ['Category: Dungeon Crawler', 'Components: Standees', 'Crowdfunding: Kickstarter', 'Game: The Red Dragon Inn'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 11 (Game max 11 Series max 0 tokens Game: The Red Dragon Inn)",none,none
36314,Where Eagles Dare: The Battle for Hell's Highway,2011.0,188,8.461223131236869,0.8065355793795597,0.8336132585651193,0.0870405388951028,8.290623675002468,eligible,"[""Cities: Nijmegen (The Netherlands)"", ""Country: Netherlands"", ""Players: Two-Player Only Games"", ""Series: Grand Tactical (MMP)""]","[""Adam Starkweather""]",0,0,0,0,0,0,0,0,0,0,0,0,0,5,Series: Grand Tactical (MMP),0,0,eligible,eligible,,"title 'Where Eagles Dare: The Battle for Hell's Highway' year 2011.0 weight 3.48 designers ['Adam Starkweather'] n_obs 188 adj 8.46 resid 0.81 | families ['Cities: Nijmegen (The Netherlands)', 'Country: Netherlands', 'Players: Two-Player Only Games', 'Series: Grand Tactical (MMP)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 5 (Game max 0 Series max 5 tokens Series: Grand Tactical (MMP))",none,none
422374,Lone Wolves,2024.0,232,8.314499536646947,0.8064959989960752,0.8250529347947033,0.0783531576640776,8.160927347625355,eligible,"[""Animals: Wolves"", ""Card Games: Lane Battler"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Misc: LongPack Games"", ""Players: Two-Player Only Games"", ""Theme: Animal Battles""]","[""\u4e2d\u6751 \u6cf0\u4e4b (Yasuyuki Nakamura)"", ""Anthony Perone""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Lone Wolves' year 2024.0 weight 1.94 designers ['中村 泰之 (Yasuyuki Nakamura)', 'Anthony Perone'] n_obs 232 adj 8.31 resid 0.81 | families ['Animals: Wolves', 'Card Games: Lane Battler', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Misc: LongPack Games'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
286358,Commands & Colors Tricorne: Jacobite Rising,2020.0,100,8.379267246947594,0.8060869190842972,0.857124205726949,0.1193439741795195,8.145353057555734,eligible,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: VASSAL"", ""Game: Commands & Colors Tricorne"", ""History: Jacobite Rebellions"", ""History: Nine Years War"", ""History: War of the Austrian Succession"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Commands & Colors""]","[""Richard Borg""]",0,0,0,0,0,0,0,0,0,0,0,0,0,13,Game: Commands & Colors Tricorne;Series: Commands & Colors,1,0,eligible,eligible,,"title 'Commands & Colors Tricorne: Jacobite Rising' year 2020.0 weight 2.50 designers ['Richard Borg'] n_obs 100 adj 8.38 resid 0.81 | families ['Crowdfunding: Kickstarter', 'Digital Implementations: VASSAL', 'Game: Commands & Colors Tricorne', 'History: Jacobite Rebellions'] (1 Game: 1 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 13 (Game max 2 Series max 13 tokens Game: Commands & Colors Tricorne;Series: Commands & Colors)",none,none
424995,Star Explorer,2024.0,146,8.051220842996651,0.8041137824484856,0.7852256934560273,0.0987697758001792,7.8576320824282995,eligible,"[""Mechanism: Flip-and-Write"", ""Theme: Astronomy""]","[""\u0141ukasz Szopka""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Star Explorer' year 2024.0 weight 1.75 designers ['Łukasz Szopka'] n_obs 146 adj 8.05 resid 0.80 | families ['Mechanism: Flip-and-Write', 'Theme: Astronomy'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
33665,Battle Above the Clouds,2010.0,305,8.479529530827948,0.8038032303847089,0.7903755288130139,0.0683361608255901,8.345590655609792,eligible,"[""Country: USA"", ""Digital Implementations: VASSAL"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Great Campaigns of the American Civil War (Avalon Hill/MMP)"", ""States: Georgia"", ""States: Tennessee""]","[""Ed Beach"", ""Mike Belles""]",0,0,0,0,0,0,0,0,0,0,0,0,0,13,Series: Great Campaigns of the American Civil War (Avalon Hill/MMP),0,0,eligible,eligible,,"title 'Battle Above the Clouds' year 2010.0 weight 3.69 designers ['Ed Beach', 'Mike Belles'] n_obs 305 adj 8.48 resid 0.80 | families ['Country: USA', 'Digital Implementations: VASSAL', 'Players: Two-Player Only Games', 'Players: Wargames with Rules Supporting Only Two Players'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 13 (Game max 0 Series max 13 tokens Series: Great Campaigns of the American Civil War (Avalon Hill/MMP))",none,none
180205,Trans-Siberian Railroad,2015.0,349,7.896794710841266,0.8030805539577353,0.6770482536659843,0.063883364737989,7.771583315954807,eligible,"[""Category: Combinatorial"", ""Components: Map (Continental / National scale)"", ""Region: Siberia (Russia)"", ""Series: Cube Rails"", ""Series: Winsome Essen Sets"", ""Series: Winsome Train Games (Rio Grande Games)""]","[""Amabel Holland""]",0,0,0,0,0,0,0,0,0,0,0,0,0,33,Series: Cube Rails;Series: Winsome Essen Sets;Series: Winsome Train Games (Rio Grande Games),0,0,eligible,eligible,,"title 'Trans-Siberian Railroad' year 2015.0 weight 2.93 designers ['Amabel Holland'] n_obs 349 adj 7.90 resid 0.80 | families ['Category: Combinatorial', 'Components: Map (Continental / National scale)', 'Region: Siberia (Russia)', 'Series: Cube Rails'] (0 Game: 3 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 33 (Game max 0 Series max 33 tokens Series: Cube Rails;Series: Winsome Essen Sets;Series: Winsome Train Games (Rio Grande Games))",none,none
387866,Star Wars: Unlimited,2024.0,2151,8.355707862049519,0.8027393945961876,0.836980020865866,0.0257323998184513,8.305272358405354,borderline,"[""Admin: Better Description Needed!"", ""Admin: Game System Entries"", ""Card Games: Lane Battler"", ""Collectible: Collectible Card Games"", ""Game: Star Wars: Unlimited (Fantasy Flight)"", ""Misc: Watch It Played How To Videos"", ""Movies: Star Wars""]","[""Jim Cartwright"", ""Tyler Parrott"", ""Daniel Schaefer"", ""Jeremy Zwirn""]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,Game: Star Wars: Unlimited (Fantasy Flight),0,0,hard_exclude,high,"game-system/container entry via families Admin: Game System Entries — clearly derivative/not hidden per definition, hard_exclude regardless of n","title 'Star Wars: Unlimited' year 2024.0 weight 2.33 designers ['Jim Cartwright', 'Tyler Parrott', 'Daniel Schaefer', 'Jeremy Zwirn'] n_obs 2151 adj 8.36 resid 0.80 | families ['Admin: Better Description Needed!', 'Admin: Game System Entries', 'Card Games: Lane Battler', 'Collectible: Collectible Card Games'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 1 is_edition_title 0 | eco max 1 (Game max 1 Series max 0 tokens Game: Star Wars: Unlimited (Fantasy Flight)) | hard: Admin: Game System Entries present",none,none
3263,Ukraine '43: The Soviet Summer Offensive Against Army Group South,2000.0,476,8.261351689446284,0.8005611334118559,0.7260094583891004,0.0547012208798695,8.15413729652174,eligible,"[""Country: Germany"", ""Country: Soviet Union"", ""Country: Ukraine"", ""Series: ZOC Bond System""]","[""Tony Curtis"", ""Mark Simonitch""]",0,4,0,0,0,0,0,0,0,0,0,0,0,10,Series: ZOC Bond System,0,5,eligible,eligible,,"title 'Ukraine '43: The Soviet Summer Offensive Against Army Group South' year 2000.0 weight 3.52 designers ['Tony Curtis', 'Mark Simonitch'] n_obs 476 adj 8.26 resid 0.80 | families ['Country: Germany', 'Country: Soviet Union', 'Country: Ukraine', 'Series: ZOC Bond System'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 5 (version_src 4 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 10 (Game max 0 Series max 10 tokens Series: ZOC Bond System)",none,none
41006,Ordo,2009.0,109,7.683836580063044,0.7993909167099531,0.8007879969741065,0.1143107954518981,7.459787420977324,eligible,"[""Category: Combinatorial"", ""Components: 8 x 10 Grids"", ""Components: Wooden pieces & boards"", ""Containers: Zippered Pouch"", ""Digital Implementations: Abstract Play"", ""Digital Implementations: BoardSpace"", ""Digital Implementations: igGameCenter"", ""Digital Implementations: MindSports"", ""Digital Implementations: Super Duper Games"", ""Players: Two-Player Only Games""]","[""Dieter Stein""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Ordo' year 2009.0 weight 2.88 designers ['Dieter Stein'] n_obs 109 adj 7.68 resid 0.80 | families ['Category: Combinatorial', 'Components: 8 x 10 Grids', 'Components: Wooden pieces & boards', 'Containers: Zippered Pouch'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
62922,None But Heroes,2011.0,140,8.406517529881974,0.7989101626238977,0.7054123805997516,0.1008640675540311,8.208823957476072,eligible,"[""Cities: Sharpsburg (MD, USA)"", ""Players: Two-Player Only Games"", ""Series: Line of Battle (MMP)""]","[""Dean Essig""]",0,0,0,0,0,0,0,0,0,0,0,0,0,2,Series: Line of Battle (MMP),0,0,eligible,eligible,,"title 'None But Heroes' year 2011.0 weight 3.76 designers ['Dean Essig'] n_obs 140 adj 8.41 resid 0.80 | families ['Cities: Sharpsburg (MD, USA)', 'Players: Two-Player Only Games', 'Series: Line of Battle (MMP)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 2 (Game max 0 Series max 2 tokens Series: Line of Battle (MMP))",none,none
373828,Galdor's Grip,2022.0,274,8.133307006680797,0.798661115104311,0.7981361211607734,0.0720983315076739,7.991994276925756,eligible,"[""Components: AI Generated Illustrations"", ""Contests: In-Hand Print and Play"", ""Game: Galdor's Grip"", ""Misc: No Table Needed"", ""Players: Solitaire Only Card Games""]","[""Gregg Jewell""]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,Game: Galdor's Grip,0,0,eligible,eligible,,"title 'Galdor's Grip' year 2022.0 weight 2.04 designers ['Gregg Jewell'] n_obs 274 adj 8.13 resid 0.80 | families ['Components: AI Generated Illustrations', 'Contests: In-Hand Print and Play', ""Game: Galdor's Grip"", 'Misc: No Table Needed'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 1 (Game max 1 Series max 0 tokens Game: Galdor's Grip)",none,none
41934,World at War: The Untold Stories,2010.0,118,7.941940827680329,0.7984093690081382,0.7813032529643893,0.1098650334287785,7.7266053621599236,eligible,"[""Country: Soviet Union"", ""Players: Two-Player Only Games"", ""Series: World at War (Lock 'n Load Publishing)""]","[""Mark H. Walker""]",0,0,0,0,0,0,0,0,0,0,0,0,0,3,Series: World at War (Lock 'n Load Publishing),0,0,eligible,eligible,,"title 'World at War: The Untold Stories' year 2010.0 weight 2.81 designers ['Mark H. Walker'] n_obs 118 adj 7.94 resid 0.80 | families ['Country: Soviet Union', 'Players: Two-Player Only Games', ""Series: World at War (Lock 'n Load Publishing)""] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 3 (Game max 0 Series max 3 tokens Series: World at War (Lock 'n Load Publishing))",none,none
3201,Lord of the Rings: The Confrontation,2002.0,6909,7.553048626393202,0.7981904419446986,0.8103144603110577,0.014357965303285,7.524907014398763,exclude,"[""Authors: J.R.R. Tolkien"", ""Misc: Dice Tower Hall of Fame"", ""Players: Two-Player Only Games"", ""Series: Two-player games (Kosmos)"", ""Theme: Wizards""]","[""Reiner Knizia""]",0,8,0,0,0,1,1,0,0,0,0,0,0,53,Series: Two-player games (Kosmos),0,12,eligible,eligible,,"title 'Lord of the Rings: The Confrontation' year 2002.0 weight 2.15 designers ['Reiner Knizia'] n_obs 6909 adj 7.55 resid 0.80 | families ['Authors: J.R.R. Tolkien', 'Misc: Dice Tower Hall of Fame', 'Players: Two-Player Only Games', 'Series: Two-player games (Kosmos)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 12 (version_src 8 contained_src 0 reimplements_src 0 reimpl_src 1 expansion_src 1) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 53 (Game max 0 Series max 53 tokens Series: Two-player games (Kosmos))",none,none
366748,Northgard: Uncharted Lands – Warchief Collector Edition,2022.0,232,8.356568570121166,0.7960422240263547,0.7865573375137718,0.0783531576640776,8.202996381099574,eligible,"[""Crowdfunding: Kickstarter"", ""Mechanism: 4X""]","[""Adrian Dinu""]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,borderline,borderline,"edition_title 'Northgard: Uncharted Lands – Warchief Collector Edition' contains edition pattern but no version/contained_in link and no Game: family — borderline (description-only inference, not hard per task)","title 'Northgard: Uncharted Lands – Warchief Collector Edition' year 2022.0 weight 2.86 designers ['Adrian Dinu'] n_obs 232 adj 8.36 resid 0.80 | families ['Crowdfunding: Kickstarter', 'Mechanism: 4X'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 0 (Game max 0 Series max 0 tokens ) | borderline: edition pattern only, no link, no Game family",none,none
351488,Six Second Scribbles,2021.0,272,7.618768613202745,0.7950666972993545,0.7683511853481946,0.0723629134298743,7.476937302880191,eligible,[],"[""Hazel Reynolds""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,title 'Six Second Scribbles' year 2021.0 weight 1.30 designers ['Hazel Reynolds'] n_obs 272 adj 7.62 resid 0.80 | families [] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens ),none,none
38786,"Red Winter: The Soviet Attack at Tolvajärvi, Finland – 8-12 December 1939",2012.0,495,8.340614961277021,0.7949041655063382,0.7077361704084719,0.0536411273184325,8.235478351732894,eligible,"[""Country: Finland"", ""Country: Russia"", ""Players: Two-Player Only Games""]","[""Mark Mokszycki""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Red Winter: The Soviet Attack at Tolvajärvi, Finland – 8-12 December 1939' year 2012.0 weight 2.97 designers ['Mark Mokszycki'] n_obs 495 adj 8.34 resid 0.79 | families ['Country: Finland', 'Country: Russia', 'Players: Two-Player Only Games'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
311920,Ultimate Werewolf: Extreme,2021.0,139,7.923722669585063,0.7937044910286861,0.8674779070426961,0.1012262377230807,7.725319243647824,eligible,"[""Components: Game Trayz Inside"", ""Creatures: Chupacabras"", ""Creatures: Vampires"", ""Creatures: Werewolves"", ""Crowdfunding: Kickstarter"", ""Game: Werewolf / Mafia""]","[""Ted Alspach"", ""Aaron Newman""]",0,0,0,0,0,0,0,0,0,0,0,0,1,60,Game: Werewolf / Mafia,0,0,borderline,borderline,"edition_title 'Ultimate Werewolf: Extreme' contains edition pattern 1 + families ['Game: Werewolf / Mafia'] but no version/contained_in/reimplements link — borderline/review per task example (description-only must not be hard, e.g., Talisman Third Edition with Game: but no link)","title 'Ultimate Werewolf: Extreme' year 2021.0 weight 2.40 designers ['Ted Alspach', 'Aaron Newman'] n_obs 139 adj 7.92 resid 0.79 | families ['Components: Game Trayz Inside', 'Creatures: Chupacabras', 'Creatures: Vampires', 'Creatures: Werewolves'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 60 (Game max 60 Series max 0 tokens Game: Werewolf / Mafia) | borderline: edition pattern without link but Game family present eco 60",borderline,medium
225244,Ticket to Ride: Germany,2017.0,1783,7.834422687193688,0.7936608523429198,0.7122482841687878,0.0282634272885552,7.779026369708119,borderline,"[""Components: Map (Continental / National scale)"", ""Country: Germany"", ""Game: Ticket to Ride (Official)"", ""Theme: Trains""]","[""Alan R. Moon""]",0,0,0,0,0,0,0,0,0,0,0,0,0,21,Game: Ticket to Ride (Official),1,0,eligible,eligible,,"title 'Ticket to Ride: Germany' year 2017.0 weight 1.75 designers ['Alan R. Moon'] n_obs 1783 adj 7.83 resid 0.79 | families ['Components: Map (Continental / National scale)', 'Country: Germany', 'Game: Ticket to Ride (Official)', 'Theme: Trains'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 21 (Game max 21 Series max 0 tokens Game: Ticket to Ride (Official))",borderline,borderline
491,Web of Power,2000.0,3531,7.74461356964743,0.7933631258936833,0.6210623567753624,0.0200840658699397,7.705248800542348,exclude,"[""Components: Map (Continental / National scale)"", ""Components: Wooden pieces & boards"", ""Digital Implementations: BrettspielWelt"", ""Series: Web of Power / China""]","[""Michael Schacht""]",0,4,0,0,0,3,8,0,0,0,0,0,0,4,Series: Web of Power / China,0,16,eligible,eligible,,"title 'Web of Power' year 2000.0 weight 2.30 designers ['Michael Schacht'] n_obs 3531 adj 7.74 resid 0.79 | families ['Components: Map (Continental / National scale)', 'Components: Wooden pieces & boards', 'Digital Implementations: BrettspielWelt', 'Series: Web of Power / China'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 16 (version_src 4 contained_src 0 reimplements_src 0 reimpl_src 3 expansion_src 8) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 0 Series max 4 tokens Series: Web of Power / China)",none,none
