game_id,title,year,n_obs,adj_mean,se,post_sd,z,lb_adj,lower_1,lower_post_1_96,expected_quality_pref,underratedness_pref,min_alt_resid,n_decile,vol_band_label,users_rated,rank_current,num_weights,is_reimplementation,weight,cat_str,share_heavy_500plus,share_heavy_250plus,share_light_10_24,share_own,mean_delta_pool,has_heavy_light_diff,mean_low_10_49_vs_500,mean_high_10_49_vs_500,diff_10_49_vs_500,mean_low_10_24_vs_1000,mean_high_10_24_vs_1000,disposition,disposition_reason,edition_flag,wellknown_flag,insuf_hidden_flag,niche_flag
187687,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,2016.0,592,8.101675733964873,0.04907597914613867,0.048996973071364344,15.173192628549291,8.005486814838441,8.052599754818734,8.005641666745,7.357036448945843,0.74463928501903,0.7644317167021217,D7,500-999,638,3441,16,False,2.8125,Card Game; Fantasy; Fighting,0.1773648648648648,0.3699324324324324,0.0844594594594594,0.7381756756756757,-0.2426648218027059,True,7.858897637795276,7.671989523809523,0.18690811398575313,8.0176,7.6571428571428575,likely_hidden_gem_candidate,"heavy mean 7.67>=7.5 with n_low 127 vs n_high 105 and share_own 0.738 in [0.45,0.78]",False,False,False,False
227127,Europe in Turmoil: Prelude to the Great War,2018.0,305,8.447008654529867,0.06837225550959439,0.0681590942211892,10.800650261508698,8.312999033731062,8.378636399020273,8.313416829856337,7.708543835180227,0.7384648193496401,0.7155403406106986,D6,200-499,360,4797,27,False,2.8519,Political; Post-Napoleonic; Wargame,0.2426229508196721,0.4590163934426229,0.0360655737704918,0.6163934426229508,-0.5449758676446196,True,8.251351351351351,7.749594594594595,0.5017567567567562,7.818181818181818,7.325769230769231,likely_hidden_gem_candidate,"heavy mean 7.75>=7.5 with n_low 37 vs n_high 74 and share_own 0.616 in [0.45,0.78]",False,False,False,False
293207,Eila and Something Shiny,2021.0,1257,8.226961455084627,0.03367923263593169,0.03365366473434156,21.65180843415266,8.160950159118201,8.193282222448696,8.161000272205317,7.497745161842172,0.7292162932424553,0.7461257615678338,D9,1k-2.5k,2199,1086,82,False,2.0122,Adventure; Animals; Fantasy,0.1901352426412092,0.3691328560063643,0.0525059665871121,0.6229116945107399,-0.2586930939072132,True,8.428866995073891,7.566652719665273,0.8622142754086184,8.507575757575758,7.455555555555557,likely_hidden_gem_candidate,"heavy mean 7.57>=7.5 with n_low 203 vs n_high 239 and share_own 0.623 in [0.45,0.78]",False,False,False,False
173442,Empires: Age of Discovery,2015.0,2283,8.328076738230656,0.024990610796279976,0.024980159710730216,28.20941668616764,8.279095141069948,8.303086127434376,8.279115625197624,7.623106185036555,0.7049705531941015,0.6497329371524998,D9,1k-2.5k,2396,1010,96,False,3.3125,Civilization; Exploration; Renaissance,0.2987297415681121,0.6005256241787122,0.0236530880420499,0.4848883048620236,-0.505712944976173,True,8.551338028169013,7.509907917888564,1.0414301102804489,8.742592592592594,7.406785294117648,likely_hidden_gem_candidate,"heavy mean 7.51>=7.5 with n_low 142 vs n_high 682 and share_own 0.485 in [0.45,0.78]",False,False,False,False
209003,Commands & Colors: Medieval,2019.0,544,8.526124585098128,0.051195333535803245,0.05110566249265415,13.59873498005062,8.425781731367953,8.474929251562324,8.425957486612525,7.829932812129441,0.6961917729686862,0.697037399437419,D7,500-999,662,2989,30,False,2.6333,Medieval; Wargame,0.2279411764705882,0.4044117647058823,0.0625,0.7224264705882353,-0.3293966439216587,True,8.446582278481012,7.760806451612902,0.6857758268681096,8.808235294117647,7.633829787234043,likely_hidden_gem_candidate,"heavy mean 7.76>=7.5 with n_low 79 vs n_high 124 and share_own 0.722 in [0.45,0.78]",False,False,False,False
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,2017.0,1404,8.008210005971675,0.031867373660689445,0.031845711632774235,21.320885755761786,7.9457499535967235,7.976342632310986,7.945792411171437,7.328769372815943,0.6794406331557319,0.6808320071237546,D9,1k-2.5k,1636,1653,25,False,2.24,Deduction; Murder / Mystery; Novel-based; Post-Napoleonic; Puzzle; Spies / Secret Agents,0.1296296296296296,0.2905982905982905,0.0904558404558404,0.7407407407407407,-0.2374105544047283,True,7.819431172638438,7.561071428571428,0.25835974406700934,7.7829644094488195,7.4875454545454545,likely_hidden_gem_candidate,"heavy mean 7.56>=7.5 with n_low 307 vs n_high 182 and share_own 0.741 in [0.45,0.78]",False,False,False,False
29285,Case Blue,2007.0,293,8.568516070249974,0.06975832057135248,0.06953197417658989,9.695841701584241,8.431789761930123,8.49875774967862,8.432233400863858,7.8921504366217725,0.6763656336282011,0.632206492491802,D5,200-499,327,5124,71,False,4.5352,Wargame; World War II,0.1399317406143344,0.3174061433447099,0.0750853242320819,0.6552901023890785,-0.3822020770759121,True,8.548245614035087,7.742439024390244,0.8058065896448436,9.079545454545455,7.2775,likely_hidden_gem_candidate,"heavy mean 7.74>=7.5 with n_low 57 vs n_high 41 and share_own 0.655 in [0.45,0.78]",False,False,False,False
379583,Patterns,2023.0,360,8.17285494447676,0.0629330204719034,0.06276667367426492,10.64765045562635,8.04950622435183,8.109921924004858,8.049832264075201,7.502766140375156,0.6700888041016047,0.5263993959350177,D6,200-499,549,3911,21,False,1.8571,Abstract Strategy; Puzzle,0.4472222222222222,0.7472222222222222,0.0083333333333333,0.7083333333333334,-0.470452166698987,False,,,,7.0,7.464772727272727,likely_hidden_gem_candidate,no diff n>=10 but moderate share_own 0.708 share_heavy 0.447 num_weights 21 n 360 resid 0.67,False,False,False,False
15369,The Devil's Cauldron: The Battles for Arnhem and Nijmegen,2008.0,401,8.523162039899711,0.059629015674999925,0.05948745990342611,11.204376629964733,8.406289169176711,8.463533024224711,8.406566618488997,7.855056090202941,0.6681059496967698,0.6084405222368687,D6,200-499,434,4121,86,False,3.8372,Wargame; World War II,0.1596009975062344,0.3241895261845386,0.1022443890274314,0.655860349127182,-0.3317006932662925,True,8.767978723404257,7.62296875,1.1450099734042567,8.86951219512195,6.879615384615385,likely_hidden_gem_candidate,"heavy mean 7.62>=7.5 with n_low 94 vs n_high 64 and share_own 0.656 in [0.45,0.78]",False,False,False,False
277030,1824: Austrian-Hungarian Railway,2019.0,324,8.58846574072724,0.06633722824173979,0.06614248626382174,9.957568213410704,8.458444773373431,8.522128512485502,8.45882646765015,7.927908265421522,0.6605574753057191,0.5947502132568356,D6,200-499,373,4714,23,False,4.0,Economic; Trains,0.3302469135802469,0.6080246913580247,0.0246913580246913,0.6049382716049383,-0.7158762345544057,True,7.947368421052632,7.728691588785046,0.21867683226758583,8.3125,7.329142857142856,likely_hidden_gem_candidate,"heavy mean 7.73>=7.5 with n_low 19 vs n_high 107 and share_own 0.605 in [0.45,0.78]",False,False,False,False
