game_id,title,year,n_obs,adj_mean,expected_Q3bFam,residual_Q3bFam,residual_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,eligibility_flag,confidence,max_eco,taxonomy,overlap_status_prop7c,sensitivity_class_prop7c,has_broad_specialist,has_niche_drop,n_supported_ge10,spec_primary_share_ge10,tvd_volume_global,ref_penetration,hobby_well_known,is_solo_first,is_duel,is_wargame_duel,is_euro_duel,is_edition_title,final_outcome_category,final_reason,screening_evidence_final_reason
264476,Rangers of Shadow Deep,2018.0,486,8.502137496477564,7.43155519114875,1.0705823053288146,1.08557362402588,0.0541355260399469,8.396031865439268,eligible,eligible,eligible,2,moderate_audience_selectivity,insufficient_overlap,insufficient_overlap,True,False,8,0.565843621399177,0.1736255676389461,0.0016839359674391,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 8, spec 0.57, max_w 18794.8413958452)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 8, spec 0.57, max_w 18794.8413958452)"
23827,Millionen von Schwalben,2006.0,133,7.546311479834395,6.480486513757029,1.0658249660773658,1.0456889982822366,0.1034843498136905,7.343482154199561,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,1,,0.2210239353368811,0.0004729352078765,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 1, spec 0.00, max_w 693.2768470623142)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 1, spec 0.00, max_w 693.2768470623142)"
216710,Wings of Glory: WW2 Battle of Britain Starter Set,2017.0,184,7.987072953665709,6.924029218823469,1.0630437348422408,0.9899845145196496,0.0879815450416394,7.814629125384095,eligible,eligible,eligible,12,moderate_audience_selectivity,insufficient_overlap,insufficient_overlap,True,False,6,0.7010869565217391,0.1335244762093523,0.0006449116471043,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 6, spec 0.70, max_w 9778.987007805305)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 6, spec 0.70, max_w 9778.987007805305) | note: ecosystem max_eco 12 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
361923,Curse of the Dark,2022.0,128,8.255860213505064,7.193623728012765,1.0622364854922992,1.0512988282245264,0.105486166795113,8.049107326586643,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,4,0.8984375,0.1427026996431586,0.0004406896255213,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 4, spec 0.90, max_w 1178.0721205741547)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 4, spec 0.90, max_w 1178.0721205741547)"
232956,Omen: Fires in the East,2019.0,103,7.916358921137093,6.861697477709772,1.0546614434273218,1.0235680099596527,0.1175931119315639,7.685876421751227,eligible,eligible,eligible,4,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.1633835018404577,0.0003654499333591,0,0,1,0,1,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 967.7034428313)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 967.7034428313) | note: euro_duel (max≤2 Euro not wargame not solo, 1402 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor)"
368846,Dice Cards,2023.0,118,7.642541188206667,6.590379069198779,1.052162119007888,0.9347993619490672,0.1098650334287785,7.427205722686261,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.1977029209364733,0.0004156097281339,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1517.8754669300938)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1517.8754669300938)"
232981,Tanto Cuore: Winter Romance,2018.0,144,7.84887258884988,6.811738077485751,1.0371345113641288,0.9583162230944168,0.0994533118162662,7.653944097689998,eligible,eligible,eligible,6,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,3,,0.0732768006718377,0.0005087636327156,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.00, max_w 1229.5953453654497)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.00, max_w 1229.5953453654497)"
342492,A game about WEE WHIMSICAL CREATURES and trying to identify them after someone makes noises.,2021.0,127,7.593953939297365,6.557381410190526,1.0365725291068388,0.9883718022004392,0.1059006523477852,7.386388660695706,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,1,0.8346456692913385,0.1871597473077532,0.000451438152973,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 1, spec 0.83, max_w 3008.650931951169)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 1, spec 0.83, max_w 3008.650931951169)"
939,Star Wars: The Queen's Gambit,2000.0,2222,7.919630953349073,6.883797437305642,1.035833516043431,0.967529733841098,0.0253179459597741,7.870007779267916,borderline,eligible,eligible,0,low_audience_selectivity,insufficient_overlap,insufficient_overlap,False,False,7,0.7821782178217822,0.1202341571109383,0.0078535907247373,1,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 7, spec 0.78, max_w 11505.301383537397)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 7, spec 0.78, max_w 11505.301383537397) | note: hobby_well_known ref_penetration 0.785% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
321044,Dungeon Fighter in the Catacombs of Gloomy Ghosts,2022.0,113,8.025192627253691,6.9965987250259225,1.0285939022277688,1.0289044325794183,0.1122693670265072,7.805144667881737,eligible,borderline,borderline,5,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,5,0.6991150442477876,0.0964844642940728,0.0004012783581982,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.70, max_w 1402.2013868679528)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.70, max_w 1402.2013868679528) | note: borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
279056,Pompiers!,2019.0,111,7.798858631811304,6.772613538310939,1.026245093500365,1.020764961196439,0.1132762873373707,7.576837108630057,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.4513294288002694,0.0003941126732304,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 980.641223128096)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 980.641223128096)"
259435,Middle-earth Strategy Battle Game: The Lord of the Rings – Battle of Pelennor Fields,2018.0,116,8.568697868859607,7.5568226199453665,1.0118752489142402,1.0418266250157142,0.1108080982232961,8.351513996341946,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,5,0.6379310344827587,0.1886322537995076,0.0004012783581982,0,0,1,1,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.64, max_w 8420.326624909807)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.64, max_w 8420.326624909807) | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
12355,Brigade Fire and Fury: Wargaming the Civil War with Miniatures,1990.0,174,7.863286095732696,6.85448405313198,1.008802042600716,0.950855061724325,0.0904744333384248,7.685956206389384,eligible,eligible,eligible,0,high_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,3,0.942528735632184,0.1083495636656241,0.0005410092150708,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,taxonomy high_audience_selectivity — specialist-dependent
147884,Ore: The Mining Game,2013.0,116,7.572801819867397,6.572155737711638,1.0006460821557592,1.0277056027105758,0.1108080982232961,7.355617947349737,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.8620689655172413,0.1940943537845466,0.0004120268856499,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.86, max_w 1039.4684564478684)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.86, max_w 1039.4684564478684)"
273655,Shadows of Brimstone: Gates of Valhalla,2023.0,120,8.623782232073932,7.631541553072504,0.9922406790014282,1.0196253638457176,0.1089456446007282,8.410248768656505,eligible,eligible,eligible,6,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.9083333333333332,0.1621840847132441,0.0004156097281339,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.91, max_w 924.5752661935744)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.91, max_w 924.5752661935744)"
181807,Dragon Rampant: Fantasy Wargaming Rules,2015.0,138,7.803775105765958,6.814186821347938,0.9895882844180192,0.8978394811440733,0.1015923374270194,7.604654124409,eligible,eligible,eligible,3,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,6,0.782608695652174,0.1353360704122508,0.0004621866804247,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 6, spec 0.78, max_w 6155.892570470848)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 6, spec 0.78, max_w 6155.892570470848)"
248375,SAGA Rulebook (2nd Edition),2018.0,136,8.395735795938235,7.407645838822704,0.9880899571155304,0.9213871887297832,0.1023366135853585,8.195156033310932,eligible,borderline,borderline,2,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,3,0.8235294117647058,0.1381644768701069,0.0004657695229086,0,0,0,0,0,1,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.82, max_w 11437.296893326751)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.82, max_w 11437.296893326751) | note: edition_title (title pattern 55/532 10.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
264638,5x5 City,2018.0,137,7.535339413212562,6.549371488708198,0.9859679245043642,0.9671668946066836,0.1019624382426238,7.33549303425702,eligible,borderline,borderline,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.4047034652871895,0.000490849420296,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1017.1908309143016)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1017.1908309143016) | note: borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
188885,Grasse: Mestres Perfumistas,2018.0,101,7.921281126850633,6.940188596553167,0.9810925302974658,1.060291251873907,0.1187516927360825,7.688527809087911,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,True,5,0.7821782178217822,0.1183133948580809,0.0003618670908752,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.78, max_w 881.8684093787209)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.78, max_w 881.8684093787209)"
219774,Vikings Gone Wild Ultimate Set,2017.0,128,7.725844594493842,6.745413330535396,0.9804312639584464,0.8906989473871851,0.105486166795113,7.519091707575421,eligible,borderline,borderline,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.0882130893116492,0.0004586038379408,0,0,0,0,0,1,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 668.360119843046)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 668.360119843046) | note: edition_title (title pattern 55/532 10.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
290829,Fresco: Mega Box,2020.0,111,8.225438641903068,7.255547408829733,0.9698912330733354,0.9789967455502636,0.1132762873373707,8.00341711872182,eligible,eligible,eligible,3,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.202305919403652,0.0003976955157143,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 460.3660746167642)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 460.3660746167642)"
30958,Check Your 6!,2007.0,142,7.978316460401845,7.014339655008657,0.9639768053931884,0.8883445735173963,0.1001512383564941,7.782020033223117,eligible,eligible,eligible,1,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,3,0.9154929577464788,0.113827277201507,0.000451438152973,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.92, max_w 5236.395951978539)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.92, max_w 5236.395951978539)"
8066,CrossFire: Rules and Organizations for Company Level WW II Gaming,1996.0,146,7.778584870265895,6.815465314435784,0.9631195558301116,0.9430079771430292,0.0987697758001792,7.584996109697544,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,3,0.8698630136986302,0.1989652147441945,0.0004657695229086,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.87, max_w 9514.870030556694)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.87, max_w 9514.870030556694)"
330097,The Red Dragon Inn 8: Pub Crawl,2022.0,123,7.919392636566072,6.960533499985294,0.958859136580778,1.079069774365835,0.1076088375982068,7.708479314873586,eligible,eligible,eligible,11,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.7886178861788617,0.1516149790221872,0.0004299410980695,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.79, max_w 845.8967395762388)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.79, max_w 845.8967395762388) | note: ecosystem max_eco 11 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
153703,Darkest Night: Necromancer Bundle,2013.0,117,7.649267383745693,6.6925937895305765,0.9566735942151166,0.9396052513015968,0.1103335431594635,7.433013639153144,eligible,eligible,eligible,6,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.8376068376068376,0.1291342812795348,0.0004156097281339,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.84, max_w 818.8906851302884)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.84, max_w 818.8906851302884)"
332606,Hidden Games Tatort: Ein Drahtseilakt,2021.0,149,8.102740207134847,7.15016174784401,0.9525784592908372,0.903180446886214,0.0977703931694625,7.911110236522701,eligible,eligible,eligible,6,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.9395973154362416,0.1002441260666908,0.0005230950026513,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.94, max_w 1483.3849392191084)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.94, max_w 1483.3849392191084)"
336811,Catharsis,2022.0,105,8.306869751294075,7.357924675381898,0.9489450759121764,0.8659327583643304,0.1164677931077609,8.078592876802864,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,6,0.7333333333333333,0.1778277670843353,0.0003582842483913,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 6, spec 0.73, max_w 1210.7019835193207)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 6, spec 0.73, max_w 1210.7019835193207)"
2641,"Barbarian, Kingdom & Empire",1983.0,123,7.504335064481186,6.557518017979588,0.9468170465015984,0.9763452887763008,0.1076088375982068,7.2934217427887,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,3,0.926829268292683,0.0748282300326151,0.0004048612006821,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.93, max_w 2874.3148872154165)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.93, max_w 2874.3148872154165)"
136890,Hold the Line:  Frederick's War,2013.0,102,7.73118225929885,6.7912443716698245,0.939937887629026,0.7931786477818177,0.1181681428029229,7.499572699405121,eligible,eligible,eligible,5,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.9411764705882352,0.1349299708646957,0.0003188729810682,0,1,1,1,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.94, max_w 10495.494279622008)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.94, max_w 10495.494279622008) | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific); wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
405460,CATsle Builders,2023.0,130,8.226736586299314,7.290498702485461,0.9362378838138524,1.0079630145795342,0.1046715896101186,8.021580270663481,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.3600094731479419,0.0004621866804247,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1084.7528511517148)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1084.7528511517148)"
4884,"The Legend Begins: North Africa, 1940-42",1991.0,151,8.011400621980624,7.077008048001314,0.9343925739793092,0.8397927537037919,0.0971207488111762,7.821043954310718,eligible,eligible,eligible,0,high_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,2,0.9933774834437086,0.088187874172382,0.0004335239405534,0,0,1,1,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
321047,Dungeon Fighter in the Castle of Frightening Frosts,2022.0,110,7.815985928050635,6.8827808011192175,0.9332051269314174,0.9262507848371122,0.1137900146320637,7.59295749937179,eligible,eligible,eligible,5,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,5,0.6727272727272727,0.06647641924178,0.0003869469882626,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.67, max_w 2785.453684629633)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 5, spec 0.67, max_w 2785.453684629633)"
365128,Paper Tales : Édition intégrale,2022.0,126,8.217037117555215,7.284259923674838,0.9327771938803764,0.9136650719421252,0.1063200625132756,8.008649795029195,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,,0.1366871813092223,0.000451438152973,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 819.6357847187187)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 819.6357847187187)"
