game_id,title,year,weight,min_players,max_players,families,designers,n_obs,adj_mean,resid_Q3bFam,n_version_tgt,n_contained_tgt,decision,reason,evidence,confidence
11628,Trivial Pursuit: Young Players Edition Master Game,1984.0,1.8333,2.0,6.0,"[""Game: Trivial Pursuit""]","[""(Uncredited)""]",224,5.400538447494961,-0.5901024820946539,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Trivial Pursuit + shared designer 1 year diff 5 weight diff 0.07 vs base 2957:Trivial Pursuit: The 1980's + title 'Trivial Pursuit: Young Players Edition Master Game',medium
27266,Silent Death: The Next Millennium Deluxe Edition,1995.0,2.8696,2.0,8.0,"[""Game: Silent Death"", ""Players: Wargames with Rules Supporting Only Two Players""]","[""Kevin Barrett""]",194,7.654605691481128,0.9103902808998754,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Silent Death + shared designer 1 year diff 5 weight diff 0.14 vs base 3895:Silent Death + title 'Silent Death: The Next Millennium Deluxe Edition',medium
40432,Stratego (Revised Edition),2008.0,1.9474,2.0,2.0,"[""Game: Stratego"", ""Players: Two-Player Only Games""]","[""(Uncredited)""]",855,6.185767770720035,-0.6224361277637405,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Stratego + shared designer 1 year diff 3 weight diff 0.07 vs base 20848:Stratego: The Chronicles of Na + title 'Stratego (Revised Edition)',medium
40550,Star Trek Customizable Card Game (Second Edition),2002.0,3.2,2.0,2.0,"[""Collectible: Collectible Card Games"", ""Players: Two-Player Only Games"", ""TV Shows: Star Trek (various)""]","[""Evan Lorentz"", ""Brad Defruiter""]",240,6.9529154477349175,0.415001687569025,1,0,hard_exclude,version_edition_variant,"is version target of [789] + title 'Star Trek Customizable Card Game (Second Edition)' contains edition pattern + families ['Collectible: Collectible Card Games', 'Players: Two-Player Only Games']",medium
40638,Risk: Halo Wars Collector's Edition,2009.0,2.2222,3.0,5.0,"[""Components: Miniatures"", ""Game: Risk (Official)"", ""Versions & Editions: Versions with IP after the original release""]","[""Rob Daviau""]",259,6.119663287355136,-0.7255316172872401,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Risk (Official) + shared designer 1 year diff 1 weight diff 0.06 vs base 40251:Risk: Balance of Power + title 'Risk: Halo Wars Collector's Edition',medium
73655,Expedition Sumatra,2010.0,2.4286,2.0,4.0,"[""Country: Indonesia""]","[""Britta St\u00f6ckmann"", ""Jens Jahnke""]",144,6.577191525221476,0.0185792571254772,1,0,hard_exclude,version_edition_variant,is version target of [235] + title 'Expedition Sumatra' contains edition pattern + families ['Country: Indonesia'],medium
206715,Ultimate Werewolf Legacy,2018.0,2.5,8.0,16.0,"[""Game: Werewolf / Mafia"", ""Mechanism: Legacy"", ""Versions & Editions: Legacy Versions of Non-Legacy Games""]","[""Ted Alspach"", ""Rob Daviau""]",283,7.374110292537184,-0.0077911925503375,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Werewolf / Mafia + shared designer 1 year diff 0 weight diff 0.50 vs base 252197:One Week Ultimate Werewolf + title 'Ultimate Werewolf Legacy',medium
219622,Walk The Plank: Limited Edition,2017.0,1.6667,3.0,5.0,"[""Crowdfunding: Kickstarter"", ""Series: Get Bit Trilogy (Mayday Games)""]","[""Jared Tinney"", ""Shane Steely""]",102,6.626220186295557,0.2399238178120306,1,0,hard_exclude,version_edition_variant,"is version target of [2511] + title 'Walk The Plank: Limited Edition' contains edition pattern + families ['Crowdfunding: Kickstarter', 'Series: Get Bit Trilogy (Mayday Games)']",medium
220141,Munchkin Shakespeare Deluxe,2017.0,2.0,3.0,6.0,"[""Authors: William Shakespeare"", ""Game: Munchkin""]","[""Steve Jackson (I)""]",196,6.695894060941154,0.1347861853347298,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Munchkin + shared designer 1 year diff 1 weight diff 0.00 vs base 246689:Munchkin Teenage Mutant Ninja  + title 'Munchkin Shakespeare Deluxe',medium
248702,Trivial Pursuit: Classic Edition,2016.0,1.2778,2.0,6.0,"[""Game: Trivial Pursuit"", ""Series: World's Smallest (Super Impulse)"", ""Versions & Editions: Travel Versions of Non-Travel Games""]","[""(Uncredited)""]",780,6.074743193732309,-0.5404050558283631,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Trivial Pursuit + shared designer 1 year diff 0 weight diff 0.28 vs base 207911:Trivial Pursuit: 2000s + title 'Trivial Pursuit: Classic Edition',medium
255262,Agricola: All Creatures Big and Small – The Big Box,2018.0,2.3333,2.0,2.0,"[""Components: AI Generated Illustrations"", ""Components: Meeples (Animal) / Animeeples"", ""Game: Agricola"", ""Players: Two-Player Only Games"", ""Series: Fur Zwei Spieler (Lookout Games)"", ""Series: Harvest (Uwe Rosenberg)"", ""Versions & Editions: Big Box Versions of Individual Games"", ""Versions & Editions: Two-Player Versions of More-Player Games""]","[""Uwe Rosenberg""]",1833,7.915192563453687,0.4750744204934278,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Agricola + shared designer 1 year diff 2 weight diff 0.06 vs base 205418:Agricola: Family Edition + title 'Agricola: All Creatures Big and Small – The Big Box',medium
255293,One Night Ultimate Super Villains,2019.0,1.5,3.0,10.0,"[""Game: Werewolf / Mafia"", ""Series: One Night (B\u00e9zier Games)"", ""Theme: Superheroes""]","[""Ted Alspach"", ""Akihisa Okui""]",286,6.83634370170724,0.1472667610742339,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Werewolf / Mafia + shared designer 2 year diff 1 weight diff 0.50 vs base 252197:One Week Ultimate Werewolf + title 'One Night Ultimate Super Villains',medium
306882,Railroad Ink Challenge: Shining Yellow Edition,2021.0,2.0,1.0,4.0,"[""Components: 7 x 7 Grids"", ""Components: Dice with Icons"", ""Components: Dry Erase Markers / Dry Erase Surfaces"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Game: Railroad Ink"", ""Mechanism: Roll-and-Write"", ""Players: Games with expansions that change player count"", ""Players: Games with Solitaire Rules"", ""Theme: Cacti and Succulents"", ""Theme: Deserts""]","[""Hjalmar Hach"", ""Lorenzo Silva""]",1713,7.758946073881055,0.3060826582468889,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Railroad Ink + shared designer 2 year diff 0 weight diff 0.11 vs base 306881:Railroad Ink Challenge: Lush G + title 'Railroad Ink Challenge: Shining Yellow Edition',medium
345972,Cat in the Box: Deluxe Edition,2022.0,2.0455,2.0,5.0,"[""Animals: Cats"", ""Digital Implementations: Board Game Arena"", ""Game: Cat in the Box"", ""Misc: Watch It Played How To Videos""]","[""Muneyuki Yokouchi (\u6a2a\u5185\u5b97\u5e78)""]",9914,7.9145873099402575,-0.0397447704214872,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Cat in the Box + shared designer 1 year diff 2 weight diff 0.15 vs base 396587:Colossal Cat in the Box + title 'Cat in the Box: Deluxe Edition',medium
30216,The Great War in Europe: Deluxe Edition,2007.0,3.62,2.0,4.0,"[""Continents: Europe""]","[""Ted Raicer""]",252,7.29534689899082,-0.2786280222251438,1,0,hard_exclude,version_edition_variant,is version target of [1515] + title 'The Great War in Europe: Deluxe Edition' contains edition pattern + families ['Continents: Europe'],medium
111327,Black Stories: Christmas Edition,2011.0,1.0,2.0,15.0,"[""Game: Black Stories"", ""Holidays: Christmas"", ""Misc: No Table Needed""]","[""Corinna Harder"", ""Jens Schumacher""]",103,5.900837955313589,0.2707657627722071,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Black Stories + shared designer 2 year diff 0 weight diff 0.00 vs base 96345:Black Stories: Funny Death Edi + title 'Black Stories: Christmas Edition',medium
172994,Catan: Traveler – Compact Edition,2015.0,2.2,2.0,4.0,"[""Game: Catan"", ""Versions & Editions: Travel Versions of Non-Travel Games""]","[""Klaus Teuber""]",466,7.150021040931871,0.3317651795686531,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Catan + shared designer 1 year diff 1 weight diff 0.27 vs base 161527:Catan: Ancient Egypt + title 'Catan: Traveler – Compact Edition',medium
191790,"Empires in America: The French and Indian War, 1754-1763 (Second Edition)",2016.0,2.8571,1.0,1.0,"[""Category: Tower Defense"", ""History: French and Indian War"", ""Players: Games with Solitaire Rules"", ""Players: Solitaire Only Games"", ""Players: Solitaire Only Wargames"", ""Players: Wargames with Solitaire Rules"", ""Series: States of Siege"", ""Theme: Colonial"", ""Theme: Native Americans / First Peoples""]","[""Joseph Miranda""]",180,7.683848812429899,0.2689340915018512,1,0,hard_exclude,version_edition_variant,"is version target of [9209] + title 'Empires in America: The French and Indian War, 1754-1763 (Second Edition)' contains edition pattern + families ['Category: Tower Defense', 'History: French and Indian War']",medium
272739,Clinic: Deluxe Edition,2019.0,4.0132,1.0,4.0,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Digital Implementations: Tabletopia"", ""Game: Clinic"", ""Medical: Hospitals / Clinics"", ""Players: Games with Solitaire Rules""]","[""Alban Viard""]",2795,8.054680957452307,-0.2480535735552571,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Clinic + shared designer 1 year diff 5 weight diff 0.07 vs base 156840:Clinic + title 'Clinic: Deluxe Edition',medium
312318,Century: Golem Edition – An Endless World,2020.0,2.14,2.0,4.0,"[""Components: Gems/Crystals"", ""Game: Century (Plan B Games)"", ""Mechanism: Tableau Building""]","[""Emerson Matsuuchi""]",1583,7.763674688326302,0.3337445438994093,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Century (Plan B Games) + shared designer 1 year diff 1 weight diff 0.03 vs base 270970:Century: A New World + title 'Century: Golem Edition – An Endless World',medium
356226,Exploding Kittens: 2-Player Edition,2022.0,1.2857,2.0,2.0,"[""Animals: Cats"", ""Game: Exploding Kittens""]","[""Elan Lee"", ""Matthew Inman""]",207,6.270367207467971,-0.5906130756709365,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Exploding Kittens + shared designer 2 year diff 0 weight diff 0.09 vs base 362202:Zombie Kittens + title 'Exploding Kittens: 2-Player Edition',medium
358515,Smash Up: Disney Edition,2022.0,2.4,2.0,4.0,"[""Brands: Disney"", ""Game: Smash Up""]","[""Sean Fletcher"", ""Paul Peterson""]",245,7.370540759596535,0.2051189058415907,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Smash Up + shared designer 2 year diff 1 weight diff 0.13 vs base 306697:Smash Up: Marvel + title 'Smash Up: Disney Edition',medium
381308,Dixit: Disney Edition,2023.0,1.0938,3.0,6.0,"[""Brands: Disney"", ""Game: Dixit"", ""Mechanism: Image Interpretation"", ""Misc: Watch It Played How To Videos"", ""Versions & Editions: Versions with IP after the original release""]","[""Jean-Louis Roubira""]",1182,7.525619120296671,0.1997741087748572,0,0,hard_exclude,edition_Game_family_corroborated,families Game: Dixit + shared designer 1 year diff 2 weight diff 0.07 vs base 329845:Stella: Dixit Universe + title 'Dixit: Disney Edition',medium
173,Formula Dé,1997.0,1.9534,2.0,10.0,"[""Cities: Monte Carlo (Monaco)"", ""Components: Polyhedral (not D6) dice"", ""Game: Formula D\u00e9 / Formula D"", ""Misc: Dice Tower Hall of Fame"", ""Sports: Auto Racing"", ""Sports: Formula 1""]","[""Eric Randall"", ""Laurent Lavaur""]",7719,7.249838628836167,0.3294784991785588,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 64897:Formule Dé + families ['Cities: Monte Carlo (Monaco)', 'Components: Polyhedral (not D6) dice']",high
181,Risk,1959.0,2.06,2.0,6.0,"[""Components: Map (Global Scale)"", ""Components: Miniatures"", ""Game: Risk (Official)"", ""Misc: Dice Tower Hall of Fame"", ""Misc: Watch It Played How To Videos"", ""Region: The World"", ""Series: Nostalgia (Hasbro)"", ""War Battlespace: Land Warfare""]","[""Albert Lamorisse"", ""Michael I. Levin""]",34214,5.661554580428261,-1.6600518674970406,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 9294:La Conquête du Monde + families ['Components: Map (Global Scale)', 'Components: Miniatures']",high
183,Stonehenge,1994.0,1.8667,2.0,2.0,"[""Category: Combinatorial"", ""Components: Wooden pieces & boards"", ""Country: England"", ""Players: Two-Player Only Games"", ""Series: The Games Collection (Pin International)""]","[""Reiner Knizia""]",148,6.712116897949399,0.546982519563648,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 95491:Linea + families ['Category: Combinatorial', 'Components: Wooden pieces & boards']",high
1477,Days of Decision II,1994.0,3.6875,2.0,7.0,"[""Series: World in Flames (ADG)""]","[""Harry Rowland""]",122,6.695445285479994,-0.6538094100633947,0,0,hard_exclude,reimplementation_remake,is_reimplementation True via game_links reimplements 8666:Days of Decision: Global Political Conflict – 1936-1939 + families ['Series: World in Flames (ADG)'],high
1919,D-Day (3rd Edition),1977.0,2.4912,2.0,2.0,"[""Country: Belgium"", ""Country: France"", ""Country: Germany"", ""Country: Netherlands"", ""Digital Implementations: VASSAL"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Region: Normandy (France)"", ""War Battlespace: Aerial warfare"", ""War Battlespace: Amphibious Warfare"", ""War Battlespace: Land Warfare"", ""War Battlespace: Naval warfare"", ""War Level of Command: Operational""]","[""Charles S. Roberts"", ""James Stahler""]",398,6.148753158994543,-0.6683883618067892,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 12168:D-Day + families ['Country: Belgium', 'Country: France']",high
2099,Online: Internet Card Game,2000.0,1.2857,2.0,6.0,"[""Game: Mille Bornes"", ""Theme: Computer / Information Technology Industry""]","[""(Uncredited)""]",106,5.171455355113159,-0.7253852556759997,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 590:Mille Bornes + families ['Game: Mille Bornes', 'Theme: Computer / Information Technology Industry']",high
2130,Young Jedi: Collectible Card Game,1999.0,1.6364,2.0,2.0,"[""Admin: Game System Entries"", ""Collectible: Collectible Card Games"", ""Movies: Star Wars"", ""Players: Two-Player Only Games""]","[""Chuck Kallenbach""]",356,5.10986374029525,-0.7118797223545137,0,0,hard_exclude,game_system_container,families Admin: Game System Entries; game_links contained_in target 0.0>0 via [],high
2651,Power Grid,2004.0,3.2452,2.0,6.0,"[""Components: Map (Continental / National scale)"", ""Components: Wooden pieces & boards"", ""Country: Germany"", ""Country: USA"", ""Decades: The 2000's"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: BrettspielWelt"", ""Digital Implementations: Google Play"", ""Digital Implementations: Steam"", ""Game: Power Grid"", ""Mechanism: Tableau Building"", ""Misc: BGG Hall of Fame"", ""Misc: Dice Tower Hall of Fame"", ""Occupation: Engineer"", ""Theme: Electricity Generation""]","[""Friedemann Friese""]",64071,8.052950672192082,0.1059942852177169,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 12166:Funkenschlag + families ['Components: Map (Continental / National scale)', 'Components: Wooden pieces & boards']",high
2728,The Generals,1980.0,1.8421,2.0,2.0,"[""Components: 8 x 9 Grids"", ""Game: Stratego"", ""Players: Two-Player Only Games""]","[""James R. Becker"", ""Fredric M. Kuriloff"", ""Sofronio H. Pasola, Jr."", ""Julius Cooper""]",185,6.675588542649103,0.6632425494593788,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 315883:Game of the Generals + families ['Components: 8 x 9 Grids', 'Game: Stratego']",high
2760,Knights of the Dinner Table: Orcs at the Gates,1998.0,1.5385,2.0,5.0,"[""Creatures: Orcs""]","[""Jim Dietz""]",120,5.530713356150566,-0.3856711432092199,0,0,hard_exclude,reimplementation_remake,is_reimplementation True via game_links reimplements 752:Maul of America + families ['Creatures: Orcs'],high
2771,Maginor,2001.0,1.8444,2.0,4.0,[],"[""Reiner Knizia""]",361,5.776095949338071,-0.4705535729472707,0,0,hard_exclude,reimplementation_remake,is_reimplementation True via game_links reimplements 1255:Vegas + families [],high
2876,Mage Knight Dungeons,2002.0,2.4848,2.0,4.0,"[""Admin: Game System Entries"", ""Collectible: Collectible Miniatures Games"", ""Components: 3-Dimensional (3D)"", ""Components: Clix"", ""Setting: Mage Knight""]","[""Michael Mulvihill"", ""Kevin Barrett"", ""Jordan Weisman""]",671,6.746888730936349,0.1163725096460117,0,0,hard_exclude,game_system_container,families Admin: Game System Entries; game_links contained_in target 0.0>0 via [],high
2902,Twilight Imperium: Armada,2001.0,2.6667,2.0,6.0,"[""Collectible: Collectible Token Games"", ""Game: Twilight Imperium""]","[""Christian T. Petersen"", ""Darrell Hardy""]",115,6.866626333876384,0.2208036026588242,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 397:Diskwars + families ['Collectible: Collectible Token Games', 'Game: Twilight Imperium']",high
2904,John Prados' Third Reich,2001.0,4.0,2.0,5.0,"[""Continents: Europe"", ""Series: Chitpull (Avalanche Press)"", ""Series: Third Reich (Avalon Hill and others)"", ""War Level of Command: Strategic""]","[""John Prados"", ""Brian L. Knipple""]",272,6.635688384598887,-1.0216356976041228,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 1563:Rise and Decline of the Third Reich + families ['Continents: Europe', 'Series: Chitpull (Avalanche Press)']",high
2975,Origins of World War II,1971.0,2.0312,2.0,5.0,"[""Continents: Europe"", ""Country: France"", ""Country: Germany"", ""Country: Italy"", ""Country: Russia"", ""Country: Soviet Union"", ""Country: USA"", ""Interwar period (Nov. 1918 - Aug. 1939)"", ""Series: Origins (Jim Dunnigan)"", ""Series: Spiele-Bar (Schmidt-Spiele)"", ""War Level of Command: Grand Strategy""]","[""Jim Dunnigan""]",454,6.323011241434613,-0.1436078345418261,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 17967:Origins of World War I + families ['Continents: Europe', 'Country: France']",high
22766,Die Siedler von Catan: Das Kartenspiel – 10th Anniversary Special Edition Tin Box,2006.0,2.55,2.0,2.0,"[""Containers: Tin/Metal Box"", ""Game: Catan"", ""Game: Catan Card Game"", ""Players: Two-Player Only Games""]","[""Klaus Teuber""]",395,7.634883303726444,0.9557087849722086,0,1,hard_exclude,edition_contained_variant,contained_in via families Game: Catan + shared designer 1 year diff 10 weight diff 0.11 link contained_in 278,high
89952,Carcassonne: 10 Year Special Edition,2011.0,2.0194,2.0,5.0,"[""Cities: Carcassonne (France)"", ""Containers: Unique Shape"", ""Game: Carcassonne""]","[""Klaus-J\u00fcrgen Wrede""]",1698,7.720648580902868,0.8656509741784042,0,1,hard_exclude,edition_contained_variant,contained_in via families Game: Carcassonne + shared designer 1 year diff 11 weight diff 0.14 link contained_in 822,high
146021,Eldritch Horror,2013.0,3.315,1.0,8.0,"[""Components: Map (Global Scale)"", ""Components: Standees"", ""Game: Eldritch Horror"", ""Players: Games with Solitaire Rules"", ""Series: Arkham Horror Files (Fantasy Flight Games)"", ""Theme: Cthulhu Mythos""]","[""Corey Konieczka"", ""Nikki Valens""]",34489,7.881478871512471,-0.1982009301074132,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 15987:Arkham Horror + families ['Components: Map (Global Scale)', 'Components: Standees']",high
182028,Through the Ages: A New Story of Civilization,2015.0,4.441,2.0,4.0,"[""Digital Implementations: Apple App Store"", ""Digital Implementations: Board Game Arena"", ""Digital Implementations: Google Play"", ""Digital Implementations: Steam"", ""Game: Through the Ages"", ""Historical Figures: Various"", ""Mechanism: Tableau Building"", ""Misc: BGG Hall of Fame"", ""Theme: Colonial""]","[""Vlaada Chv\u00e1til""]",31305,8.61703178355162,-0.1621605399226613,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 25613:Through the Ages: A Story of Civilization + families ['Digital Implementations: Apple App Store', 'Digital Implementations: Board Game Arena']",high
222291,Ivion: The Herocrafting Card Game,2018.0,2.625,2.0,4.0,"[""Admin: Game System Entries"", ""Category: Two-Player Fighting Games"", ""Components: Game Trayz Inside"", ""Components: Miniatures"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)""]","[""Aaron Shaw"", ""Aislyn Hall""]",106,8.162602101902847,1.0900793154844737,0,0,hard_exclude,game_system_container,families Admin: Game System Entries; game_links contained_in target 0.0>0 via [],high
277659,Final Girl,2021.0,2.7578,1.0,1.0,"[""Components: Game Box Used In Play"", ""Containers: Video Tape Boxes"", ""Creatures: Krampus"", ""Crowdfunding: Kickstarter"", ""Game: Final Girl"", ""Misc: LongPack Games"", ""Misc: Watch It Played How To Videos"", ""Movies: Horror Movies"", ""Players: Solitaire Only Games"", ""Theme: Survival""]","[""Evan Derrick"", ""A. J. Porfirio""]",7260,8.343204845838814,0.2324250007451969,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 134253:Hostage Negotiator + families ['Components: Game Box Used In Play', 'Containers: Video Tape Boxes']",high
365717,Clank!: Catacombs,2022.0,2.4892,2.0,4.0,"[""Animals: Apes / Monkeys"", ""Animals: Cats"", ""Category: Dungeon Crawler"", ""Creatures: Dragons"", ""Creatures: Goblins"", ""Creatures: Monsters"", ""Digital Implementations: Dire Wolf Game Room"", ""Game: Clank!"", ""Misc: LongPack Games"", ""Misc: Watch It Played How To Videos"", ""Players: Games with expansions that add solo play"", ""Players: Games with expansions that change player count""]","[""Paul Dennen""]",8014,8.582546168901787,0.5784576564383439,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 201808:Clank!: A Deck-Building Adventure + families ['Animals: Apes / Monkeys', 'Animals: Cats']",high
410201,Wyrmspan,2024.0,2.8306,1.0,5.0,"[""Category: DIZED Tutorial"", ""Creatures: Dragons"", ""Digital Implementations: Tabletopia"", ""Game: Wingspan"", ""Mechanism: Tableau Building"", ""Misc: Made by Panda"", ""Organizations: Automa Factory"", ""Players: Games with Solitaire Rules""]","[""Connie Vogelmann""]",8208,8.251416521679955,-0.2489798533474552,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 266192:Wingspan + families ['Category: DIZED Tutorial', 'Creatures: Dragons']",high
412865,Foundations of Metropolis,2024.0,2.0,2.0,4.0,"[""Components: Polyominoes"", ""Series: Dice Tower Essentials"", ""Theme: City"", ""Theme: Construction""]","[""Emerson Matsuuchi""]",866,8.139402111860745,0.4889424846562686,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 284189:Foundations of Rome + families ['Components: Polyominoes', 'Series: Dice Tower Essentials']",high
17,Button Men,1999.0,1.52,2.0,2.0,"[""Admin: Better Description Needed!"", ""Category: Two-Player Fighting Games"", ""Components: Polyhedral (not D6) dice"", ""Creatures: Vampires"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Players: Two-Player Only Games""]","[""James Ernest""]",810,6.551266462135327,0.2048888885115634,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 14867:Dogfight + families ['Admin: Better Description Needed!', 'Category: Two-Player Fighting Games']",high
36,Federation & Empire,1986.0,4.3594,2.0,8.0,"[""Components: Map (Interplanetary or Interstellar scale)"", ""Game: Federation & Empire"", ""Setting: Star Fleet Universe"", ""TV Shows: Star Trek (various)"", ""War Battlespace: Space Warfare"", ""War Level of Command: Strategic""]","[""Stephen V. Cole""]",407,6.611928363508733,-0.9306053890807372,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 1594:Federation Space + families ['Components: Map (Interplanetary or Interstellar scale)', 'Game: Federation & Empire']",high
97,Conquest of the Empire,1984.0,2.5176,2.0,6.0,"[""Ancient: Rome"", ""Components: Map (Continental / National scale)"", ""Components: Miniatures"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Digital Implementations: VASSAL"", ""History: Roman Empire"", ""Region: Mediterranean Sea"", ""Series: Gamemaster (Milton Bradley)""]","[""Larry Harris, Jr.""]",1021,6.465368346918858,-0.5581144186258591,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 1478:VI Caesars + families ['Ancient: Rome', 'Components: Map (Continental / National scale)']",high
105,Colossal Arena,1997.0,2.0215,2.0,5.0,"[""Creatures: Monsters"", ""Series: Betting Trilogy (Reiner Knizia)"", ""Series: Fantasy Flight Silver Line""]","[""Reiner Knizia""]",7275,7.120545796314228,0.1665126967028998,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 1367:Grand National Derby + families ['Creatures: Monsters', 'Series: Betting Trilogy (Reiner Knizia)']",high
372,Schotten Totten,1999.0,1.6692,2.0,2.0,"[""Card Games: Lane Battler"", ""Country: Scotland"", ""Digital Implementations: Board Game Arena"", ""Game: Schotten-Totten"", ""Players: Two-Player Only Games"", ""Series: Mini Games (IELLO)""]","[""Reiner Knizia""]",12185,7.629136427904309,0.5228964332416259,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 322864:The Fifth Column + families ['Card Games: Lane Battler', 'Country: Scotland']",high
394,Kahuna,1998.0,2.052,2.0,2.0,"[""Digital Implementations: Apple App Store"", ""Digital Implementations: Board Game Arena"", ""Digital Implementations: Yucata"", ""Islands: Fictional"", ""Players: Two-Player Only Games"", ""Region: Oceania"", ""Series: Two-player games (Kosmos)"", ""Theme: Tropical Islands""]","[""G\u00fcnter Cornett""]",9887,6.919518895314867,-0.1930319937851345,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 309:Arabana-Ikibiti + families ['Digital Implementations: Apple App Store', 'Digital Implementations: Board Game Arena']",high
420,Rail Baron,1977.0,2.2632,3.0,6.0,[],"[""R. S. Erickson"", ""Thomas F. Erickson, Jr.""]",1584,6.803882965882958,0.2695076368989868,0,0,hard_exclude,reimplementation_remake,is_reimplementation True via game_links reimplements 24225:Boxcars + families [],high
1324,Café International: Das Kartenspiel,2001.0,1.3176,2.0,5.0,"[""Game: Caf\u00e9 International"", ""Versions & Editions: Card Versions of Non-Card Games""]","[""Roland Siegers"", ""Rudi Hoffmann""]",986,6.011319234605142,-0.2196777244582177,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 214:Café International + families ['Game: Café International', 'Versions & Editions: Card Versions of Non-Card Games']",high
1334,Entdecker: Exploring New Horizons,2001.0,2.4344,2.0,4.0,"[""Components: 8 x 12 Grids"", ""Components: Map (Regional scale)"", ""History: Age of Discovery"", ""Theme: Tropical Islands""]","[""Klaus Teuber""]",1986,6.868535048659206,0.0109872118411367,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 200:Entdecker + families ['Components: 8 x 12 Grids', 'Components: Map (Regional scale)']",high
1370,The Classic Dungeon,1992.0,1.4286,1.0,6.0,"[""Admin: Better Description Needed!"", ""Category: Dungeon Crawler""]","[""David R. Megarry"", ""Jeff Grubb"", ""Steve Winter""]",400,6.125946967072987,0.084797657029056,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 1339:Dungeon! + families ['Admin: Better Description Needed!', 'Category: Dungeon Crawler']",high
1375,Guadalcanal,1992.0,2.6,2.0,2.0,"[""Country: Solomon Islands"", ""History: World War II (Pacific)"", ""Islands: Guadalcanal"", ""Players: Two-Player Only Games"", ""Series: American History (Avalon Hill)""]","[""S. Craig Taylor""]",168,6.768938603777059,-0.1149479991756461,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 1373:Midway + families ['Country: Solomon Islands', 'History: World War II (Pacific)']",high
1463,Girl Genius: The Works,2001.0,1.9355,2.0,4.0,"[""Theme: Mad Science / Mad Scientist"", ""Theme: Steampunk""]","[""Phil Foglio"", ""James Ernest""]",680,6.185205460798076,-0.4117769747636588,0,0,hard_exclude,reimplementation_remake,"is_reimplementation True via game_links reimplements 1627:XXXenophile + families ['Theme: Mad Science / Mad Scientist', 'Theme: Steampunk']",high
