game_id,title,n_obs,ref_penetration,hobby_well_known,spec_ge10,spec_ge20,tvd_global,overlap_status,max_weight,n_supported_ge10,has_broad,has_niche_drop,broad_decision,broad_reason
324157,Hidden Games Crime Scene: Green Poison,253,0.0008921277784943463,False,0.9486166007905138,0.8458498023715415,0.0952304645021101,borderline_overlap,1280.9641715494108,2,False,False,niche_specialist,specialist 0.95 + niche_drop False + not broad
294693,Nokosu Dice,1222,0.004374650672857819,False,,,0.3393434657504765,borderline_overlap,1749.4093563625318,4,False,False,broad,passes all broad checks
38429,Cornerstone,231,0.0008240537712999985,False,,,0.2365172139880546,borderline_overlap,1288.5170584460718,2,False,False,broad,passes all broad checks
138704,Northern Pacific,1083,0.0038730527251099934,False,,,0.2997734406791843,borderline_overlap,1987.228149895775,4,False,False,broad,passes all broad checks
384,TurfMaster,1030,0.003683162073462602,False,,,0.3239000576815778,adequate_overlap,1304.501507162283,4,False,False,broad,passes all broad checks
83040,Leader 1: Hell of the North,480,0.0017018501798586926,False,,,0.1023992486200891,adequate_overlap,1000.2016294942472,4,False,False,broad,passes all broad checks
212370,Omen: Edge of the Aegean,183,0.0006556601745560858,False,,,0.1644976193002699,adequate_overlap,981.7098276084848,2,False,False,broad,passes all broad checks
224149,Deadball,172,0.000580420482393912,False,,,0.1862150924651821,borderline_overlap,1466.3055183365325,3,False,False,broad,passes all broad checks
178940,Push It,501,0.0017914212419565187,False,,,0.213265017083163,borderline_overlap,2023.2125945438684,2,False,False,broad,passes all broad checks
264476,Rangers of Shadow Deep,486,0.0016839359674391274,False,0.565843621399177,0.3662551440329218,0.1736255676389461,insufficient_overlap,18794.8413958452,8,True,False,broad,passes all broad checks
104,Extrablatt,271,0.0009673674706565201,False,,,0.4421209583371864,borderline_overlap,558.6894927363863,2,False,False,broad,passes all broad checks
147887,Allegiance: A Realm Divided,301,0.0010784355876578243,False,,,0.0731688541282085,adequate_overlap,842.9041793288801,4,False,False,broad,passes all broad checks
153625,Han,354,0.0012683262393052151,False,,,0.3135221299760213,adequate_overlap,774.4639438758269,2,False,False,broad,passes all broad checks
32928,Mü and Lots More,852,0.0030489989538099948,False,,,0.3380506570707934,adequate_overlap,660.4514474349886,2,False,False,broad,passes all broad checks
119637,Zug um Zug: Deutschland,910,0.003256803817876951,False,,,0.0319806168416434,adequate_overlap,1527.854302599949,4,False,False,broad,passes all broad checks
216710,Wings of Glory: WW2 Battle of Britain Starter Set,184,0.0006449116471043467,False,0.7010869565217391,0.4891304347826087,0.1335244762093523,insufficient_overlap,9778.987007805305,6,True,False,broad,passes all broad checks
379908,Marvel United: Spider-Geddon,440,0.001540622268082606,False,0.865909090909091,0.6795454545454546,0.0226944276895766,adequate_overlap,1488.2860867897907,7,False,False,niche_specialist,specialist 0.87 + niche_drop False + not broad
319031,Project L: Kickstarter Edition,522,0.0018666609341186924,False,,,0.1349454554914639,borderline_overlap,1863.4554785090336,4,False,False,broad,passes all broad checks
756,Black Vienna,474,0.0016875188099230406,False,,,0.3449889110673465,borderline_overlap,638.5629809551198,2,False,False,broad,passes all broad checks
139131,Hoplomachus: Rise of Rome,389,0.0013829771987904323,False,0.910025706940874,0.7737789203084833,0.0506546801373621,borderline_overlap,1092.0836107470425,4,False,False,niche_specialist,specialist 0.91 + niche_drop False + not broad
939,Star Wars: The Queen's Gambit,2222,0.007853590724737378,True,0.7821782178217822,0.594959495949595,0.1202341571109383,insufficient_overlap,11505.301383537397,7,False,False,not_hidden_hobby_well_known,ref_penetration 0.0079 >0.5% despite n_obs 2222 — known to hobby core
218933,Warhammer Quest: Shadows Over Hammerhal,229,0.000773893976525216,False,,,0.192909287080448,borderline_overlap,1808.3139191139005,4,False,False,broad,passes all broad checks
274075,The Quest Kids,305,0.0010891841151095634,False,,,0.073534246397372,borderline_overlap,2925.835506372633,3,False,False,broad,passes all broad checks
631,Daytona 500,1007,0.0035828424839130374,False,,,0.2032909235621613,adequate_overlap,1180.8166548422278,4,False,False,broad,passes all broad checks
