game_id,title,year,n_obs,users_rated_pop,rank_current,weight,cat_str,adj_mean,se,post_sd,z,lb_adj,lb_adj_post,lower_1,lower_1_96,lower_post_1_96,expected_quality_pref,underratedness_pref,min_alt_resid,n_decile,vol_band_label,gate_adj_ge_7_0,gate_adj_ge_7_3,gate_adj_ge_7_5,gate_adj_ge_7_6,gate_adj_ge_7_8,gate_adj_ge_8_0,gate_adj_ge_p50,gate_adj_ge_p75,gate_adj_ge_p90,gate_lower196_ge_6_8,gate_lower196_ge_7_0,gate_lower196_ge_7_2,gate_lower1_ge_7_0,gate_lower1_ge_7_2,gate_lower_post196_ge_7_0,gate_adj75_and_lower196_70,gate_adj73_and_lower196_70,gate_adj_p75_and_lower196_70,gate_adj75_and_lower1_70
23995,No Peace Without Spain!: The War of the Spanish Succession 1702-1713,2011.0,332,389.0,5222.0,2.72,Age of Reason; Wargame,7.983829754168513,0.0655331109094958,0.06534534531954335,10.422089167850052,7.855384856785901,7.855752877342208,7.9182966432590165,7.855384856785901,7.855752877342208,7.30083782882314,0.6829919253453722,0.6542959565605813,D6,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
35614,Where There Is Discord: War in the South Atlantic,2009.0,408,431.0,4386.0,3.1096,Modern Warfare; Nautical; Political; Wargame,8.096188002929896,0.05911527919629736,0.05897734231312934,11.55326984928727,7.9803220557051535,7.980592411996162,8.0370727237336,7.9803220557051535,7.980592411996162,7.413213230159115,0.6829747727707813,0.6133803154058075,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244171,Sherlock Holmes: Four Investigations,2014.0,325,351.0,7022.0,1.5,Book; Comic Book / Strip; Murder / Mystery; Novel-based,7.192086353319061,0.06623509234091558,0.06604124585650231,10.311278317320777,7.062265572330866,7.062645511440317,7.125851260978146,7.062265572330866,7.062645511440317,6.5091178818184385,0.6829684715006223,0.5561027327180152,D6,200-499,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
274428,Gaslands: Refuelled,2019.0,742,935.0,2238.0,2.6923,Book; Miniatures; Racing; Science Fiction; Wargame,8.421063220291979,0.04383569272194254,0.043779361503369855,15.55925920671862,8.33514526255697,8.335255671745374,8.377227527570035,8.33514526255697,8.335255671745374,7.739012314725206,0.682050905566773,0.6857288629092855,D8,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271754,Spire's End,2019.0,855,1059.0,2887.0,2.0333,Adventure; Book; Card Game; Dice; Exploration; Fantasy; Fighting; Horror,7.6746149467877265,0.040836336068014165,0.040790783124941735,16.695656642777536,7.594575728094418,7.5946650118628405,7.6337786107197125,7.594575728094418,7.5946650118628405,6.99282550124709,0.6817894455406366,0.6402850283055388,D8,500-999,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
378979,Nusfjord: Big Box,2024.0,353,1139.0,,3.0333,Economic,8.67882596408189,0.06355393916326109,0.06338263338044081,10.721145214373015,8.554260243321899,8.554596002656226,8.615272024918628,8.554260243321899,8.554596002656226,7.997454953367139,0.6813710107147504,0.5177261572914311,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164265,Witness,2014.0,2765,2858.0,1493.0,1.5417,Comic Book / Strip; Deduction; Memory; Murder / Mystery,7.685245615246471,0.022708176377222996,0.022700334409432615,29.997435051478522,7.640737589547114,7.640752959803983,7.662537438869248,7.640737589547114,7.640752959803983,7.004058569233205,0.6811870460132656,0.5120373675266574,D9,2.5k-5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
3284,Star Wars: Epic Duels,2002.0,3220,3449.0,1817.0,1.7828,Fighting; Miniatures; Movies / TV / Radio theme; Science Fiction,7.174767419431028,0.021042720696330248,0.021036480248790703,32.36972365040096,7.13352368686622,7.133535918143398,7.153724698734697,7.13352368686622,7.133535918143398,6.493620365638245,0.6811470537927828,0.5179125506707933,D10,2.5k-5k,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
347811,Too Many Bones: Unbreakable,2023.0,849,1122.0,1296.0,3.8889,Adventure; Fantasy; Fighting,9.134206984352046,0.04098038002874668,0.04093434388429698,16.619689708200433,9.053885439495703,9.053975670338824,9.093226604323299,9.053885439495703,9.053975670338824,8.453125784150142,0.6810812002019038,0.5693498132141972,D8,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17405,1846: The Race for the Midwest,2005.0,3000,3283.0,662.0,3.9948,Economic; Trains,8.539247382960468,0.021800637786221794,0.021793698680626864,31.22707400262942,8.496518132899473,8.496531733546439,8.517446745174247,8.496518132899473,8.496531733546439,7.858477253505601,0.6807701294548671,0.6110241196275155,D10,2.5k-5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256707,Trick Shot,2021.0,446,517.0,4098.0,2.3684,Miniatures; Sports,8.118551500290717,0.05654085834960938,0.05642013318720336,12.031426455751467,8.007731417925482,8.0079680392438,8.062010641941107,8.007731417925482,8.0079680392438,7.438284321312331,0.6802671789783865,0.550708948651657,D7,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350636,Unlock!: Game Adventures,2021.0,1448,1924.0,1221.0,2.36,Deduction; Fantasy; Horror; Puzzle; Real-time; Trains,8.311444745827332,0.03137946578085859,0.031358782930817404,21.672821497574777,8.24994099289685,8.24998153128293,8.280065280046474,8.24994099289685,8.24998153128293,7.631363185269528,0.6800815605578041,0.6817766850217479,D9,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332398,Everdell: The Complete Collection,2022.0,3328,4338.0,,3.0988,Animals; Card Game; City Building; Fantasy,8.968437812825162,0.02069846635653612,0.020692527117062442,32.85478823162085,8.92786881876635,8.92788045967572,8.947739346468625,8.92786881876635,8.92788045967572,8.288394083961839,0.680043728863323,0.6793116770351695,D10,2.5k-5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219217,Arena: The Contest,2019.0,755,1060.0,2860.0,2.8148,Adventure; Fantasy; Fighting; Miniatures; Mythology; Puzzle,8.221567506838992,0.0434566606613828,0.04340177625327358,15.6480533499438,8.136392451942681,8.136500025382576,8.17811084617761,8.136392451942681,8.136500025382576,7.54155536239927,0.680012144439722,0.6599047771238418,D8,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276502,Roads & Boats: 20th Anniversary Edition,2019.0,513,584.0,,4.2667,City Building; Civilization; Economic; Industry / Manufacturing; Transportation,8.877935135912196,0.05271948317051604,0.0526215780019264,12.890052343341091,8.774604948897984,8.77479684302842,8.82521565274168,8.774604948897984,8.77479684302842,8.198378238330355,0.6795568975818416,0.6631036632965834,D7,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,2017.0,1404,1636.0,1653.0,2.24,Deduction; Murder / Mystery; Novel-based; Post-Napoleonic; Puzzle; Spies / Secret Agents,8.008210005971675,0.031867373660689445,0.031845711632774235,21.320885755761786,7.9457499535967235,7.945792411171437,7.976342632310986,7.9457499535967235,7.945792411171437,7.328769372815943,0.6794406331557319,0.6808320071237546,D9,1k-2.5k,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
5770,Orchard,1986.0,1129,1240.0,5202.0,1.0341,Children's Game; Dice,6.538313325965979,0.03553717129346816,0.03550713813282454,19.101436715854966,6.468660470230781,6.468719335225643,6.502776154672511,6.468660470230781,6.468719335225643,5.859502297443299,0.6788110285226798,0.6724625769092354,D8,1k-2.5k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Wiz-War,1983.0,1601,1670.0,3050.0,2.0,Fantasy; Fighting,7.197423433979309,0.02984242840660049,0.02982463671446086,22.731679371375037,7.138932274302372,7.138967146018966,7.167581005572709,7.138932274302372,7.138967146018966,6.519054919777252,0.6783685142020568,0.6627909131573064,D9,1k-2.5k,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
363289,Fantasy Realms: Deluxe Edition,2022.0,969,1386.0,,2.0417,Card Game; Fantasy,8.101911996377199,0.03835905840706064,0.03832129550013595,17.680860711370546,8.02672824189936,8.026802257196932,8.063552937970139,8.02672824189936,8.026802257196932,7.423690827662632,0.6782211687145665,0.5766123084509829,D8,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10156,The Russian Campaign: 4th Edition,2003.0,265,294.0,6111.0,2.9024,Wargame; World War II,7.940029140371037,0.07335114367176006,0.07308812706335754,9.243985745468002,7.796260898774387,7.796776411326856,7.866677996699276,7.796260898774387,7.796776411326856,7.261972213855511,0.6780569265155254,0.673397794303388,D5,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
150997,Shadows of Brimstone: Swamps of Death,2014.0,2296,2527.0,946.0,3.4023,Adventure; American West; Exploration; Fantasy; Horror; Miniatures,8.117201044924434,0.024919761686243776,0.024909399199530027,27.16644389995733,8.068358312019395,8.068378622493356,8.09228128323819,8.068358312019395,8.068378622493356,7.440219737074786,0.6769813078496476,0.6404033135385392,D9,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247104,Blitz Bowl,2018.0,763,856.0,2981.0,2.1739,Fantasy; Fighting; Miniatures; Sports,7.943366758646788,0.04322824036381391,0.04317421580506021,15.657040443008158,7.858639407533713,7.858745295668871,7.900138518282974,7.858639407533713,7.858745295668871,7.266540450990476,0.6768263076563121,0.6736048387662894,D8,500-999,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
29285,Case Blue,2007.0,293,327.0,5124.0,4.5352,Wargame; World War II,8.568516070249974,0.06975832057135248,0.06953197417658989,9.695841701584241,8.431789761930123,8.432233400863858,8.49875774967862,8.431789761930123,8.432233400863858,7.8921504366217725,0.6763656336282011,0.632206492491802,D5,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129492,Bee Alert,2012.0,260,309.0,8409.0,1.2,Animals; Children's Game; Memory,6.811648316758831,0.07405308448513145,0.07378247245597419,9.124708530004147,6.666504271167973,6.667034670745121,6.7375952322737,6.666504271167973,6.667034670745121,6.135935505084234,0.6757128116745967,0.6683355788203791,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134520,Phantom Leader: Deluxe Edition,2013.0,534,609.0,3496.0,2.6341,Aviation / Flight; Vietnam War; Wargame,8.103607453932053,0.05167246718058199,0.051580270065583946,13.060357204470948,8.002329418258112,8.002510124603509,8.051934986751471,8.002329418258112,8.002510124603509,7.4287465749173505,0.6748608790147026,0.6608109174554704,D7,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,Twins,1996.0,242,260.0,12445.0,1.25,Bluffing; Card Game,6.6481736218573335,0.07675773371157922,0.07645649743988003,8.78845314775467,6.4977284637826385,6.498318886875168,6.571415888145754,6.4977284637826385,6.498318886875168,5.97359187540529,0.6745817464520432,0.6338142363357608,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Merchant of Venus,1988.0,2725,2835.0,1675.0,2.8327,Economic; Exploration; Science Fiction; Space Exploration; Transportation,7.575667576957145,0.022874234723515182,0.0228662195173833,29.459178648964436,7.530834076899056,7.530849786703074,7.55279334223363,7.530834076899056,7.530849786703074,6.901811409778766,0.6738561671783794,0.6678331253150764,D9,2.5k-5k,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
167828,Roll Through the Ages: The Iron Age with Mediterranean Expansion,2014.0,263,273.0,,2.3,Ancient; Civilization; Dice,7.418287684599194,0.0736295171339382,0.07336350550679736,9.150630276698168,7.273973831016675,7.274495213805871,7.344658167465256,7.273973831016675,7.274495213805871,6.744531195854712,0.6737564887444814,0.5378334046486986,D5,200-499,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
95,Igel Ärgern,1990.0,1064,1089.0,5050.0,1.3721,Animals; Children's Game; Dice,6.795610751951964,0.03660656787666339,0.03657374354530727,18.40392643741688,6.723861878913704,6.7239262146031615,6.7590041840753,6.723861878913704,6.7239262146031615,6.121906169623543,0.6737045823284209,0.6534077668289608,D8,1k-2.5k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256952,Zombie Kidz Evolution,2018.0,5298,6319.0,576.0,1.3765,Children's Game; Fighting; Horror; Zombies,7.757903919929508,0.016404909905822204,0.01640195252407359,41.05031101715096,7.7257502965140965,7.725756092982324,7.741499010023686,7.7257502965140965,7.725756092982324,7.084477266087166,0.6734266538423421,0.6715330228185028,D10,5k-10k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
140125,Fallen,2014.0,443,510.0,4634.0,3.0656,Card Game; Dice; Exploration; Fantasy,7.791959452858385,0.05673198292287566,0.056610032001929406,11.86655274991312,7.680764766329548,7.6810037901346035,7.735227469935509,7.680764766329548,7.6810037901346035,7.118746384896911,0.6732130679614743,0.5821073572029478,D7,200-499,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
322543,Don't Get Got!: Shut Up & Sit Down Special Edition,2021.0,491,567.0,4528.0,1.2,Bluffing; Humor; Party Game,7.5192775229932165,0.05388762962494229,0.05378308414510106,12.481236095601284,7.41365776892833,7.413862678068819,7.4653898933682745,7.41365776892833,7.413862678068819,6.846693295011994,0.6725842279812229,0.5317042151295777,D7,200-499,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1634,Warhammer Quest,1995.0,2372,2621.0,1515.0,2.686,Adventure; Exploration; Fantasy; Fighting; Miniatures,7.5944432938401985,0.02451729113870423,0.024507422472410324,27.42021164344639,7.546389403208338,7.546408745794274,7.569926002701494,7.546389403208338,7.546408745794274,6.922173981892936,0.6722693119472627,0.5374822279443023,D9,1k-2.5k,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
341919,Magic Mountain,2021.0,662,876.0,4310.0,1.0,Children's Game; Movies / TV / Radio theme,7.132367195379815,0.04640885267634104,0.046342023376221494,14.475983753421945,7.041405844134187,7.041536829562421,7.085958342703474,7.041405844134187,7.041536829562421,6.4605533980221495,0.6718137973576654,0.48870697245783923,D7,500-999,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
508,Blue Max,1983.0,821,861.0,3760.0,2.2745,Aviation / Flight; Wargame; World War I,7.427080244454874,0.041673334120090305,0.04162492571259188,16.115764070869286,7.345400509579497,7.345495390058194,7.385406910334784,7.345400509579497,7.345495390058194,6.755482623728992,0.6715976207258825,0.6323941844321972,D8,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
183572,Dungeons & Dragons Dice Masters: Faerûn Under Siege,2016.0,403,414.0,5045.0,2.4,Collectible Components; Dice; Fantasy; Fighting,7.658413211654792,0.05948086882330733,0.059340363027237254,11.289177471490573,7.541830708761109,7.542106100121407,7.5989323428314846,7.541830708761109,7.542106100121407,6.986923127350025,0.6714900843047671,0.5969046282945589,D6,200-499,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
4934,Battling Tops,1968.0,388,400.0,10602.0,1.2051,Action / Dexterity; Children's Game; Real-time,6.423963106101239,0.060619725270759706,0.06047101369296101,11.065839258476538,6.30514844457055,6.305439919263036,6.36334338083048,6.30514844457055,6.305439919263036,5.753154970362004,0.670808135739235,0.6424105849721498,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,Rise of the Luftwaffe,1993.0,535,551.0,5011.0,2.1385,Aviation / Flight; Card Game; Wargame; World War II,7.4436072940494045,0.05162415256769783,0.05153221336879187,12.986506517937627,7.3424239550167165,7.342604155846573,7.391983141481707,7.3424239550167165,7.342604155846573,6.77318990024599,0.6704173938034144,0.6703485488251886,D7,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
379583,Patterns,2023.0,360,549.0,3911.0,1.8571,Abstract Strategy; Puzzle,8.17285494447676,0.0629330204719034,0.06276667367426492,10.64765045562635,8.04950622435183,8.049832264075201,8.109921924004858,8.04950622435183,8.049832264075201,7.502766140375156,0.6700888041016047,0.5263993959350177,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1037,Deadlands: Doomtown,1998.0,638,657.0,4210.0,3.0167,American West; Card Game; City Building; Collectible Components; Fantasy; Fighting; Horror,7.500553864495632,0.0472736882893626,0.04720305854908072,14.15843071711511,7.407897435448482,7.408035869739434,7.4532801762062695,7.407897435448482,7.408035869739434,6.831232624108196,0.6693212403874362,0.6342267327179609,D7,500-999,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
85204,Kings of War,2012.0,246,280.0,6196.0,2.5,Book; Fantasy; Miniatures; Wargame,7.8422632907507275,0.07613112948498164,0.07583718239119763,8.78700773959859,7.693046276960163,7.69362241326398,7.7661321612657455,7.693046276960163,7.69362241326398,7.173298466741811,0.6689648240089161,0.6764106397912535,D5,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
13354,Car Wars Compendium,1989.0,324,344.0,6397.0,3.2759,Book; Racing; Science Fiction,7.328947478413032,0.06633722824173979,0.06614248626382174,10.081166259103345,7.198926511059222,7.199308205335941,7.262610250171292,7.198926511059222,7.199308205335941,6.6601908513399675,0.6687566270730647,0.6149566385947081,D6,200-499,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0
81250,Stich-Meister,2010.0,501,540.0,5778.0,1.7895,Card Game,7.317742828902715,0.053347118172228244,0.05324568123666871,12.534845957642947,7.213182477285148,7.213381293678845,7.264395710730487,7.213182477285148,7.213381293678845,6.6490449203296595,0.6686979085730558,0.5544871010649493,D7,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
6137,Drive,2003.0,524,538.0,6561.0,1.2586,Animals; Card Game,6.890269166604466,0.05216319488021151,0.052068350824200554,12.818460027925036,6.7880293046392515,6.788215198989033,6.8381059717242545,6.7880293046392515,6.788215198989033,6.221617338103611,0.6686518285008551,0.5677756403911838,D7,500-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169275,Pixel Tactics 4,2015.0,358,389.0,6507.0,1.6667,Card Game; Fantasy; Fighting; Video Game Theme,7.296767669091984,0.06310856619775686,0.06294082719960652,10.594763445008816,7.17307487934438,7.173403647780755,7.233659102894227,7.17307487934438,7.173403647780755,6.62814733887307,0.6686203302189133,0.61731470391359,D6,200-499,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
15369,The Devil's Cauldron: The Battles for Arnhem and Nijmegen,2008.0,401,434.0,4121.0,3.8372,Wargame; World War II,8.523162039899711,0.059629015674999925,0.05948745990342611,11.204376629964733,8.406289169176711,8.406566618488997,8.463533024224711,8.406289169176711,8.406566618488997,7.855056090202941,0.6681059496967698,0.6084405222368687,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313919,Aliens: Bug Hunt,2020.0,451,513.0,4997.0,1.963,Movies / TV / Radio theme; Science Fiction,7.328199216225595,0.056226565429482185,0.05610783810430684,11.859311330902724,7.21799514798381,7.218227853541154,7.271972650796113,7.21799514798381,7.218227853541154,6.661390871729994,0.6668083444956014,0.3336120408758738,D7,200-499,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
175222,Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons,2015.0,456,476.0,5924.0,1.4375,Bluffing; Card Game; Deduction,7.159311997042064,0.05591745607578294,0.055800672086828915,11.924092734933085,7.049713783133529,7.049942679751879,7.10339454096628,7.049713783133529,7.049942679751879,6.4925470652928805,0.6667649317491833,0.5731408320650857,D7,200-499,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
221369,Teen Titans GO! Deck-Building Game,2017.0,229,270.0,7125.0,2.0,Card Game; Comic Book / Strip; Movies / TV / Radio theme,7.228422838310161,0.07890637378459743,0.0785792348952443,8.441627818556809,7.07376634569235,7.074407537915482,7.149516464525563,7.07376634569235,7.074407537915482,6.5623245983086615,0.6660982400014994,0.396856427934944,D5,200-499,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
122294,Ascension: Immortal Heroes,2012.0,1661,1715.0,2114.0,2.1071,Card Game; Fantasy,7.619899260825132,0.029298474641016065,0.029281637675157967,22.720034064622936,7.562474250528741,7.562507250981823,7.590600786184116,7.562474250528741,7.562507250981823,6.954236918939756,0.6656623418853762,0.6128733797034158,D9,1k-2.5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
338,Bargain Hunter,1998.0,1035,1104.0,4056.0,1.8676,Card Game,7.268275554608665,0.0371158705804545,0.0370816583456827,17.92701557544137,7.195528448270974,7.195595504251127,7.23115968402821,7.195528448270974,7.195595504251127,6.602898764616791,0.6653767899918739,0.5486147649812851,D8,1k-2.5k,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
232980,Dream On!,2017.0,528,582.0,6695.0,1.0,Card Game; Children's Game; Humor; Memory; Party Game,6.9801753837744736,0.05196523137714082,0.051871461114400726,12.80167418983683,6.878323530275278,6.8785073199902484,6.928210152397333,6.878323530275278,6.8785073199902484,6.314933422484831,0.6652419612896425,0.6815466092174711,D7,500-999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12234,"DAK2: The Campaign in North Africa, 1940-1942",2004.0,284,311.0,5182.0,4.371,Wargame; World War II,8.614896154680475,0.07085502515944446,0.07061787108214851,9.385458722588346,8.476020305367964,8.476485127359464,8.54404112952103,8.476020305367964,8.476485127359464,7.94988924075855,0.6650069139219248,0.6432303808345186,D5,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137155,Potato Man,2013.0,1531,1830.0,2772.0,1.4304,Card Game,7.370578619778292,0.03051702765532421,0.030498002697028924,21.774864049828103,7.310765245573856,7.310802534492115,7.340061592122968,7.310765245573856,7.310802534492115,6.706074491378763,0.6645041283995292,0.5683010997717721,D9,1k-2.5k,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
129945,HomeStretch,2012.0,355,361.0,7264.0,1.6452,Animals; Racing; Sports,7.10563694492878,0.06337466112159028,0.06320479708664668,10.483293308800144,6.981422609130464,6.981755542638953,7.04226228380719,6.981422609130464,6.981755542638953,6.441261784045336,0.6643751608834441,0.5803583433572257,D6,200-499,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
94104,Omen: A Reign of War,2011.0,1792,1871.0,1998.0,2.3365,Ancient; Card Game; Fantasy; Mythology,7.7093222975164535,0.028207254952442258,0.02819222911677582,23.507475634134927,7.654036077809667,7.654065528447573,7.681115042564011,7.654036077809667,7.654065528447573,7.046240939016085,0.6630813585003681,0.5225213869177292,D9,1k-2.5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
177697,Bang! The Dice Game: The Walking Dead,2015.0,380,402.0,7458.0,1.3333,Bluffing; Comic Book / Strip; Deduction; Dice; Fighting; Horror; Movies / TV / Radio theme; Novel-based; Party Game; Zombies,6.718838764909891,0.061254504102021254,0.06110108361410085,10.814770732905636,6.59877993686993,6.599080641026253,6.6575842608078695,6.59877993686993,6.599080641026253,6.056385346688703,0.6624534182211876,0.4519877141570863,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262547,Don't Get Got!,2018.0,1691,2097.0,2451.0,1.075,Bluffing; Humor; Party Game,7.208323483096059,0.029037419766452296,0.029021028613272982,22.8121179354631,7.151410140353812,7.151442267014044,7.179286063329607,7.151410140353812,7.151442267014044,6.545918438842202,0.6624050442538572,0.6340966478488568,D9,1k-2.5k,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
283642,Cowboy Bebop: Space Serenade,2019.0,705,874.0,3591.0,2.3462,Card Game; Movies / TV / Radio theme; Science Fiction; Space Exploration,7.606055865360379,0.04497128198940285,0.044910464650251045,14.727332249101195,7.517912152661149,7.5180313546458875,7.5610845833709766,7.517912152661149,7.5180313546458875,6.943748853834423,0.6623070115259564,0.45671613060314264,D8,500-999,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28805,The Lord of the Rings: Strategy Battle Game,2005.0,404,439.0,5569.0,2.8438,Fantasy; Miniatures; Movies / TV / Radio theme; Novel-based; Wargame,7.439150170811665,0.05940720827638155,0.059267222610506584,11.143852635036739,7.3227120425899574,7.322986414495072,7.379742962535284,7.3227120425899574,7.322986414495072,6.777124996320734,0.6620251744909309,0.46034900968311643,D6,200-499,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
107190,Flash Duel: Second Edition,2011.0,790,805.0,4720.0,1.6102,Card Game; Fantasy; Fighting,7.164674365257852,0.04248310794100097,0.04243182591045783,15.574592515290853,7.08140747369349,7.081507986473355,7.122191257316851,7.08140747369349,7.081507986473355,6.503017270293645,0.6616570949642071,0.6534892356068571,D8,500-999,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
371,Mystery Rummy: Murders in the Rue Morgue,1999.0,853,876.0,4583.0,1.7143,Card Game; Murder / Mystery,7.022662471805933,0.04088418182088398,0.04083846875356665,16.162754361500163,6.942529475437,6.9426190730489425,6.98177828998505,6.942529475437,6.9426190730489425,6.361861483764075,0.6608009880418582,0.5087245313110031,D8,500-999,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
277030,1824: Austrian-Hungarian Railway,2019.0,324,373.0,4714.0,4.0,Economic; Trains,8.58846574072724,0.06633722824173979,0.06614248626382174,9.957568213410704,8.458444773373431,8.45882646765015,8.522128512485502,8.458444773373431,8.45882646765015,7.927908265421522,0.6605574753057191,0.5947502132568356,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2678,Voyage of the B.S.M. Pandora,1981.0,344,379.0,7148.0,2.6667,Adventure; Exploration; Science Fiction; Space Exploration,6.990011095610649,0.06437994559142632,0.06420189208837253,10.258509770882087,6.863826402251454,6.864175387117439,6.925631150019223,6.863826402251454,6.864175387117439,6.329568794712145,0.6604423008985041,0.5842501609641895,D6,200-499,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35497,Fauna,2008.0,4718,5019.0,1261.0,1.4436,Animals; Educational; Trivia,7.3788191390409725,0.017384045833028196,0.01738052679485019,37.98914090257054,7.344746409208237,7.344753306523066,7.361435093207945,7.344746409208237,7.344753306523066,6.71841417243332,0.6604049666076524,0.5252576780680087,D10,2.5k-5k,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
1356,Hexen Rennen,2001.0,247,258.0,11615.0,1.4,Horror; Racing,6.607311121303544,0.07597686158687786,0.07568469094695074,8.678309328561141,6.458396472593264,6.458969127047521,6.531334259716666,6.458396472593264,6.458969127047521,5.947960414639343,0.6593507066642008,0.5269398330412169,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,Klondike,1993.0,401,409.0,8545.0,1.3793,Action / Dexterity; Bluffing; Children's Game,6.691574535328916,0.059629015674999925,0.05948745990342611,11.046586631174929,6.574701664605916,6.574979113918201,6.631945519653916,6.574701664605916,6.574979113918201,6.032877447943342,0.6586970873855744,0.5852749722187482,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
