game_id,title,primary_type,at_risk_pop,N_at_risk,n_raters,n_raters_in_pop,penetration,penetration_pct,mean_p_raters,mean_p_nonraters_est,max_w,ess,ess_ratio,overlap_flag,reason
283792,SpaceShipped,Economic,ACTIVE_50PLUS,119969,854,719.0000000000001,0.005993214913852746,0.5993214913852746,0.6453119672991025,,12.445678864225204,518.3846301026805,0.607007763586277,sufficient,active50
283792,SpaceShipped,Economic,TYPE_Economic_GE5,170899,854,675.0000000000001,0.003949701285554627,0.39497012855546265,0.6453119672991025,,12.445678864225204,518.3846301026805,0.607007763586277,low_penetration,share 0.790
283792,SpaceShipped,Economic,TYPE_Economic_GE10,105561,854,550.0,0.0052102575761881756,0.5210257576188175,0.6453119672991025,,12.445678864225204,518.3846301026805,0.607007763586277,low_penetration,share 0.644
283792,SpaceShipped,Economic,TYPE_Economic_GE20,55654,854,387.0,0.00695367808243792,0.695367808243792,0.6453119672991025,,12.445678864225204,518.3846301026805,0.607007763586277,low_penetration,share 0.453
283795,Würfel-WG,Other,ALL_ACTIVE,287302,240,240.0,0.0008353579160604521,0.08353579160604521,0.5545602592819775,,15.87949515286708,156.05496873603997,0.6502290364001665,sufficient,stable
283795,Würfel-WG,Other,ACTIVE_50PLUS,119969,240,210.0,0.0017504522001517058,0.1750452200151706,0.5545602592819775,,15.87949515286708,156.05496873603997,0.6502290364001665,sufficient,active50
283797,Exit: The Game – The Stormy Flight,Coop,ALL_ACTIVE,287302,1366,1366.0,0.004754578805577407,0.4754578805577407,0.7542686607770733,,10.324437145550212,963.9961721028426,0.7057073002217003,sufficient,stable
283797,Exit: The Game – The Stormy Flight,Coop,ACTIVE_50PLUS,119969,1366,1249.0,0.010411022847568955,1.0411022847568956,0.7542686607770733,,10.324437145550212,963.9961721028426,0.7057073002217003,sufficient,active50
283797,Exit: The Game – The Stormy Flight,Coop,TYPE_Coop_GE5,160550,1366,1345.0000000000002,0.008377452507007164,0.8377452507007164,0.7542686607770733,,10.324437145550212,963.9961721028426,0.7057073002217003,low_penetration,share 0.985
283797,Exit: The Game – The Stormy Flight,Coop,TYPE_Coop_GE10,94562,1366,1299.0000000000002,0.013737019098580827,1.3737019098580827,0.7542686607770733,,10.324437145550212,963.9961721028426,0.7057073002217003,low_penetration,share 0.951
283797,Exit: The Game – The Stormy Flight,Coop,TYPE_Coop_GE20,44575,1366,1165.0,0.026135726303982053,2.613572630398205,0.7542686607770733,,10.324437145550212,963.9961721028426,0.7057073002217003,low_penetration,share 0.853
283820,King Me!,Other,ALL_ACTIVE,287302,118,118.0,0.0004107176420630556,0.04107176420630556,0.6632869886478407,,6.409337242789448,90.58768705619951,0.7676922631881314,insufficient,n_obs<150
283820,King Me!,Other,ACTIVE_50PLUS,119969,118,103.0,0.0008585551267410748,0.08585551267410747,0.6632869886478407,,6.409337242789448,90.58768705619951,0.7676922631881314,insufficient,active50
283850,Orconomics (Second Edition),Economic,ALL_ACTIVE,287302,107,107.0,0.0003724304042436182,0.03724304042436182,0.7575767553681515,,8.178418104736888,68.41347702462595,0.6393782899497752,insufficient,n_obs<150
283850,Orconomics (Second Edition),Economic,ACTIVE_50PLUS,119969,107,92.00000000000003,0.0007668647733997952,0.07668647733997952,0.7575767553681515,,8.178418104736888,68.41347702462595,0.6393782899497752,insufficient,active50
283850,Orconomics (Second Edition),Economic,TYPE_Economic_GE5,170899,107,98.00000000000001,0.0005734381125694125,0.05734381125694125,0.7575767553681515,,8.178418104736888,68.41347702462595,0.6393782899497752,low_penetration,share 0.916
283850,Orconomics (Second Edition),Economic,TYPE_Economic_GE10,105561,107,84.0,0.0007957484298178304,0.07957484298178304,0.7575767553681515,,8.178418104736888,68.41347702462595,0.6393782899497752,low_penetration,share 0.785
283850,Orconomics (Second Edition),Economic,TYPE_Economic_GE20,55654,107,71.0,0.0012757393898012721,0.1275739389801272,0.7575767553681515,,8.178418104736888,68.41347702462595,0.6393782899497752,low_penetration,share 0.664
283863,The Magnificent,Economic,ALL_ACTIVE,287302,3885,3885.0,0.013522356266228568,1.3522356266228568,0.8713784804432844,,7.1001893587152205,3453.082788215052,0.8888243985109529,sufficient,stable
283863,The Magnificent,Economic,ACTIVE_50PLUS,119969,3885,3685.0000000000005,0.030716268369328746,3.0716268369328747,0.8713784804432844,,7.1001893587152205,3453.082788215052,0.8888243985109529,sufficient,active50
283863,The Magnificent,Economic,TYPE_Economic_GE5,170899,3885,3786.0000000000005,0.022153435654977505,2.2153435654977507,0.8713784804432844,,7.1001893587152205,3453.082788215052,0.8888243985109529,low_penetration,share 0.975
283863,The Magnificent,Economic,TYPE_Economic_GE10,105561,3885,3630.0,0.034387700002841956,3.4387700002841957,0.8713784804432844,,7.1001893587152205,3453.082788215052,0.8888243985109529,low_penetration,share 0.934
283863,The Magnificent,Economic,TYPE_Economic_GE20,55654,3885,3271.0,0.0587738527329572,5.877385273295721,0.8713784804432844,,7.1001893587152205,3453.082788215052,0.8888243985109529,sufficient,share 0.842
283864,Trails of Tucana,Other,ALL_ACTIVE,287302,4776,4776.0,0.016623622529602994,1.6623622529602995,0.5848351897942713,,14.142735657914097,3431.100614751192,0.7184046513298141,sufficient,stable
283864,Trails of Tucana,Other,ACTIVE_50PLUS,119969,4776,4451.0,0.037101251156548776,3.7101251156548773,0.5848351897942713,,14.142735657914097,3431.100614751192,0.7184046513298141,sufficient,active50
283867,Offshore,Economic,ALL_ACTIVE,287302,254,254.0,0.0008840871278306451,0.08840871278306452,0.8585014714618731,,4.482681136212836,222.0556316642368,0.874234770331641,sufficient,stable
283867,Offshore,Economic,ACTIVE_50PLUS,119969,254,244.00000000000003,0.0020338587468429347,0.20338587468429348,0.8585014714618731,,4.482681136212836,222.0556316642368,0.874234770331641,sufficient,active50
283867,Offshore,Economic,TYPE_Economic_GE5,170899,254,251.0,0.0014687037372951275,0.14687037372951275,0.8585014714618731,,4.482681136212836,222.0556316642368,0.874234770331641,low_penetration,share 0.988
283867,Offshore,Economic,TYPE_Economic_GE10,105561,254,242.0,0.0022925133335227974,0.22925133335227973,0.8585014714618731,,4.482681136212836,222.0556316642368,0.874234770331641,low_penetration,share 0.953
283867,Offshore,Economic,TYPE_Economic_GE20,55654,254,225.0,0.004042836094440651,0.40428360944406505,0.8585014714618731,,4.482681136212836,222.0556316642368,0.874234770331641,low_penetration,share 0.886
283871,Spies & Lies: A Stratego Story,Other,ALL_ACTIVE,287302,334,334.0,0.0011625397665174625,0.11625397665174625,0.6636833469123914,,9.576200522862154,238.9795203610776,0.7155075459912502,sufficient,stable
283871,Spies & Lies: A Stratego Story,Other,ACTIVE_50PLUS,119969,334,306.00000000000006,0.0025506589202210577,0.2550658920221058,0.6636833469123914,,9.576200522862154,238.9795203610776,0.7155075459912502,sufficient,active50
283924,Merchants of Dunhuang,Other,ALL_ACTIVE,287302,306,306.0,0.0010650813429770765,0.10650813429770765,0.687470258704897,,9.889581106380676,220.35952934957663,0.7201291808809693,sufficient,stable
283924,Merchants of Dunhuang,Other,ACTIVE_50PLUS,119969,306,288.00000000000006,0.0024006201602080543,0.24006201602080543,0.687470258704897,,9.889581106380676,220.35952934957663,0.7201291808809693,sufficient,active50
283934,Exit: The Game – Theft on the Mississippi,Coop,ALL_ACTIVE,287302,1597,1597.0,0.005558610799785591,0.5558610799785592,0.806730376645785,,8.853847978974658,1280.3478655828308,0.8017206421933818,sufficient,stable
283934,Exit: The Game – Theft on the Mississippi,Coop,ACTIVE_50PLUS,119969,1597,1444.0000000000002,0.012036442747709828,1.2036442747709828,0.806730376645785,,8.853847978974658,1280.3478655828308,0.8017206421933818,sufficient,active50
283934,Exit: The Game – Theft on the Mississippi,Coop,TYPE_Coop_GE5,160550,1597,1568.0,0.009766427904079725,0.9766427904079725,0.806730376645785,,8.853847978974658,1280.3478655828308,0.8017206421933818,low_penetration,share 0.982
283934,Exit: The Game – Theft on the Mississippi,Coop,TYPE_Coop_GE10,94562,1597,1509.0000000000002,0.01595778431082253,1.595778431082253,0.806730376645785,,8.853847978974658,1280.3478655828308,0.8017206421933818,low_penetration,share 0.945
283934,Exit: The Game – Theft on the Mississippi,Coop,TYPE_Coop_GE20,44575,1597,1347.0,0.030218732473359506,3.0218732473359506,0.806730376645785,,8.853847978974658,1280.3478655828308,0.8017206421933818,low_penetration,share 0.843
283935,Lost Cities: Auf Schatzsuche,Other,ALL_ACTIVE,287302,157,157.0,0.000546463303422879,0.0546463303422879,0.667221002389678,,10.840205336088408,106.6843326769592,0.6795180425284025,sufficient,stable
283935,Lost Cities: Auf Schatzsuche,Other,ACTIVE_50PLUS,119969,157,148.00000000000003,0.0012336520267735834,0.12336520267735834,0.667221002389678,,10.840205336088408,106.6843326769592,0.6795180425284025,sufficient,active50
283948,Marco Polo II: In the Service of the Khan,Economic,ALL_ACTIVE,287302,7598,7598.0,0.026446039359280478,2.644603935928048,0.8566662007897823,,6.752326577880231,6930.515286790582,0.9121499456160281,sufficient,stable
283948,Marco Polo II: In the Service of the Khan,Economic,ACTIVE_50PLUS,119969,7598,6987.000000000001,0.05824004534504748,5.824004534504748,0.8566662007897823,,6.752326577880231,6930.515286790582,0.9121499456160281,sufficient,active50
283948,Marco Polo II: In the Service of the Khan,Economic,TYPE_Economic_GE5,170899,7598,7483.0,0.043786095881192984,4.378609588119298,0.8566662007897823,,6.752326577880231,6930.515286790582,0.9121499456160281,low_penetration,share 0.985
283948,Marco Polo II: In the Service of the Khan,Economic,TYPE_Economic_GE10,105561,7598,7184.000000000001,0.06805543714061064,6.805543714061065,0.8566662007897823,,6.752326577880231,6930.515286790582,0.9121499456160281,sufficient,share 0.946
283948,Marco Polo II: In the Service of the Khan,Economic,TYPE_Economic_GE20,55654,7598,6334.0,0.11381032809860926,11.381032809860926,0.8566662007897823,,6.752326577880231,6930.515286790582,0.9121499456160281,sufficient,share 0.834
284054,Smoothies,Other,ALL_ACTIVE,287302,282,282.0,0.0009815455513710312,0.09815455513710312,0.6721814530068161,,8.56515016679511,213.7447766944496,0.7579602010441475,sufficient,stable
284054,Smoothies,Other,ACTIVE_50PLUS,119969,282,268.00000000000006,0.002233910426860273,0.22339104268602727,0.6721814530068161,,8.56515016679511,213.7447766944496,0.7579602010441475,sufficient,active50
284082,Adventure Games: The Volcanic Island,Coop,ALL_ACTIVE,287302,673,673.0,0.002342482822952851,0.2342482822952851,0.7503685289535759,,8.27489635049987,496.5338579696266,0.7377917651851806,sufficient,stable
284082,Adventure Games: The Volcanic Island,Coop,ACTIVE_50PLUS,119969,673,607.0000000000001,0.00505964040710517,0.5059640407105169,0.7503685289535759,,8.27489635049987,496.5338579696266,0.7377917651851806,sufficient,active50
284082,Adventure Games: The Volcanic Island,Coop,TYPE_Coop_GE5,160550,673,663.0,0.004129554655870445,0.41295546558704455,0.7503685289535759,,8.27489635049987,496.5338579696266,0.7377917651851806,low_penetration,share 0.985
284082,Adventure Games: The Volcanic Island,Coop,TYPE_Coop_GE10,94562,673,638.0,0.006746896216239081,0.6746896216239081,0.7503685289535759,,8.27489635049987,496.5338579696266,0.7377917651851806,low_penetration,share 0.948
284082,Adventure Games: The Volcanic Island,Coop,TYPE_Coop_GE20,44575,673,565.0,0.012675266404935503,1.2675266404935503,0.7503685289535759,,8.27489635049987,496.5338579696266,0.7377917651851806,low_penetration,share 0.840
284083,The Crew: The Quest for Planet Nine,Coop,ALL_ACTIVE,287302,43167,43167.0,0.15024956317742305,15.024956317742305,0.6044761958438891,,20.0767226421151,26692.022501467374,0.6183432367657556,sufficient,|delta| 0.06
284083,The Crew: The Quest for Planet Nine,Coop,ACTIVE_50PLUS,119969,43167,34533.0,0.28784936108494696,28.784936108494698,0.6044761958438891,,20.0767226421151,26692.022501467374,0.6183432367657556,sufficient,active50
284083,The Crew: The Quest for Planet Nine,Coop,TYPE_Coop_GE5,160550,43167,38105.00000000001,0.2373403924011212,23.73403924011212,0.6044761958438891,,20.0767226421151,26692.022501467374,0.6183432367657556,sufficient,share 0.883
284083,The Crew: The Quest for Planet Nine,Coop,TYPE_Coop_GE10,94562,43167,31060.000000000004,0.32846174996298727,32.84617499629873,0.6044761958438891,,20.0767226421151,26692.022501467374,0.6183432367657556,sufficient,share 0.720
284083,The Crew: The Quest for Planet Nine,Coop,TYPE_Coop_GE20,44575,43167,20615.0,0.46247896803140776,46.247896803140776,0.6044761958438891,,20.0767226421151,26692.022501467374,0.6183432367657556,sufficient,share 0.478
284108,Pictures,Party,ALL_ACTIVE,287302,3352,3352.0,0.011667165560977646,1.1667165560977646,0.6972573022047679,,20.566817876235472,1809.7615601556583,0.5399050000464375,sufficient,|delta| 0.09
284108,Pictures,Party,ACTIVE_50PLUS,119969,3352,2998.0000000000005,0.024989789028832452,2.498978902883245,0.6972573022047679,,20.566817876235472,1809.7615601556583,0.5399050000464375,sufficient,active50
284108,Pictures,Party,TYPE_Party_GE5,117050,3352,3016.0,0.025766766339171295,2.5766766339171294,0.6972573022047679,,20.566817876235472,1809.7615601556583,0.5399050000464375,low_penetration,share 0.900
284108,Pictures,Party,TYPE_Party_GE10,62902,3352,2622.0,0.04168388922450796,4.168388922450796,0.6972573022047679,,20.566817876235472,1809.7615601556583,0.5399050000464375,low_penetration,share 0.782
284108,Pictures,Party,TYPE_Party_GE20,25291,3352,1969.9999999999998,0.07789332173500454,7.789332173500455,0.6972573022047679,,20.566817876235472,1809.7615601556583,0.5399050000464375,sufficient,share 0.588
284118,Mechanical Beast,Coop,ALL_ACTIVE,287302,266,266.0,0.0009258550236336677,0.09258550236336677,0.7475209165745436,,7.013612939394624,201.11946393729525,0.7560882102905836,sufficient,stable
284118,Mechanical Beast,Coop,ACTIVE_50PLUS,119969,266,239.0,0.001992181313505989,0.1992181313505989,0.7475209165745436,,7.013612939394624,201.11946393729525,0.7560882102905836,sufficient,active50
284118,Mechanical Beast,Coop,TYPE_Coop_GE5,160550,266,253.0,0.0015758330738087822,0.15758330738087822,0.7475209165745436,,7.013612939394624,201.11946393729525,0.7560882102905836,low_penetration,share 0.951
284118,Mechanical Beast,Coop,TYPE_Coop_GE10,94562,266,236.0,0.002495717095662105,0.24957170956621053,0.7475209165745436,,7.013612939394624,201.11946393729525,0.7560882102905836,low_penetration,share 0.887
284118,Mechanical Beast,Coop,TYPE_Coop_GE20,44575,266,200.0,0.00448681996634885,0.448681996634885,0.7475209165745436,,7.013612939394624,201.11946393729525,0.7560882102905836,low_penetration,share 0.752
284121,Uprising: Curse of the Last Emperor,Wargame,ALL_ACTIVE,287302,1219,1219.0,0.004242922081990379,0.42429220819903796,0.6696076936165574,,58.79866477041145,238.5217088331826,0.1956699826359168,sufficient,|delta| 0.01 or ESS ratio 0.20
284121,Uprising: Curse of the Last Emperor,Wargame,ACTIVE_50PLUS,119969,1219,1011.0000000000001,0.008427177020730356,0.8427177020730356,0.6696076936165574,,58.79866477041145,238.5217088331826,0.1956699826359168,sufficient,active50
284121,Uprising: Curse of the Last Emperor,Wargame,TYPE_Wargame_GE5,80585,1219,781.0000000000001,0.009691629955947138,0.9691629955947137,0.6696076936165574,,58.79866477041145,238.5217088331826,0.1956699826359168,low_penetration,share 0.641
284121,Uprising: Curse of the Last Emperor,Wargame,TYPE_Wargame_GE10,40922,1219,537.0,0.01312252578075363,1.3122525780753629,0.6696076936165574,,58.79866477041145,238.5217088331826,0.1956699826359168,low_penetration,share 0.441
284121,Uprising: Curse of the Last Emperor,Wargame,TYPE_Wargame_GE20,17338,1219,286.9999999999999,0.01655323566732033,1.655323566732033,0.6696076936165574,,58.79866477041145,238.5217088331826,0.1956699826359168,low_penetration,share 0.235
284189,Foundations of Rome,Economic,ALL_ACTIVE,287302,4280,4280.0,0.014897216169744728,1.489721616974473,0.7477321798738624,,13.090344546344,2860.3477440608094,0.6683055476777592,sufficient,stable
284189,Foundations of Rome,Economic,ACTIVE_50PLUS,119969,4280,3863.0000000000005,0.032199984996124004,3.2199984996124003,0.7477321798738624,,13.090344546344,2860.3477440608094,0.6683055476777592,sufficient,active50
284189,Foundations of Rome,Economic,TYPE_Economic_GE5,170899,4280,3997.0,0.02338808301979532,2.338808301979532,0.7477321798738624,,13.090344546344,2860.3477440608094,0.6683055476777592,low_penetration,share 0.934
284189,Foundations of Rome,Economic,TYPE_Economic_GE10,105561,4280,3665.0,0.034719261848599386,3.4719261848599388,0.7477321798738624,,13.090344546344,2860.3477440608094,0.6683055476777592,low_penetration,share 0.856
284189,Foundations of Rome,Economic,TYPE_Economic_GE20,55654,4280,3058.0,0.054946634563553386,5.4946634563553385,0.7477321798738624,,13.090344546344,2860.3477440608094,0.6683055476777592,sufficient,share 0.714
284195,Sherlock: Don's Legacy,Coop,ALL_ACTIVE,287302,380,380.0,0.0013226500337623825,0.13226500337623825,0.768591026220807,,11.959683831857742,280.07195721627653,0.7370314663586225,sufficient,stable
284195,Sherlock: Don's Legacy,Coop,ACTIVE_50PLUS,119969,380,364.00000000000006,0.003034117146929624,0.3034117146929624,0.768591026220807,,11.959683831857742,280.07195721627653,0.7370314663586225,sufficient,active50
284195,Sherlock: Don's Legacy,Coop,TYPE_Coop_GE5,160550,380,376.00000000000006,0.0023419495484272817,0.23419495484272818,0.768591026220807,,11.959683831857742,280.07195721627653,0.7370314663586225,low_penetration,share 0.989
284195,Sherlock: Don's Legacy,Coop,TYPE_Coop_GE10,94562,380,364.99999999999994,0.0038599014403248658,0.38599014403248655,0.768591026220807,,11.959683831857742,280.07195721627653,0.7370314663586225,low_penetration,share 0.961
284195,Sherlock: Don's Legacy,Coop,TYPE_Coop_GE20,44575,380,342.0,0.007672462142456534,0.7672462142456534,0.768591026220807,,11.959683831857742,280.07195721627653,0.7370314663586225,low_penetration,share 0.900
284217,Rush M.D.,Coop,ALL_ACTIVE,287302,1361,1361.0,0.00473717551565948,0.473717551565948,0.768719277927126,,9.967082397879915,1002.7248709597822,0.7367559669065262,sufficient,stable
284217,Rush M.D.,Coop,ACTIVE_50PLUS,119969,1361,1237.0,0.010310997007560286,1.0310997007560285,0.768719277927126,,9.967082397879915,1002.7248709597822,0.7367559669065262,sufficient,active50
284217,Rush M.D.,Coop,TYPE_Coop_GE5,160550,1361,1302.0,0.008109623170351915,0.8109623170351915,0.768719277927126,,9.967082397879915,1002.7248709597822,0.7367559669065262,low_penetration,share 0.957
284217,Rush M.D.,Coop,TYPE_Coop_GE10,94562,1361,1211.0,0.01280641272392716,1.2806412723927159,0.768719277927126,,9.967082397879915,1002.7248709597822,0.7367559669065262,low_penetration,share 0.890
284217,Rush M.D.,Coop,TYPE_Coop_GE20,44575,1361,1023.9999999999999,0.02297251822770611,2.2972518227706114,0.768719277927126,,9.967082397879915,1002.7248709597822,0.7367559669065262,low_penetration,share 0.752
284229,Butterfly,Other,ALL_ACTIVE,287302,953,953.0,0.0033170670583567118,0.3317067058356712,0.6877023469294838,,9.981618853042516,739.7548929835561,0.7762380828788626,sufficient,stable
284229,Butterfly,Other,ACTIVE_50PLUS,119969,953,920.0000000000001,0.007668647733997951,0.7668647733997951,0.6877023469294838,,9.981618853042516,739.7548929835561,0.7762380828788626,sufficient,active50
284269,Taxi Derby,Economic,ALL_ACTIVE,287302,169,169.0,0.0005882311992259017,0.058823119922590164,0.742038463083958,,7.778735635132173,115.47834380401537,0.6833038094912152,sufficient,stable
284269,Taxi Derby,Economic,ACTIVE_50PLUS,119969,169,150.00000000000003,0.0012503230001083615,0.12503230001083615,0.742038463083958,,7.778735635132173,115.47834380401537,0.6833038094912152,sufficient,active50
284269,Taxi Derby,Economic,TYPE_Economic_GE5,170899,169,155.0,0.0009069684433495808,0.09069684433495807,0.742038463083958,,7.778735635132173,115.47834380401537,0.6833038094912152,low_penetration,share 0.917
284269,Taxi Derby,Economic,TYPE_Economic_GE10,105561,169,139.0,0.001316774187436648,0.1316774187436648,0.742038463083958,,7.778735635132173,115.47834380401537,0.6833038094912152,low_penetration,share 0.822
284269,Taxi Derby,Economic,TYPE_Economic_GE20,55654,169,109.0,0.0019585294857512488,0.19585294857512486,0.742038463083958,,7.778735635132173,115.47834380401537,0.6833038094912152,low_penetration,share 0.645
284291,Bloom Town,Other,ALL_ACTIVE,287302,625,625.0,0.0021754112397407606,0.21754112397407604,0.6890101799871823,,9.569972604761489,460.3189933011716,0.7365103892818745,sufficient,stable
284291,Bloom Town,Other,ACTIVE_50PLUS,119969,625,590.0,0.0049179371337595545,0.49179371337595545,0.6890101799871823,,9.569972604761489,460.3189933011716,0.7365103892818745,sufficient,active50
284294,RatVille,Other,ALL_ACTIVE,287302,135,135.0,0.0004698888277840043,0.04698888277840043,0.6992375482197258,,5.763687298871215,106.16956732978198,0.7864412394798665,insufficient,n_obs<150
284294,RatVille,Other,ACTIVE_50PLUS,119969,135,121.00000000000001,0.0010085938867540783,0.10085938867540782,0.6992375482197258,,5.763687298871215,106.16956732978198,0.7864412394798665,insufficient,active50
284306,Star Scrappers: Orbital,Other,ALL_ACTIVE,287302,486,486.0,0.0016915997800224154,0.16915997800224153,0.6273620538986727,,8.81596369723997,355.93978547190085,0.7323863898598783,sufficient,stable
284306,Star Scrappers: Orbital,Other,ACTIVE_50PLUS,119969,486,434.0,0.0036176012136468587,0.3617601213646859,0.6273620538986727,,8.81596369723997,355.93978547190085,0.7323863898598783,sufficient,active50
284333,Yggdrasil Chronicles,Coop,ALL_ACTIVE,287302,743,743.0,0.002586128881803816,0.25861288818038164,0.7865744268921113,,8.468217190258008,556.432868937466,0.7489002273720942,sufficient,stable
284333,Yggdrasil Chronicles,Coop,ACTIVE_50PLUS,119969,743,649.0,0.00540973084713551,0.540973084713551,0.7865744268921113,,8.468217190258008,556.432868937466,0.7489002273720942,sufficient,active50
284333,Yggdrasil Chronicles,Coop,TYPE_Coop_GE5,160550,743,709.0,0.004416069760199315,0.4416069760199315,0.7865744268921113,,8.468217190258008,556.432868937466,0.7489002273720942,low_penetration,share 0.954
284333,Yggdrasil Chronicles,Coop,TYPE_Coop_GE10,94562,743,646.0,0.0068314967957530505,0.683149679575305,0.7865744268921113,,8.468217190258008,556.432868937466,0.7489002273720942,low_penetration,share 0.869
284333,Yggdrasil Chronicles,Coop,TYPE_Coop_GE20,44575,743,547.0,0.012271452607964105,1.2271452607964104,0.7865744268921113,,8.468217190258008,556.432868937466,0.7489002273720942,low_penetration,share 0.736
284378,Kanban EV,Economic,ALL_ACTIVE,287302,8345,8345.0,0.029046090873018637,2.9046090873018637,0.8720805282879882,,4.004582976318474,7874.314624977027,0.9435967195898175,sufficient,stable
284378,Kanban EV,Economic,ACTIVE_50PLUS,119969,8345,7408.000000000001,0.06174928523201828,6.174928523201828,0.8720805282879882,,4.004582976318474,7874.314624977027,0.9435967195898175,sufficient,active50
284378,Kanban EV,Economic,TYPE_Economic_GE5,170899,8345,8160.000000000001,0.047747499985371485,4.774749998537149,0.8720805282879882,,4.004582976318474,7874.314624977027,0.9435967195898175,low_penetration,share 0.978
284378,Kanban EV,Economic,TYPE_Economic_GE10,105561,8345,7684.0,0.07279203493714535,7.279203493714535,0.8720805282879882,,4.004582976318474,7874.314624977027,0.9435967195898175,sufficient,share 0.921
284378,Kanban EV,Economic,TYPE_Economic_GE20,55654,8345,6468.0,0.11621806159485391,11.621806159485391,0.8720805282879882,,4.004582976318474,7874.314624977027,0.9435967195898175,sufficient,share 0.775
284429,Paris: New Eden,Other,ALL_ACTIVE,287302,795,795.0,0.0027671230969502475,0.27671230969502475,0.7195437154212505,,8.115683588919019,640.4544949039944,0.8056031382440181,sufficient,stable
284429,Paris: New Eden,Other,ACTIVE_50PLUS,119969,795,743.0000000000001,0.006193266593870084,0.6193266593870085,0.7195437154212505,,8.115683588919019,640.4544949039944,0.8056031382440181,sufficient,active50
286096,Tapestry,Other,ALL_ACTIVE,287302,20696,20696.0,0.07203569762827965,7.203569762827964,0.6796619045110953,,7.984504732599456,16814.701357233902,0.8124614107670034,sufficient,stable
286096,Tapestry,Other,ACTIVE_50PLUS,119969,20696,17865.000000000004,0.14891346931290586,14.891346931290586,0.6796619045110953,,7.984504732599456,16814.701357233902,0.8124614107670034,sufficient,active50
286109,Hierarchy,Other,ALL_ACTIVE,287302,348,348.0,0.0012112689782876555,0.12112689782876554,0.580498370109833,,10.719724658191817,250.25890366785373,0.7191347806547521,sufficient,stable
286109,Hierarchy,Other,ACTIVE_50PLUS,119969,348,318.00000000000006,0.0026506847602297263,0.2650684760229726,0.580498370109833,,10.719724658191817,250.25890366785373,0.7191347806547521,sufficient,active50
286126,Monopoly: Socialism,Economic,ALL_ACTIVE,287302,137,137.0,0.0004768501437511747,0.04768501437511747,0.5357164941381708,,14.786137898217651,77.32902019873417,0.5644454029104684,insufficient,n_obs<150
286126,Monopoly: Socialism,Economic,ACTIVE_50PLUS,119969,137,93.00000000000001,0.0007752002600671841,0.07752002600671841,0.5357164941381708,,14.786137898217651,77.32902019873417,0.5644454029104684,insufficient,active50
286126,Monopoly: Socialism,Economic,TYPE_Economic_GE5,170899,137,105.00000000000001,0.0006143979777529419,0.06143979777529419,0.5357164941381708,,14.786137898217651,77.32902019873417,0.5644454029104684,low_penetration,share 0.766
286126,Monopoly: Socialism,Economic,TYPE_Economic_GE10,105561,137,85.0,0.0008052216254108999,0.08052216254108999,0.5357164941381708,,14.786137898217651,77.32902019873417,0.5644454029104684,low_penetration,share 0.620
286126,Monopoly: Socialism,Economic,TYPE_Economic_GE20,55654,137,55.99999999999999,0.0010062169835052285,0.10062169835052286,0.5357164941381708,,14.786137898217651,77.32902019873417,0.5644454029104684,low_penetration,share 0.409
286145,Walking in Provence,Other,ALL_ACTIVE,287302,321,321.0,0.0011172912127308547,0.11172912127308547,0.7252289660750026,,8.672215986642044,232.3268121923481,0.7237595395400251,sufficient,stable
286145,Walking in Provence,Other,ACTIVE_50PLUS,119969,321,303.0,0.0025256524602188897,0.25256524602188896,0.7252289660750026,,8.672215986642044,232.3268121923481,0.7237595395400251,sufficient,active50
286156,Wayfinders,Other,ALL_ACTIVE,287302,730,730.0,0.0025408803280172086,0.2540880328017209,0.7125797820197297,,7.23520887179024,599.9346094281374,0.8218282320933389,sufficient,stable
286156,Wayfinders,Other,ACTIVE_50PLUS,119969,730,685.0,0.005709808367161517,0.5709808367161516,0.7125797820197297,,7.23520887179024,599.9346094281374,0.8218282320933389,sufficient,active50
286158,D.E.I.: Divide et Impera,Economic,ALL_ACTIVE,287302,941,941.0,0.003275299162553689,0.3275299162553689,0.810400180053754,,6.80352052601967,719.4486620911138,0.764557558013936,sufficient,stable
286158,D.E.I.: Divide et Impera,Economic,ACTIVE_50PLUS,119969,941,822.0,0.00685177004059382,0.685177004059382,0.810400180053754,,6.80352052601967,719.4486620911138,0.764557558013936,sufficient,active50
286158,D.E.I.: Divide et Impera,Economic,TYPE_Economic_GE5,170899,941,868.0,0.005079023282757653,0.5079023282757653,0.810400180053754,,6.80352052601967,719.4486620911138,0.764557558013936,low_penetration,share 0.922
286158,D.E.I.: Divide et Impera,Economic,TYPE_Economic_GE10,105561,941,782.0,0.007408038953780278,0.7408038953780278,0.810400180053754,,6.80352052601967,719.4486620911138,0.764557558013936,low_penetration,share 0.831
286158,D.E.I.: Divide et Impera,Economic,TYPE_Economic_GE20,55654,941,676.0,0.012146476443741689,1.214647644374169,0.810400180053754,,6.80352052601967,719.4486620911138,0.764557558013936,low_penetration,share 0.718
286160,Godspeed,Other,ALL_ACTIVE,287302,908,908.0,0.003160437449095377,0.3160437449095377,0.7246614415887254,,6.9797681774798015,712.6384475417079,0.7848441052221453,sufficient,stable
286160,Godspeed,Other,ACTIVE_50PLUS,119969,908,825.0000000000001,0.0068767765005959885,0.6876776500595988,0.7246614415887254,,6.9797681774798015,712.6384475417079,0.7848441052221453,sufficient,active50
