game_id,title,year,n_obs,users_rated,weight,weight_missing,raw_mean,adj_mean,se_adj,expected_quality,underratedness,underratedness_cv,lower_bound_resid,lower_bound_adj,model_spec,volume_band,volume_band_6,year_band,volume_decile,is_reimplementation,bayes_rating,rank_current
287322,Mystic Market,2019.0,1069,1295.0,1.619,0.0,7.005352151543501,7.187591949405474,0.036501578285086815,7.1189057175529005,0.06868623185257317,0.06505229865064077,-0.002856861586196996,7.116048855966704,Q3b,1k-2.5k,1k-2k,2010s,D8,False,6.0146,3118.0
287450,Nothing Personal (Revised Edition),2019.0,138,152.0,2.6667,0.0,7.2930507246376814,7.629914199227693,0.10159233742701944,7.197123798075328,0.43279040115236533,0.4359294601153607,0.23366941979540723,7.430793217870735,Q3b,100-199,100-199,2010s,D2,False,5.59905,9552.0
287591,Storytailors,2020.0,281,330.0,1.1,0.0,6.711067615658362,6.874455855898045,0.07119464615842558,6.586743043496313,0.2877128124017325,0.2837150417183292,0.14817130593121838,6.734914349427531,Q3b,200-499,200-499,2020s,D5,False,5.6297,8192.0
287607,The Mind Extreme,2019.0,1275,1498.0,1.3333,0.0,6.89629595294118,7.1780260778155505,0.03342299803846684,7.051435655232003,0.12659042258354702,0.1312736886389292,0.06108134642815201,7.112517001660155,Q3b,1k-2.5k,1k-2k,2010s,D8,False,5.99954,3202.0
287938,Kitchen Rush (Revised Edition),2019.0,1928,2245.0,2.1233,0.0,7.435642806016594,7.729352449817236,0.027179845333878155,7.4442090901752955,0.2851433596419408,0.27829636288582194,0.23187086278753963,7.676079952962835,Q3b,1k-2.5k,1k-2k,2010s,D9,False,6.41762,1546.0
288080,Dice Realms,2022.0,1189,1441.0,2.3947,0.0,7.135383515559295,7.652006088023053,0.03461063509450864,7.743252663593827,-0.09124657557077409,-0.08819961989253855,-0.15908342035601103,7.584169243237816,Q3b,1k-2.5k,1k-2k,2020s,D8,False,6.08596,2748.0
288431,Origami: Legends,2019.0,145,164.0,1.625,0.0,6.873448275862068,7.132361404935212,0.09910977603390549,6.717926661380806,0.41443474355440557,0.42277628289825486,0.22017958252795083,6.9381062439087575,Q3b,100-199,100-199,2010s,D2,False,5.57842,10770.0
288828,Opale,2019.0,310,361.0,1.5714,0.0,6.889774193548387,7.139984888886899,0.06778282248133423,6.896889667302087,0.24309522158481212,0.24339922818200055,0.11024088952139702,7.007130556823484,Q3b,200-499,200-499,2010s,D5,False,5.66578,7151.0
289018,On a Scale of One to T-Rex,2019.0,547,695.0,1.0,0.0,5.739515539305301,5.948003926430054,0.051027798591166566,6.472659210820016,-0.5246552843899615,-0.5080411094879143,-0.624669769628648,5.847989441191368,Q3b,500-999,500-999,2010s,D7,False,5.52423,18312.0
289565,Hunted: Mining Colony 415,2021.0,231,274.0,1.8182,0.0,6.875541125541125,7.016476224249302,0.07852257009464976,7.193245416766388,-0.176769192517086,-0.179121575303534,-0.3306734299025995,6.862571986863788,Q3b,200-499,200-499,2020s,D4,False,5.63365,8069.0
