game_id,title,year,n_obs,users_rated,weight,weight_missing,raw_mean,adj_mean,se_adj,expected_quality,underratedness,underratedness_cv,lower_bound_resid,lower_bound_adj,model_spec,volume_band,volume_band_6,year_band,volume_decile,is_reimplementation,bayes_rating,rank_current,rank_underratedness
143680,Nightfall: Eastern Skies,2013.0,113,121.0,2.6667,0.0,7.6415929203539825,8.036883002448286,0.1122693670265072,6.894158655302542,1.1427243471457444,1.1254971348456975,0.9226763877737904,7.816835043076332,Q3b,100-199,100-199,2010s,D1,False,5.59961,9516.0,188
213788,Ascension: Year Three Collector's Edition,2016.0,218,232.0,2.5,0.0,7.933750321100916,8.068199869579036,0.08082993862686555,6.925820960431359,1.142378909147677,1.1356869492074786,0.9839522294390206,7.909773189870379,Q3b,200-499,200-499,2010s,D4,False,5.69431,,189
23540,Shikoku 1889,2004.0,2196,2733.0,3.8205,0.0,7.976111111111108,8.708669073783875,0.025467383487896292,7.5681355872415565,1.140533486542319,1.1347867483479792,1.0906174149060421,8.658753002147598,Q3b,1k-2.5k,2k-5k,2000s,D9,False,6.83193,719.0,190
7823,1837: Rail Building in the Austro-Hungarian Empire,1994.0,103,128.0,4.1667,0.0,7.44368932038835,8.288622016967615,0.11759311193156399,7.148162481154161,1.140459535813454,1.1282200913060354,0.9099770364275885,8.058139517581749,Q3b,100-199,100-199,1990s,D1,False,5.60095,9439.0,191
59335,Wherewolf,2009.0,164,185.0,2.0625,0.0,7.3374999999999995,7.505710001170089,0.09319198703176114,6.3658943484573545,1.139815652712734,1.1694206509766492,0.9571593581304823,7.323053706587837,Q3b,100-199,100-199,2000s,D3,False,5.62454,8397.0,192
1942,Foppen,1995.0,429,435.0,1.6286,0.0,6.610023310023309,7.2353645589857924,0.05761981369945871,6.097222376202955,1.138142182782837,1.1678926179410878,1.025207347931898,7.122429724134854,Q3b,200-499,200-499,1990s,D6,False,5.67272,6984.0,193
377704,Tales of the Arthurian Knights,2024.0,164,740.0,2.05,0.0,8.067919512195123,8.360316616574263,0.09319198703176114,7.223012404376613,1.13730421219765,1.1355737760637865,0.9546479176153981,8.177660321992011,Q3b,100-199,100-199,2020s,D3,False,6.04666,2964.0,194
5516,Symbioz,1995.0,107,115.0,2.625,0.0,6.935981308411215,7.5164167164840245,0.115374174587065,6.380804742164225,1.1356119743197999,1.1200636984213999,0.9094785921291525,7.2902833342933775,Q3b,100-199,100-199,1990s,D1,False,5.56431,11916.0,195
7771,En Garde!,1975.0,122,129.0,2.2308,0.0,6.745081967213115,7.05932216555945,0.10804895738021865,5.9239036376647665,1.1354185278946831,1.1245817828385531,0.9236425714294546,6.847546209094221,Q3b,100-199,100-199,1970s,D1,False,5.56048,12256.0,196
106113,Manoeuvre: Distant Lands,2017.0,124,132.0,2.0,0.0,7.860483870967743,8.204750188949733,0.10717405263794114,7.069786204909294,1.1349639840404393,1.1475463908526269,0.9249028408700747,7.994689045779368,Q3b,100-199,100-199,2010s,D2,False,5.62353,8434.0,197
265755,Exceed: Street Fighter – Chun-Li Box,2019.0,127,132.0,3.0,0.0,8.200349921259843,8.565142783813933,0.10590065234778524,7.431141724586354,1.1340010592275789,1.1289902708276198,0.9264357806259198,8.357577505212273,Q3b,100-199,100-199,2010s,D2,False,5.63812,7921.0,198
249552,Ascension: Delirium,2018.0,280,309.0,2.0,0.0,7.709714321428572,7.9930499409443625,0.07132166614551344,6.859621333375518,1.1334286075688444,1.1296602871409958,0.9936381419236381,7.853259475299156,Q3b,200-499,200-499,2010s,D5,False,5.74248,5607.0,199
151,Piratenbillard,1989.0,441,461.0,1.2333,0.0,6.546145124716553,7.077685673791166,0.05683046389500929,5.945493484578719,1.1321921892124465,1.1532309089526667,1.0208044799782283,6.966297964556947,Q3b,200-499,200-499,1980s,D6,False,5.66914,7066.0,200
13223,The Best of Chronology,1997.0,280,318.0,1.1875,0.0,6.628035714285714,6.985619477424805,0.07132166614551344,5.857153351377642,1.1284661260471633,1.1443746961345944,0.988675660401957,6.845829011779599,Q3b,200-499,200-499,1990s,D5,False,5.62885,8225.0,201
153498,Kamisado Max,2014.0,155,167.0,1.6667,0.0,7.319245161290322,7.6015884541196,0.0958593868490308,6.474501873070528,1.1270865810490722,1.1271314111865962,0.9392021828249719,7.4137040558955,Q3b,100-199,100-199,2010s,D3,False,5.6174,8671.0,202
3226,Bowl Bound,1978.0,221,248.0,1.8788,0.0,6.901809954751131,7.1724335043704,0.08027944455796115,6.046541167472904,1.125892336897496,1.1719843798756715,0.9685446255638921,7.015085793036796,Q3b,200-499,200-499,1970s,D4,True,5.62851,8239.0,203
215565,Roads to Gettysburg II: Lee Strikes North,2018.0,256,283.0,3.5909,0.0,8.847265625000002,9.231490674317204,0.07458998386219969,8.10657024292598,1.1249204313912244,1.1186523156482124,0.9787240630213131,9.085294305947292,Q3b,200-499,200-499,2010s,D5,False,5.82379,4587.0,204
138704,Northern Pacific,2013.0,1083,1238.0,1.4516,0.0,7.05713758079409,7.806710588238965,0.036264881904581756,6.683286906689489,1.1234236815494762,1.123416984693713,1.0523445130164961,7.735631419705984,Q3b,1k-2.5k,1k-2k,2010s,D8,False,6.04072,2992.0,205
379908,Marvel United: Spider-Geddon,2023.0,440,807.0,1.8235,0.0,8.341863636363636,8.473507589416219,0.056895007316031886,7.3509136420634285,1.1225939473527902,1.1111662571738687,1.0110797330133676,8.361993375076796,Q3b,200-499,200-499,2020s,D6,False,6.13891,2498.0,206
111081,Animal Upon Animal: Crest Climbers,2011.0,363,381.0,1.0714,0.0,6.910027548209367,7.3178880739619,0.0626393414715503,6.19547261742292,1.1224154565389792,1.1045649332466638,0.9996423472547407,7.195114964677661,Q3b,200-499,200-499,2010s,D6,False,5.69354,6504.0,207
174298,Napoleon's Last Gamble: Battles of the Hundred Days,2016.0,151,188.0,2.8125,0.0,8.329139072847681,8.524707498575438,0.09712074881117622,7.402805497221777,1.1219020013536607,1.1224522411859859,0.9315453336837554,8.334350830905533,Q3b,100-199,100-199,2010s,D2,False,5.67304,6978.0,208
100473,String Railway: Transport,2011.0,138,141.0,1.8333,0.0,6.805434782608695,7.420433437147748,0.10159233742701944,6.299243422861691,1.1211900142860571,1.1262830699666697,0.922069032929099,7.22131245579079,Q3b,100-199,100-199,2010s,D2,False,5.57324,11171.0,209
294693,Nokosu Dice,2016.0,1222,2263.0,2.0698,0.0,7.587088379705398,8.257636144590894,0.03414010817690469,7.138496318729022,1.1191398258618719,1.1243729252144607,1.0522252138351387,8.19072153256416,Q3b,1k-2.5k,1k-2k,2010s,D8,False,6.53832,1241.0,210
295503,The Champion of the Wild (Second Edition),2019.0,157,182.0,1.2,0.0,7.2330573248407655,7.484851097695819,0.09524686053291706,6.36725045622476,1.1176006414710598,1.1294062155305733,0.9309167948265423,7.298167251051302,Q3b,100-199,100-199,2010s,D3,False,5.60698,9156.0,211
1313,1826: Railroading in France and Belgium from 1826,2000.0,158,165.0,3.875,0.0,7.3955696202531644,8.223435412452895,0.09494496798099698,7.107493609444202,1.1159418030086936,1.098769669847277,0.9298496657659395,8.03734327521014,Q3b,100-199,100-199,2000s,D3,False,5.62226,8480.0,212
384,TurfMaster,1998.0,1030,1078.0,1.94,0.0,7.209556407766991,7.683046583267463,0.037186207085086444,6.567131629895416,1.1159149533720472,1.1271075053260153,1.0430299874852778,7.610161617380693,Q3b,1k-2.5k,1k-2k,1990s,D8,False,6.02915,3051.0,213
38429,Cornerstone,2008.0,231,241.0,1.6786,0.0,7.11948051948052,7.581854742456799,0.07852257009464976,6.466722934150662,1.1151318083061375,1.1271056481159407,0.9612275709206239,7.427950505071285,Q3b,200-499,200-499,2000s,D4,False,5.64077,7838.0,214
909,Saturn,1997.0,210,224.0,1.25,0.0,6.713095238095238,7.179241109070336,0.08235516629632961,6.06422092028631,1.115020188784026,1.1186249076834098,0.9536040628432201,7.01782498312953,Q3b,200-499,200-499,1990s,D4,False,5.60879,9084.0,215
3925,Elefant Hunt,1984.0,109,113.0,1.0,0.0,6.178899082568807,6.3841418114779644,0.11431079545189816,5.269364729564053,1.1147770819139113,1.1004602466424176,0.8907279228281909,6.160092652392244,Q3b,100-199,100-199,1980s,D1,False,5.53299,16161.0,216
12750,1860: Railways on the Isle of Wight,2004.0,982,1060.0,4.1277,0.0,7.889718258655804,8.702273638789405,0.03808419252473232,7.588454185677241,1.1138194531121641,1.1025295588703088,1.0391744357636887,8.62762862144093,Q3b,500-999,500-999,2000s,D8,False,6.22395,2163.0,217
4292,The Sword and the Flame,1979.0,116,128.0,2.3889,0.0,7.411637931034483,7.6092559823801285,0.1108080982232961,6.496003142591755,1.1132528397883732,1.0901487481055128,0.8960689672707128,7.392072109862468,Q3b,100-199,100-199,1970s,D1,False,5.58538,10331.0,218
3590,Campaign Trail: The Game of Presidential Elections,1983.0,110,113.0,1.75,0.0,6.539363636363635,6.988248736836424,0.11379001463206377,5.875709096610695,1.1125396402257293,1.1346375460828506,0.8895112115468843,6.76522030815758,Q3b,100-199,100-199,1980s,D1,False,5.54333,14339.0,219
212956,Room 25 Ultimate,2016.0,873,1022.0,2.1429,0.0,7.306599725085913,7.595697657822653,0.040391815504993586,6.483198234378598,1.1124994234440546,1.1466740943777527,1.033331465054267,7.516529699432866,Q3b,500-999,500-999,2010s,D8,False,6.00485,,220
1974,Das GROSSE und das kleine A,1996.0,101,106.0,1.3,0.0,6.554554455445545,6.969752717932541,0.11875169273608258,5.857917941121993,1.1118347768105474,1.1200024906706778,0.8790814590478255,6.736999400169819,Q3b,100-199,100-199,1990s,D1,True,5.54477,14119.0,221
83283,Volo,2010.0,101,122.0,2.7143,0.0,7.48910891089109,7.967566568208754,0.11875169273608258,6.855902279700382,1.111664288508372,1.1057691629562978,0.8789109707456502,7.734813250446033,Q3b,100-199,100-199,2010s,D1,False,5.59786,9614.0,222
359065,Blitz Bowl: Ultimate Edition,2022.0,249,316.0,2.2727,0.0,8.220107108433735,8.579050702178197,0.07563117059152864,7.467613607927543,1.111437094250654,1.1205613032883566,0.9631999998912578,8.4308136078188,Q3b,200-499,200-499,2020s,D4,False,5.79782,4862.0,223
41090,Magnate,2008.0,210,224.0,2.1739,0.0,7.216233333333332,7.683532630210059,0.08235516629632961,6.572761822014561,1.1107708081954977,1.126952717091199,0.9493546822546917,7.522116504269253,Q3b,200-499,200-499,2000s,D4,False,5.65052,7557.0,224
390406,The Morrison Game Factory,2024.0,146,523.0,2.2222,0.0,8.161301369863013,8.593847282891009,0.09876977580017929,7.4833904099058675,1.1104568729851412,1.102489883659599,0.9168681124167898,8.400258522322657,Q3b,100-199,100-199,2020s,D2,False,5.96654,3413.0,225
4241,Soldiers: Tactical Combat in 1914-15,1972.0,114,128.0,2.0769,0.0,7.196052631578947,7.403795504468701,0.11177587291431,6.297218473046938,1.1065770314217636,1.1163104226437204,0.8874963205097159,7.184714793556654,Q3b,100-199,100-199,1970s,D1,False,5.58415,10407.0,226
29140,Tumblin-Dice Jr.,2006.0,265,266.0,1.0,0.0,6.745060377358491,7.11425040865106,0.07331242056203599,6.007863720983792,1.1063866876672677,1.1473370344275473,0.9626943433656772,6.970558064349469,Q3b,200-499,200-499,2000s,D5,False,5.62839,8248.0,227
364766,MicroMacro: Crime City – All In,2022.0,1234,1715.0,1.0732,0.0,7.845953541329013,8.135560036297067,0.033973705359168424,7.030198990100921,1.1053610461961458,1.1196249033664927,1.0387725836921757,8.068971573793096,Q3b,1k-2.5k,1k-2k,2020s,D8,False,6.44658,1466.0,228
17997,Anno Domini: Sex & Crime,1998.0,454,473.0,1.3929,0.0,6.660440528634361,6.973911681648043,0.05601090236259157,5.87041969494094,1.1034919867071027,1.0982375660807184,0.9937106180764232,6.864130313017363,Q3b,200-499,200-499,1990s,D6,False,5.69171,6543.0,229
322984,Shadows of Brimstone: City of the Ancients (Revised Edition),2020.0,182,267.0,3.5556,0.0,8.383791208791209,8.575585667395497,0.08846363930818893,7.47348606632568,1.102099601069817,1.104173476197463,0.9287108680257666,8.402196934351448,Q3b,100-199,100-199,2020s,D3,False,5.74572,5557.0,230
139131,Hoplomachus: Rise of Rome,2013.0,389,403.0,2.9474,0.0,7.956898046272491,8.212705736298304,0.06050979689307838,7.110786750669551,1.1019189856287532,1.1107205688334254,0.9833197837183196,8.09410653438787,Q3b,200-499,200-499,2010s,D6,False,5.83825,4437.0,231
146207,Dead Man's Hand,2013.0,136,151.0,2.1429,0.0,7.804338235294117,7.9825298601065695,0.1023366135853585,6.880783537796145,1.101746322310425,1.1304282498214269,0.9011665596831222,7.781950097479267,Q3b,100-199,100-199,2010s,D2,False,5.62428,8405.0,232
5155,Dorada,1988.0,153,166.0,1.0,0.0,6.1496732026143786,6.662896136522411,0.09648388457316583,5.56351397798651,1.0993821585359012,1.1124354552608686,0.9102737447724961,6.473787722759006,Q3b,100-199,100-199,1980s,D2,False,5.54706,13803.0,233
256885,The Fantasy Trip: Legacy Edition,2019.0,148,405.0,2.8333,0.0,8.787162162162161,8.534328343536563,0.09810014248054857,7.434951116694236,1.0993772268423267,1.1368871437139063,0.9071009475804516,8.342052064274688,Q3b,100-199,100-199,2010s,D2,False,5.68253,,234
233194,Banned Words,2017.0,319,361.0,1.2,0.0,7.0305893416927905,7.368858681824073,0.06681979737082182,6.269948795401023,1.0989098864230504,1.1198120329559833,0.9679430835762397,7.237891878977262,Q3b,200-499,200-499,2010s,D5,False,5.69619,6442.0,235
173270,Ogre / G.E.V.,1990.0,103,122.0,2.0,0.0,7.413592233009708,7.444375570992515,0.11759311193156399,6.345574470308732,1.098801100683783,1.1125694338793117,0.8683186012979176,7.213893071606649,Q3b,100-199,100-199,1990s,D1,False,5.58985,,236
224830,Chimera & More,2017.0,136,161.0,2.4,0.0,7.400441176470589,8.05503327505175,0.1023366135853585,6.956550038104567,1.0984832369471835,1.097972503518573,0.8979034743198808,7.854453512424447,Q3b,100-199,100-199,2010s,D2,False,5.61616,8717.0,237
94373,Dien Bien Phu: The Final Gamble,2014.0,256,322.0,3.037,0.0,8.405078125,8.682484796881457,0.07458998386219969,7.584335050973653,1.0981497459078042,1.1186611514888494,0.9519533775378929,8.536288428511545,Q3b,200-499,200-499,2010s,D5,False,5.79578,4891.0,238
5107,Pyramid: Home Game,1974.0,132,141.0,1.2222,0.0,6.147734848484849,6.361853639485614,0.1038755963880404,5.26438937071228,1.0974642687733338,1.1031300043722707,0.8938680998527746,6.158257470565054,Q3b,100-199,100-199,1970s,D2,False,5.53689,15392.0,239
212370,Omen: Edge of the Aegean,2016.0,183,194.0,2.0,0.0,7.360928961748634,7.772215473079981,0.08822160427375413,6.675467049077383,1.0967484240025973,1.1114887195736474,0.9238340796260393,7.599301128703423,Q3b,100-199,100-199,2010s,D3,False,5.63867,7904.0,240
16747,Tumblin' Dice,2004.0,4786,5252.0,1.0492,0.0,7.237977588800669,7.619640926524079,0.01725099497664168,6.523885277231324,1.0957556492927552,1.0828927735766314,1.0619436991385374,7.585828976369862,Q3b,2.5k-5k,2k-5k,2000s,D10,False,6.70927,906.0,241
18485,18MEX,2005.0,647,707.0,3.8421,0.0,7.657378160741887,8.568871388950305,0.04691895767522434,7.474096778795182,1.0947746101551221,1.1110990425928335,1.0028134531116824,8.476910231906865,Q3b,500-999,500-999,2000s,D7,False,6.00125,3184.0,242
113,"Plotters, Inc.",1999.0,353,403.0,1.8462,0.0,6.760339943342774,7.369978379655524,0.06352038813683634,6.275481898455077,1.094496481200447,1.1110905321112279,0.9699965204522477,7.245478418907324,Q3b,200-499,200-499,1990s,D6,False,5.68778,6635.0,243
144574,Last Chance for Victory: The Battle of Gettysburg,2014.0,165,189.0,4.1071,0.0,8.784551515151515,8.990150177064573,0.09290915789079598,7.896060515249889,1.0940896618146834,1.0939991169046142,0.9119877123487232,8.808048227598613,Q3b,100-199,100-199,2010s,D3,False,5.69893,6380.0,244
9963,Santorini,2004.0,380,396.0,2.3478,0.0,7.185306526315791,7.687820440284095,0.0612221669799983,6.594569826716514,1.093250613567581,1.0961401697729558,0.9732551662867843,7.567824993003298,Q3b,200-499,200-499,2000s,D6,False,5.72937,5836.0,245
361923,Curse of the Dark,2022.0,128,240.0,2.25,0.0,8.00546875,8.255860213505064,0.10548616679511308,7.163371424991832,1.0924887885132328,1.0825825252843488,0.8857359015948112,8.049107326586643,Q3b,100-199,100-199,2020s,D2,False,5.69019,6581.0,246
5306,Harry's Grand Slam Baseball Game,1962.0,416,428.0,1.1194,0.0,6.32876201923077,6.665675524440571,0.05851319742029648,5.573492553397134,1.092182971043437,1.1019381082643118,0.9774971040996558,6.55098965749679,Q3b,200-499,200-499,1960s,D6,False,5.62587,8347.0,247
321044,Dungeon Fighter in the Catacombs of Gloomy Ghosts,2022.0,113,165.0,1.75,0.0,7.755929203539823,8.025192627253691,0.1122693670265072,6.933143559271086,1.0920490679826056,1.157252815448789,0.8720011086106515,7.805144667881737,Q3b,100-199,100-199,2020s,D1,False,5.64324,7763.0,248
21569,Adigma,2001.0,129,165.0,1.5556,0.0,7.430224806201551,7.108547668768143,0.10507651023085979,6.01666834968567,1.091879319082473,1.082845196407062,0.8859293590299877,6.902597708715658,Q3b,100-199,100-199,2000s,D2,False,5.60127,9432.0,249
84088,Fauna Junior,2010.0,135,144.0,1.4286,0.0,6.8084444444444445,7.1754479905088635,0.10271493877055267,6.08485412283995,1.0905938676689138,1.089574448878845,0.8892725876786305,6.97412671051858,Q3b,100-199,100-199,2010s,D2,False,5.57182,11298.0,250
219650,Arydia: The Paths We Dare Tread,2025.0,637,2581.0,3.307,0.0,9.20381354788069,9.388250917291272,0.04728580421119867,8.298768294432707,1.089482622858565,1.0704804162008124,0.9968024466046156,9.295570741037322,Q3b,500-999,500-999,2020s,D7,False,7.09257,403.0,251
34098,Guelphs and Ghibellines,2009.0,114,129.0,2.5833,0.0,7.834210526315789,8.129029668387597,0.11177587291431,7.039894115077203,1.0891355533103937,1.1055083056217585,0.8700548423983461,7.9099489574755495,Q3b,100-199,100-199,2000s,D1,False,5.61194,8917.0,252
473,Olé!,1996.0,262,269.0,1.4286,0.0,6.580343511450381,7.0656198828939845,0.07373095348041055,5.976497905618485,1.0891219772754992,1.102334024107507,0.9446093084538946,6.9211072140723795,Q3b,200-499,200-499,1990s,D5,False,5.61487,8777.0,253
22348,Duplik,2005.0,2293,2518.0,1.2087,0.0,6.95105887483646,7.254496584658732,0.02492289389100693,6.166037015340892,1.0884595693178394,1.093973108031335,1.0396106972914658,7.205647712632358,Q3b,1k-2.5k,2k-5k,2000s,D9,False,6.23214,2129.0,254
8815,Academia,1989.0,117,133.0,1.3636,0.0,6.859999999999999,6.737001303332364,0.11033354315946356,5.649478411944427,1.0875228913879367,1.0712371631949926,0.8712691467953881,6.520747558739815,Q3b,100-199,100-199,1980s,D1,False,5.5564,12654.0,255
308,Santa Fe,1992.0,241,246.0,2.2,0.0,6.955836804979253,7.448039123789988,0.07687621178874714,6.360551504567146,1.0874876192228413,1.0942202798487752,0.936810244116897,7.297361748684043,Q3b,200-499,200-499,1990s,D4,False,5.63672,7969.0,256
223327,Someone Has Died,2016.0,179,208.0,1.0,0.0,6.958697653631284,7.1234193366865535,0.08920187441025379,6.037475927270773,1.0859434094157807,1.1150992067127463,0.9111077355716832,6.948583662842456,Q3b,100-199,100-199,2010s,D3,False,5.60651,9178.0,257
322985,Shadows of Brimstone: Swamps of Death (Revised Edition),2020.0,137,194.0,3.6667,0.0,8.463649635036496,8.609584343208867,0.10196243824262387,7.5260242900621055,1.083560053146762,1.0634979875280344,0.8837136741912192,8.409737964253324,Q3b,100-199,100-199,2020s,D2,False,5.69614,6443.0,258
251830,Alhambra: Mega Box,2019.0,221,241.0,2.5,0.0,8.007262443438913,8.256667811970221,0.08027944455796115,7.174325552396292,1.0823422595739292,1.079388781270815,0.9249945482403252,8.099320100636618,Q3b,200-499,200-499,2010s,D4,False,5.72573,,259
134824,Qwirkle Trio,2012.0,123,129.0,1.25,0.0,7.085528455284552,7.263137635573957,0.10760883759820682,6.1810874694099365,1.082050166164021,1.0802309073505976,0.8711368444715356,7.052224313881472,Q3b,100-199,100-199,2010s,D1,False,5.57917,,260
173776,Battle for Biternia,2018.0,126,176.0,2.8571,0.0,7.742460317460318,8.315857592624537,0.10632006251327562,7.234542026281174,1.0813155663433633,1.0910860506692757,0.8729282438173431,8.107470270098517,Q3b,100-199,100-199,2010s,D2,False,5.63991,7874.0,261
180845,Wibbell++,2017.0,177,194.0,1.2,0.0,7.0960903954802275,7.379601982997008,0.089704424158108,6.29906503811484,1.0805369448821684,1.085932276855881,0.9047162735322768,7.203781311647116,Q3b,100-199,100-199,2010s,D3,False,5.61015,,262
3730,Statis Pro Baseball,1971.0,470,546.0,2.1481,0.0,7.03094370212766,7.229671268453754,0.055049270335400094,6.1494928785754155,1.0801783898783386,1.085620147293766,0.9722818200209544,7.1217746985963695,Q3b,200-499,200-499,1970s,D6,False,5.77399,5138.0,263
272538,1828,2018.0,194,209.0,4.2143,0.0,7.89020618556701,8.958374841770517,0.0856839799440507,7.880151649461338,1.0782231923091796,1.0735407538105566,0.9102825916188402,8.790434241080177,Q3b,100-199,100-199,2010s,D3,False,5.69592,6449.0,264
199182,Commands & Colors Tricorne: The American Revolution,2017.0,302,355.0,2.4583,0.0,8.211233145695365,8.498585846053697,0.06867474007829803,7.4211222671521035,1.0774635789015932,1.0762672837736513,0.942861088348129,8.363983355500233,Q3b,200-499,200-499,2010s,D5,False,5.82064,4610.0,265
153625,Han,2014.0,354,392.0,2.1579,0.0,7.099807909604519,7.729112032176084,0.06343060662463253,6.652864589084235,1.076247443091849,1.0736084755820299,0.9519234541075692,7.604788043191804,Q3b,200-499,200-499,2010s,D6,False,5.73836,5664.0,266
224483,Exceed Fighting System,2016.0,586,705.0,2.6522,0.0,7.9196075085324225,8.434270347579723,0.04930054131777425,7.361794325774305,1.072476021805418,1.1020018881913263,0.9758469608225804,8.337641286596885,Q3b,500-999,500-999,2010s,D7,False,6.01722,3101.0,267
309917,Hidden Games Crime Scene: The Midnight Crown,2020.0,341,426.0,2.0,0.0,7.904975571847506,8.200197969827395,0.06462838542942728,7.128047563159843,1.0721504066675518,1.0748396807674094,0.9454787712258743,8.073526334385717,Q3b,200-499,200-499,2020s,D5,False,5.84705,4359.0,268
38877,No Retreat!: The Russian Front 1941-1944,2008.0,189,198.0,2.575,0.0,7.779894179894179,8.1229458153777,0.08680996752611164,7.052305334625767,1.0706404807519325,1.0796790397874148,0.9004929444007537,7.952798279026521,Q3b,100-199,100-199,2000s,D3,False,5.6664,7133.0,269
317030,Quest: Avalon Big Box Edition,2021.0,322,380.0,2.0,0.0,7.900776397515527,8.283888142620466,0.06650779661240168,7.213263225803217,1.0706249168172484,1.1194266131599822,0.9402696354569411,8.153532861260159,Q3b,200-499,200-499,2020s,D5,False,5.80793,,270
83040,Leader 1: Hell of the North,2011.0,480,502.0,2.7111,0.0,7.633251458333336,7.913656690269035,0.054472822300364106,6.84311258965155,1.070544100617485,1.0783501383247094,0.9637773689087713,7.806889958560322,Q3b,200-499,200-499,2010s,D6,False,5.86507,4189.0,271
424975,Wilmot's Warehouse,2024.0,477,1672.0,1.1724,0.0,7.672364779874213,8.153891057671837,0.0546438519905886,7.084671856958799,1.0692192007130377,1.075341100038047,0.962117250811484,8.046789107770284,Q3b,200-499,200-499,2020s,D6,False,6.31035,1852.0,272
178940,Push It,2015.0,501,532.0,1.0625,0.0,7.123473053892216,7.567982381240202,0.05331895547145713,6.498909103237228,1.069073278002974,1.048890497662767,0.964568125278918,7.463477228516146,Q3b,500-999,500-999,2010s,D6,False,5.80385,4778.0,273
222291,Ivion: The Herocrafting Card Game,2018.0,106,143.0,2.625,0.0,7.703962264150944,8.162602101902847,0.11591711487809765,7.094170117093729,1.0684319848091182,1.0639801908830187,0.8412344396480468,7.9354045567417755,Q3b,100-199,100-199,2010s,D1,False,5.59979,9505.0,274
338980,Mega Empires: The East,2021.0,170,248.0,2.9286,0.0,8.42641176470588,8.874480262307921,0.09153264982559603,7.811132585747664,1.063347676560257,1.1090957337131755,0.8839436829020888,8.695076268649753,Q3b,100-199,100-199,2020s,D3,False,5.76187,5319.0,275
104,Extrablatt,1991.0,271,273.0,2.9,0.0,6.968116420664207,7.673941023344246,0.07249630140193415,6.611837461303091,1.0621035620411545,1.0512852871198186,0.9200108112933636,7.531848272596455,Q3b,200-499,200-499,1990s,D5,False,5.6547,7421.0,276
224149,Deadball,2017.0,172,235.0,2.2174,0.0,7.8838372093023255,7.871282045940592,0.09099892720094005,6.810090777546483,1.0611912683941087,1.0561017501886178,0.8828333710802663,7.692924148626749,Q3b,100-199,100-199,2010s,D3,False,5.66821,7086.0,277
55756,Anno Domini: Europa,2009.0,134,160.0,1.2222,0.0,6.709701492537314,7.063782021732215,0.103097491077084,6.002650127727183,1.0611318940050323,1.0659879581561365,0.8590608114939476,6.861710939221131,Q3b,100-199,100-199,2000s,D2,False,5.57342,11155.0,278
102151,Colorado Midland,2011.0,149,233.0,2.5333,0.0,6.730201342281879,7.728605550899646,0.09777039316946254,6.667851415385691,1.060754135513955,1.0660730897095245,0.8691241649018083,7.536975580287499,Q3b,100-199,100-199,2010s,D2,False,5.63182,8128.0,279
18481,Racetrack,1973.0,172,185.0,1.4688,0.0,6.31860465116279,6.712473977925461,0.09099892720094005,5.651825834915485,1.060648143009976,1.0438626204779826,0.8822902456961335,6.534116080611618,Q3b,100-199,100-199,1970s,D3,False,5.56111,12191.0,280
43845,18Ardennes,2010.0,101,110.0,3.7778,0.0,7.520792079207921,8.341879097464066,0.11875169273608258,7.281245029091581,1.0606340683724849,1.0573537811479152,0.827880750609763,8.109125779701344,Q3b,100-199,100-199,2010s,D1,False,5.59119,9971.0,281
637,The Stock Car Championship Racing Card Game,1995.0,221,232.0,2.1364,0.0,6.805765746606336,7.295791596196042,0.08027944455796115,6.238134014904787,1.057657581291255,1.0472854362870265,0.900309869957651,7.138443884862438,Q3b,200-499,200-499,1990s,D4,False,5.61714,8679.0,282
359211,The Old Prince 1871,2022.0,215,298.0,4.1333,0.0,8.304,9.401329632157992,0.08139191484034264,8.344203710135677,1.0571259220223155,1.0569973159112784,0.8975977689352439,9.24180147907092,Q3b,200-499,200-499,2020s,D4,False,5.8237,4590.0,283
15999,1825 Unit 3,2004.0,177,187.0,3.6667,0.0,7.523728813559321,8.192198155358234,0.089704424158108,7.135683853806171,1.0565143015520633,1.0501210409780946,0.8806936302021716,8.016377484008343,Q3b,100-199,100-199,2000s,D3,False,5.64911,7590.0,284
232956,Omen: Fires in the East,2019.0,103,106.0,2.0,0.0,7.486990291262137,7.9163589211370935,0.11759311193156399,6.860261157067315,1.0560977640697784,1.0597144751229317,0.825615264683913,7.685876421751228,Q3b,100-199,100-199,2010s,D1,False,5.58558,10312.0,285
284777,Unmatched: Jurassic Park – InGen vs Raptors,2020.0,2488,2934.0,2.0556,0.0,8.10012633038585,8.235595866848483,0.023926286998282635,7.179815478212612,1.0557803886358705,1.0839102104227099,1.0088848661192367,8.18870034433185,Q3b,1k-2.5k,2k-5k,2020s,D9,False,6.85627,679.0,286
327778,ito,2019.0,979,4008.0,1.0123,0.0,7.228884412665987,7.710958899393944,0.038142499564525235,6.657085581587417,1.0538733178065272,1.056123625932246,0.9791140186600577,7.636199600247474,Q3b,500-999,500-999,2010s,D8,False,6.62891,1051.0,287
331259,Sleeping Gods: Kickstarter Edition,2021.0,315,351.0,3.0,0.0,8.451301587301586,8.676128674113004,0.06724271170268742,7.6235790643941215,1.0525496097188825,1.036041712268938,0.9207538947816152,8.544332959175737,Q3b,200-499,200-499,2020s,D5,False,5.86726,,288
